iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-06 10:10:08.024419
1,sim,kernel_0,start_time,2015-11-06 10:10:08.060582
1,sim,kernel_0,wait_time,2015-11-06 10:10:08.404452
1,sim,kernel_0,res_time,2015-11-06 10:10:55.640177
1,sim,kernel_0,stop_time,2015-11-06 10:10:55.641472
1,sim,post,start_time,2015-11-06 10:10:55.641511
1,sim,post,stop_time,2015-11-06 10:10:55.645875
1,ana,kernel_0,start_time,2015-11-06 10:10:55.653366
1,ana,kernel_0,wait_time,2015-11-06 10:10:56.001084
1,ana,kernel_0,res_time,2015-11-06 10:11:30.860158
1,ana,kernel_0,stop_time,2015-11-06 10:11:30.861517
1,ana,post,start_time,2015-11-06 10:11:30.861558
1,ana,post,stop_time,2015-11-06 10:11:30.866044
