uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446803492.73, 1446803493.55, 1446803500.57, 1446803500.78, 1446803501.44, 1446803514.57
unit.000001, 1, sim, 1446803492.73, 1446803493.55, 1446803501.79, 1446803502.0, 1446803502.65, 1446803519.38
unit.000002, 1, sim, 1446803492.74, 1446803493.55, 1446803500.78, 1446803500.98, 1446803501.64, 1446803514.93
unit.000003, 1, sim, 1446803492.74, 1446803493.55, 1446803501.59, 1446803501.79, 1446803502.45, 1446803518.26
unit.000004, 1, sim, 1446803492.74, 1446803493.56, 1446803502.4, 1446803502.6, 1446803503.25, 1446803521.16
unit.000005, 1, sim, 1446803492.74, 1446803493.56, 1446803503.01, 1446803503.22, 1446803503.86, 1446803523.72
unit.000006, 1, sim, 1446803492.74, 1446803493.56, 1446803504.23, 1446803504.43, 1446803505.06, 1446803528.15
unit.000007, 1, sim, 1446803492.74, 1446803493.57, 1446803504.84, 1446803505.04, 1446803505.67, 1446803530.81
unit.000008, 1, sim, 1446803492.75, 1446803493.57, 1446803505.45, 1446803505.65, 1446803506.57, 1446803533.61
unit.000009, 1, sim, 1446803492.75, 1446803493.57, 1446803506.1, 1446803506.38, 1446803506.97, 1446803535.62
unit.000010, 1, sim, 1446803492.75, 1446803493.58, 1446803506.76, 1446803506.96, 1446803507.58, 1446803537.92
unit.000011, 1, sim, 1446803492.75, 1446803493.54, 1446803497.53, 1446803497.73, 1446803498.32, 1446803502.98
unit.000012, 1, sim, 1446803492.75, 1446803493.54, 1446803498.54, 1446803498.75, 1446803499.33, 1446803506.72
unit.000013, 1, sim, 1446803492.75, 1446803493.54, 1446803499.15, 1446803499.36, 1446803500.03, 1446803508.63
unit.000014, 1, sim, 1446803492.76, 1446803493.55, 1446803499.76, 1446803499.97, 1446803500.63, 1446803511.6
unit.000015, 1, sim, 1446803492.76, 1446803493.55, 1446803500.37, 1446803500.57, 1446803501.24, 1446803513.45
