step,probe,timestamp

step_1,start_time,2015-10-25 14:20:50.359281
step_1,wait_time,2015-10-25 14:20:53.374127
step_1,res_time,2015-10-25 14:28:25.501495
step_1,stop_time,2015-10-25 14:28:25.556975
step_2,start_time,2015-10-25 14:28:25.557036
step_2,wait_time,2015-10-25 14:28:28.047761
step_2,res_time,2015-10-25 14:33:27.090403
step_2,stop_time,2015-10-25 14:33:27.162258
