uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-21 20:50:03.632000, 2015-09-21 20:50:04.581000, 2015-09-21 20:50:14.062000, 2015-09-21 20:50:14.074000, 2015-09-21 20:50:14.843000, 2015-09-21 20:50:15.623000
unit.000001, 1, sim, 2015-09-21 20:50:35.615000, 2015-09-21 20:51:20.787000, 2015-09-21 20:51:21.514000, 2015-09-21 21:03:47.532000, 2015-09-21 21:06:58.874000, 2015-09-21 21:07:00.999000
unit.000002, 1, sim, 2015-09-21 20:50:35.617000, 2015-09-21 20:51:09.012000, 2015-09-21 20:51:09.681000, 2015-09-21 20:57:25.922000, 2015-09-21 21:00:36.859000, 2015-09-21 21:00:39.474000
unit.000003, 1, sim, 2015-09-21 20:50:35.618000, 2015-09-21 20:51:08.021000, 2015-09-21 20:51:09.067000, 2015-09-21 20:57:25.255000, 2015-09-21 21:00:36.752000, 2015-09-21 21:00:38.649000
unit.000004, 1, sim, 2015-09-21 20:50:35.620000, 2015-09-21 20:51:11.639000, 2015-09-21 20:51:12.669000, 2015-09-21 21:00:30.290000, 2015-09-21 21:03:42.397000, 2015-09-21 21:03:43.922000
unit.000005, 1, sim, 2015-09-21 20:50:35.621000, 2015-09-21 20:51:10.674000, 2015-09-21 20:51:11.475000, 2015-09-21 20:57:28.068000, 2015-09-21 21:00:39.580000, 2015-09-21 21:00:41.007000
unit.000006, 1, sim, 2015-09-21 20:50:35.627000, 2015-09-21 20:51:09.254000, 2015-09-21 20:51:10.266000, 2015-09-21 20:57:26.305000, 2015-09-21 21:00:37.072000, 2015-09-21 21:00:39.652000
unit.000007, 1, sim, 2015-09-21 20:50:35.632000, 2015-09-21 20:51:10.850000, 2015-09-21 20:51:11.482000, 2015-09-21 20:57:28.585000, 2015-09-21 21:00:39.263000, 2015-09-21 21:00:41.448000
unit.000008, 1, sim, 2015-09-21 20:50:35.634000, 2015-09-21 20:51:27.299000, 2015-09-21 20:51:27.999000, 2015-09-21 21:06:58.432000, 2015-09-21 21:10:09.299000, 2015-09-21 21:10:11.322000
unit.000009, 1, sim, 2015-09-21 20:50:35.635000, 2015-09-21 20:51:12.274000, 2015-09-21 20:51:13.273000, 2015-09-21 21:00:34.336000, 2015-09-21 21:03:45.653000, 2015-09-21 21:03:46.632000
unit.000010, 1, sim, 2015-09-21 20:50:35.637000, 2015-09-21 20:51:12.451000, 2015-09-21 20:51:13.284000, 2015-09-21 21:00:34.471000, 2015-09-21 21:03:46.978000, 2015-09-21 21:03:47.554000
unit.000011, 1, sim, 2015-09-21 20:50:35.646000, 2015-09-21 20:51:32.095000, 2015-09-21 20:51:32.953000, 2015-09-21 21:07:05.855000, 2015-09-21 21:10:16.436000, 2015-09-21 21:10:18.501000
unit.000012, 1, sim, 2015-09-21 20:50:35.648000, 2015-09-21 20:51:36.069000, 2015-09-21 20:51:36.862000, 2015-09-21 21:10:11.689000, 2015-09-21 21:13:22.346000, 2015-09-21 21:13:25.818000
