uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446764513.01, 1446764513.95, 1446764530.97, 1446764540.87, 1446764542.94, 1446764553.08
unit.000001, 1, sim, 1446764513.02, 1446764513.96, 1446764536.72, 1446764543.43, 1446764544.05, 1446764559.82
unit.000002, 1, sim, 1446764513.02, 1446764513.96, 1446764537.55, 1446764543.54, 1446764544.15, 1446764560.59
unit.000003, 1, sim, 1446764513.02, 1446764513.96, 1446764536.51, 1446764543.32, 1446764543.95, 1446764558.75
unit.000004, 1, sim, 1446764513.02, 1446764513.96, 1446764538.72, 1446764543.82, 1446764544.47, 1446764562.04
unit.000005, 1, sim, 1446764513.02, 1446764513.96, 1446764539.47, 1446764544.12, 1446764544.83, 1446764564.28
unit.000006, 1, sim, 1446764513.02, 1446764513.91, 1446764519.67, 1446764521.12, 1446764522.91, 1446764528.4
unit.000007, 1, sim, 1446764513.02, 1446764513.92, 1446764520.97, 1446764522.6, 1446764523.2, 1446764531.17
unit.000008, 1, sim, 1446764513.03, 1446764513.93, 1446764522.47, 1446764522.94, 1446764523.6, 1446764535.29
unit.000009, 1, sim, 1446764513.03, 1446764513.93, 1446764522.67, 1446764523.05, 1446764523.7, 1446764535.79
unit.000010, 1, sim, 1446764513.03, 1446764513.93, 1446764523.28, 1446764523.49, 1446764527.71, 1446764538.68
unit.000011, 1, sim, 1446764513.03, 1446764513.93, 1446764523.7, 1446764523.96, 1446764529.42, 1446764540.2
unit.000012, 1, sim, 1446764513.03, 1446764513.94, 1446764527.72, 1446764530.88, 1446764532.93, 1446764546.65
unit.000013, 1, sim, 1446764513.03, 1446764513.94, 1446764528.97, 1446764531.23, 1446764537.22, 1446764548.54
unit.000014, 1, sim, 1446764513.04, 1446764513.95, 1446764529.67, 1446764537.12, 1446764541.93, 1446764551.0
unit.000015, 1, sim, 1446764513.04, 1446764513.95, 1446764530.47, 1446764538.74, 1446764542.44, 1446764552.48
unit.000016, 1, sim, 1446764513.04, 1446764513.95, 1446764532.97, 1446764542.88, 1446764543.54, 1446764555.98
unit.000017, 1, sim, 1446764513.04, 1446764513.96, 1446764538.97, 1446764543.9, 1446764544.57, 1446764562.82
unit.000018, 1, sim, 1446764513.04, 1446764513.93, 1446764523.49, 1446764523.69, 1446764527.81, 1446764539.44
unit.000019, 1, sim, 1446764513.04, 1446764513.96, 1446764539.22, 1446764544.01, 1446764544.67, 1446764563.49
unit.000020, 1, sim, 1446764513.05, 1446764513.93, 1446764522.9, 1446764523.16, 1446764523.8, 1446764536.74
unit.000021, 1, sim, 1446764513.05, 1446764513.94, 1446764529.47, 1446764534.39, 1446764539.13, 1446764549.93
unit.000022, 1, sim, 1446764513.06, 1446764513.96, 1446764539.72, 1446764544.23, 1446764544.87, 1446764565.02
