uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-28 01:27:30.806000, 2015-09-28 01:27:31.495000, 2015-09-28 01:27:37.064000, 2015-09-28 01:27:37.076000, 2015-09-28 01:27:37.832000, 2015-09-28 01:27:39.208000
unit.000001, 1, sim, 2015-09-28 01:27:55.843000, 2015-09-28 01:28:35.668000, 2015-09-28 01:28:36.650000, 2015-09-28 01:40:58.713000, 2015-09-28 01:44:09.333000, 2015-09-28 01:44:10.333000
unit.000002, 1, sim, 2015-09-28 01:27:55.845000, 2015-09-28 01:28:58.650000, 2015-09-28 01:28:59.581000, 2015-09-28 01:50:42.236000, 2015-09-28 01:53:52.468000, 2015-09-28 01:53:53.534000
unit.000003, 1, sim, 2015-09-28 01:27:55.849000, 2015-09-28 01:28:58.294000, 2015-09-28 01:28:58.992000, 2015-09-28 01:50:40.331000, 2015-09-28 01:53:50.952000, 2015-09-28 01:53:53.003000
unit.000004, 1, sim, 2015-09-28 01:27:55.851000, 2015-09-28 01:28:59.327000, 2015-09-28 01:29:00.172000, 2015-09-28 01:50:44.837000, 2015-09-28 01:53:55.966000, 2015-09-28 01:53:56.494000
unit.000005, 1, sim, 2015-09-28 01:27:55.852000, 2015-09-28 01:28:55.844000, 2015-09-28 01:28:57.197000, 2015-09-28 01:50:27.610000, 2015-09-28 01:53:38.021000, 2015-09-28 01:53:39.870000
unit.000006, 1, sim, 2015-09-28 01:27:55.862000, 2015-09-28 01:28:37.415000, 2015-09-28 01:28:38.423000, 2015-09-28 01:41:04.224000, 2015-09-28 01:44:16.050000, 2015-09-28 01:44:18.413000
unit.000007, 1, sim, 2015-09-28 01:27:55.863000, 2015-09-28 01:28:31.163000, 2015-09-28 01:28:32.359000, 2015-09-28 01:37:52.530000, 2015-09-28 01:41:04.018000, 2015-09-28 01:41:04.988000
unit.000008, 1, sim, 2015-09-28 01:27:55.865000, 2015-09-28 01:28:25.260000, 2015-09-28 01:28:25.919000, 2015-09-28 01:34:41.563000, 2015-09-28 01:37:52.488000, 2015-09-28 01:37:55.359000
unit.000009, 1, sim, 2015-09-28 01:27:55.867000, 2015-09-28 01:29:00.751000, 2015-09-28 01:29:01.999000, 2015-09-28 01:50:48.963000, 2015-09-28 01:54:00.077000, 2015-09-28 01:54:01.124000
unit.000010, 1, sim, 2015-09-28 01:27:55.869000, 2015-09-28 01:29:00.272000, 2015-09-28 01:29:01.992000, 2015-09-28 01:50:47.347000, 2015-09-28 01:53:57.785000, 2015-09-28 01:53:59.265000
unit.000011, 1, sim, 2015-09-28 01:27:55.875000, 2015-09-28 01:29:00.566000, 2015-09-28 01:29:01.997000, 2015-09-28 01:50:47.671000, 2015-09-28 01:53:58.672000, 2015-09-28 01:53:59.819000
unit.000012, 1, sim, 2015-09-28 01:27:55.876000, 2015-09-28 01:28:48.439000, 2015-09-28 01:28:49.116000, 2015-09-28 01:47:17.275000, 2015-09-28 01:50:27.601000, 2015-09-28 01:50:29.654000
unit.000013, 1, sim, 2015-09-28 01:27:55.880000, 2015-09-28 01:29:00.469000, 2015-09-28 01:29:01.995000, 2015-09-28 01:50:47.458000, 2015-09-28 01:53:57.871000, 2015-09-28 01:53:59.818000
unit.000014, 1, sim, 2015-09-28 01:27:55.882000, 2015-09-28 01:28:34.578000, 2015-09-28 01:28:35.472000, 2015-09-28 01:37:59.015000, 2015-09-28 01:41:09.540000, 2015-09-28 01:41:12.486000
unit.000015, 1, sim, 2015-09-28 01:27:55.884000, 2015-09-28 01:28:31.811000, 2015-09-28 01:28:33.098000, 2015-09-28 01:37:53.192000, 2015-09-28 01:41:04.012000, 2015-09-28 01:41:05.360000
unit.000016, 1, sim, 2015-09-28 01:27:55.894000, 2015-09-28 01:28:32.763000, 2015-09-28 01:28:33.697000, 2015-09-28 01:37:57.938000, 2015-09-28 01:41:09.944000, 2015-09-28 01:41:11.503000
unit.000017, 1, sim, 2015-09-28 01:27:55.896000, 2015-09-28 01:28:10.553000, 2015-09-28 01:28:11.630000, 2015-09-28 01:28:11.645000, 2015-09-28 01:31:26.113000, 2015-09-28 01:31:28.282000
unit.000018, 1, sim, 2015-09-28 01:27:55.897000, 2015-09-28 01:28:10.645000, 2015-09-28 01:28:11.631000, 2015-09-28 01:28:11.646000, 2015-09-28 01:31:22.707000, 2015-09-28 01:31:23.834000
unit.000019, 1, sim, 2015-09-28 01:27:55.899000, 2015-09-28 01:28:10.756000, 2015-09-28 01:28:11.634000, 2015-09-28 01:28:11.646000, 2015-09-28 01:31:28.910000, 2015-09-28 01:31:30.561000
unit.000020, 1, sim, 2015-09-28 01:27:55.900000, 2015-09-28 01:28:11.567000, 2015-09-28 01:28:12.382000, 2015-09-28 01:28:12.395000, 2015-09-28 01:31:29.424000, 2015-09-28 01:31:31.274000
unit.000021, 1, sim, 2015-09-28 01:27:55.905000, 2015-09-28 01:28:11.831000, 2015-09-28 01:28:13.124000, 2015-09-28 01:28:13.142000, 2015-09-28 01:31:29.925000, 2015-09-28 01:31:31.455000
unit.000022, 1, sim, 2015-09-28 01:27:55.906000, 2015-09-28 01:28:12.097000, 2015-09-28 01:28:13.130000, 2015-09-28 01:28:13.149000, 2015-09-28 01:31:29.221000, 2015-09-28 01:31:31.635000
unit.000023, 1, sim, 2015-09-28 01:27:55.908000, 2015-09-28 01:28:12.368000, 2015-09-28 01:28:13.141000, 2015-09-28 01:28:13.152000, 2015-09-28 01:31:30.119000, 2015-09-28 01:31:31.723000
unit.000024, 1, sim, 2015-09-28 01:27:55.909000, 2015-09-28 01:28:12.751000, 2015-09-28 01:28:13.872000, 2015-09-28 01:28:13.902000, 2015-09-28 01:31:32.529000, 2015-09-28 01:31:33.315000
unit.000025, 1, sim, 2015-09-28 01:27:55.911000, 2015-09-28 01:28:12.940000, 2015-09-28 01:28:13.875000, 2015-09-28 01:28:13.894000, 2015-09-28 01:31:34.745000, 2015-09-28 01:31:35.267000
unit.000026, 1, sim, 2015-09-28 01:27:55.912000, 2015-09-28 01:28:13.122000, 2015-09-28 01:28:13.881000, 2015-09-28 01:28:13.894000, 2015-09-28 01:31:30.630000, 2015-09-28 01:31:32.015000
unit.000027, 1, sim, 2015-09-28 01:27:55.914000, 2015-09-28 01:28:13.482000, 2015-09-28 01:28:14.615000, 2015-09-28 01:28:14.629000, 2015-09-28 01:31:30.627000, 2015-09-28 01:31:32.871000
unit.000028, 1, sim, 2015-09-28 01:27:55.916000, 2015-09-28 01:28:13.760000, 2015-09-28 01:28:14.625000, 2015-09-28 01:28:14.644000, 2015-09-28 01:31:32.137000, 2015-09-28 01:31:33.495000
unit.000029, 1, sim, 2015-09-28 01:27:55.918000, 2015-09-28 01:28:14.017000, 2015-09-28 01:28:15.220000, 2015-09-28 01:28:15.232000, 2015-09-28 01:31:31.636000, 2015-09-28 01:31:33.672000
unit.000030, 1, sim, 2015-09-28 01:27:55.920000, 2015-09-28 01:28:14.484000, 2015-09-28 01:28:15.227000, 2015-09-28 01:28:15.251000, 2015-09-28 01:31:31.737000, 2015-09-28 01:31:33.849000
unit.000031, 1, sim, 2015-09-28 01:27:55.921000, 2015-09-28 01:28:14.752000, 2015-09-28 01:28:15.813000, 2015-09-28 01:28:15.825000, 2015-09-28 01:31:34.836000, 2015-09-28 01:31:35.443000
