Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-03 19:19:58.737982; 2015-11-03 19:19:58.737994; 1.2e-05
cycle_1; pp_step_enmd_overhead; 2015-11-03 19:19:58.737982; 2015-11-03 19:19:58.737994; 1.2e-05
cycle_1; ex_step; 2015-11-03 19:16:54.922305; 2015-11-03 19:19:58.736957; 183.814652
cycle_1; ex_step_enmd_overhead; 2015-11-03 19:16:54.922305; 2015-11-03 19:16:56.881682; 1.959377
cycle_1; md_step; 2015-11-03 19:12:57.655039; 2015-11-03 19:16:54.921200; 237.266161
cycle_1; md_step_enmd_overhead; 2015-11-03 19:12:57.655039; 2015-11-03 19:12:59.467023; 1.811984
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000357; 1446578219.74; 1446578357.19; 1446578359.69; 1446578359.89; 1446578376.08; 1446578377.22; cycle_1; ex_step
unit.000356; 1446578219.74; 1446578355.23; 1446578358.03; 1446578358.23; 1446578374.98; 1446578376.1; cycle_1; ex_step
unit.000355; 1446578219.74; 1446578355.14; 1446578357.83; 1446578358.03; 1446578374.94; 1446578376.07; cycle_1; ex_step
unit.000354; 1446578219.74; 1446578352.95; 1446578355.94; 1446578356.14; 1446578372.82; 1446578373.98; cycle_1; ex_step
unit.000353; 1446578219.74; 1446578352.85; 1446578355.63; 1446578355.83; 1446578371.71; 1446578372.82; cycle_1; ex_step
unit.000352; 1446578219.73; 1446578350.83; 1446578353.68; 1446578353.89; 1446578369.83; 1446578370.93; cycle_1; ex_step
unit.000351; 1446578219.73; 1446578350.68; 1446578353.48; 1446578353.68; 1446578369.6; 1446578370.7; cycle_1; ex_step
unit.000350; 1446578219.73; 1446578348.76; 1446578351.53; 1446578351.73; 1446578368.49; 1446578369.6; cycle_1; ex_step
unit.000359; 1446578219.74; 1446578359.05; 1446578361.31; 1446578361.52; 1446578378.23; 1446578379.31; cycle_1; ex_step
unit.000358; 1446578219.74; 1446578357.3; 1446578359.89; 1446578360.1; 1446578376.1; 1446578377.24; cycle_1; ex_step
unit.000296; 1446578219.65; 1446578304.66; 1446578306.75; 1446578306.95; 1446578324.57; 1446578325.92; cycle_1; ex_step
unit.000297; 1446578219.65; 1446578305.93; 1446578308.83; 1446578309.03; 1446578325.53; 1446578326.74; cycle_1; ex_step
unit.000294; 1446578219.64; 1446578303.34; 1446578305.36; 1446578305.56; 1446578321.25; 1446578322.56; cycle_1; ex_step
unit.000295; 1446578219.64; 1446578304.51; 1446578306.43; 1446578306.64; 1446578324.17; 1446578325.53; cycle_1; ex_step
unit.000292; 1446578219.64; 1446578301.96; 1446578303.98; 1446578304.18; 1446578320.14; 1446578321.25; cycle_1; ex_step
unit.000293; 1446578219.64; 1446578303.11; 1446578305.16; 1446578305.39; 1446578321.05; 1446578322.15; cycle_1; ex_step
unit.000290; 1446578219.64; 1446578300.55; 1446578302.59; 1446578302.79; 1446578319.0; 1446578320.14; cycle_1; ex_step
unit.000291; 1446578219.64; 1446578301.75; 1446578303.66; 1446578303.87; 1446578319.94; 1446578321.05; cycle_1; ex_step
unit.000298; 1446578219.65; 1446578306.08; 1446578309.35; 1446578309.55; 1446578325.92; 1446578327.2; cycle_1; ex_step
unit.000299; 1446578219.65; 1446578307.79; 1446578310.7; 1446578310.9; 1446578327.2; 1446578328.33; cycle_1; ex_step
unit.000218; 1446578219.52; 1446578246.99; 1446578248.91; 1446578249.11; 1446578265.52; 1446578266.67; cycle_1; ex_step
unit.000219; 1446578219.52; 1446578247.09; 1446578249.4; 1446578249.6; 1446578265.52; 1446578266.66; cycle_1; ex_step
unit.000216; 1446578219.52; 1446578244.85; 1446578247.63; 1446578247.83; 1446578264.36; 1446578265.52; cycle_1; ex_step
unit.000217; 1446578219.52; 1446578245.08; 1446578247.83; 1446578248.03; 1446578264.42; 1446578265.52; cycle_1; ex_step
unit.000214; 1446578219.51; 1446578243.14; 1446578245.44; 1446578245.65; 1446578261.24; 1446578262.33; cycle_1; ex_step
unit.000215; 1446578219.52; 1446578243.15; 1446578245.76; 1446578245.96; 1446578262.33; 1446578263.42; cycle_1; ex_step
unit.000212; 1446578219.51; 1446578240.4; 1446578243.66; 1446578243.86; 1446578260.14; 1446578261.24; cycle_1; ex_step
unit.000213; 1446578219.51; 1446578240.49; 1446578243.86; 1446578244.06; 1446578260.19; 1446578261.33; cycle_1; ex_step
unit.000210; 1446578219.51; 1446578238.84; 1446578241.01; 1446578241.21; 1446578256.99; 1446578258.14; cycle_1; ex_step
unit.000211; 1446578219.51; 1446578238.91; 1446578241.21; 1446578241.41; 1446578258.0; 1446578259.19; cycle_1; ex_step
unit.000285; 1446578219.63; 1446578297.6; 1446578299.62; 1446578299.85; 1446578316.38; 1446578317.71; cycle_1; ex_step
unit.000284; 1446578219.63; 1446578296.24; 1446578298.17; 1446578298.37; 1446578315.17; 1446578316.49; cycle_1; ex_step
unit.000287; 1446578219.63; 1446578298.96; 1446578300.89; 1446578301.09; 1446578317.71; 1446578318.82; cycle_1; ex_step
unit.000286; 1446578219.63; 1446578297.71; 1446578299.82; 1446578300.02; 1446578316.49; 1446578317.88; cycle_1; ex_step
unit.000281; 1446578219.62; 1446578294.51; 1446578296.37; 1446578296.63; 1446578312.99; 1446578314.08; cycle_1; ex_step
unit.000280; 1446578219.62; 1446578293.67; 1446578295.61; 1446578295.74; 1446578312.8; 1446578313.94; cycle_1; ex_step
unit.000283; 1446578219.62; 1446578295.85; 1446578298.43; 1446578298.64; 1446578315.18; 1446578316.38; cycle_1; ex_step
unit.000282; 1446578219.62; 1446578294.95; 1446578296.86; 1446578297.07; 1446578313.94; 1446578315.17; cycle_1; ex_step
unit.000289; 1446578219.63; 1446578300.28; 1446578302.39; 1446578302.62; 1446578318.82; 1446578319.94; cycle_1; ex_step
unit.000288; 1446578219.63; 1446578299.13; 1446578301.21; 1446578301.41; 1446578317.88; 1446578319.0; cycle_1; ex_step
unit.000371; 1446578219.76; 1446578369.67; 1446578371.83; 1446578372.06; 1446578389.08; 1446578390.39; cycle_1; ex_step
unit.000370; 1446578219.76; 1446578368.15; 1446578370.64; 1446578370.84; 1446578386.96; 1446578388.08; cycle_1; ex_step
unit.000322; 1446578219.69; 1446578325.42; 1446578327.32; 1446578327.53; 1446578344.8; 1446578346.12; cycle_1; ex_step
unit.000323; 1446578219.69; 1446578326.34; 1446578328.4; 1446578328.6; 1446578344.83; 1446578346.05; cycle_1; ex_step
unit.000320; 1446578219.68; 1446578324.1; 1446578326.0; 1446578326.21; 1446578343.54; 1446578344.8; cycle_1; ex_step
unit.000321; 1446578219.69; 1446578324.62; 1446578326.84; 1446578327.09; 1446578343.54; 1446578344.83; cycle_1; ex_step
