uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446308007.38, 1446308008.14, 1446308007.38, 1446308022.94, 1446308023.67, 1446308065.86
unit.000001, step_1, 1446308007.38, 1446308008.18, 1446308007.38, 1446308029.43, 1446308030.22, 1446308090.36
unit.000002, step_1, 1446308007.38, 1446308008.1, 1446308007.38, 1446308015.64, 1446308016.41, 1446308035.74
unit.000003, step_1, 1446308007.39, 1446308008.1, 1446308007.39, 1446308016.04, 1446308016.81, 1446308037.66
unit.000004, step_1, 1446308007.39, 1446308008.1, 1446308007.39, 1446308015.84, 1446308016.61, 1446308037.19
unit.000005, step_1, 1446308007.39, 1446308008.1, 1446308007.39, 1446308016.24, 1446308017.02, 1446308038.71
unit.000006, step_1, 1446308007.39, 1446308008.07, 1446308007.39, 1446308013.0, 1446308013.8, 1446308026.22
unit.000007, step_1, 1446308007.39, 1446308008.11, 1446308007.39, 1446308017.26, 1446308018.02, 1446308042.74
unit.000008, step_1, 1446308007.39, 1446308008.11, 1446308007.39, 1446308017.67, 1446308018.42, 1446308044.35
unit.000009, step_1, 1446308007.4, 1446308008.11, 1446308007.4, 1446308017.87, 1446308018.62, 1446308045.18
unit.000010, step_1, 1446308007.4, 1446308008.12, 1446308007.4, 1446308018.88, 1446308019.63, 1446308049.11
unit.000011, step_1, 1446308007.4, 1446308008.15, 1446308007.4, 1446308024.22, 1446308024.88, 1446308070.0
unit.000012, step_1, 1446308007.4, 1446308008.07, 1446308007.4, 1446308013.81, 1446308014.6, 1446308029.36
unit.000013, step_1, 1446308007.4, 1446308008.16, 1446308007.4, 1446308025.37, 1446308026.09, 1446308074.55
unit.000014, step_1, 1446308007.4, 1446308008.06, 1446308007.4, 1446308012.39, 1446308013.14, 1446308023.57
unit.000015, step_1, 1446308007.41, 1446308008.18, 1446308007.41, 1446308028.82, 1446308029.62, 1446308087.87
unit.000016, step_1, 1446308007.41, 1446308008.04, 1446308007.41, 1446308010.96, 1446308011.68, 1446308017.55
unit.000017, step_1, 1446308007.41, 1446308008.06, 1446308007.41, 1446308011.98, 1446308012.69, 1446308022.05
unit.000018, step_1, 1446308007.41, 1446308008.06, 1446308007.41, 1446308012.79, 1446308013.49, 1446308025.09
unit.000019, step_1, 1446308007.41, 1446308008.08, 1446308007.41, 1446308014.01, 1446308014.8, 1446308029.67
unit.000020, step_1, 1446308007.41, 1446308008.09, 1446308007.41, 1446308015.03, 1446308015.81, 1446308034.14
unit.000021, step_1, 1446308007.42, 1446308008.11, 1446308007.42, 1446308017.06, 1446308017.82, 1446308041.75
unit.000022, step_1, 1446308007.42, 1446308008.15, 1446308007.42, 1446308024.56, 1446308025.28, 1446308071.51
unit.000023, step_1, 1446308007.42, 1446308008.16, 1446308007.42, 1446308024.97, 1446308025.69, 1446308073.03
unit.000024, step_1, 1446308007.42, 1446308008.16, 1446308007.42, 1446308026.39, 1446308027.1, 1446308079.03
unit.000025, step_1, 1446308007.42, 1446308008.16, 1446308007.42, 1446308025.78, 1446308026.49, 1446308076.07
unit.000026, step_1, 1446308007.42, 1446308008.02, 1446308007.42, 1446308010.56, 1446308011.38, 1446308017.77
unit.000027, step_1, 1446308007.43, 1446308008.17, 1446308007.43, 1446308026.59, 1446308027.3, 1446308079.17
unit.000028, step_1, 1446308007.43, 1446308008.17, 1446308007.43, 1446308026.79, 1446308027.5, 1446308080.49
unit.000029, step_1, 1446308007.43, 1446308008.17, 1446308007.43, 1446308027.4, 1446308028.11, 1446308082.36
unit.000030, step_1, 1446308007.43, 1446308008.08, 1446308007.43, 1446308014.62, 1446308015.41, 1446308032.55
