uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446310337.09, 1446310338.48, 1446310337.09, 1446310367.29, 1446310368.05, 1446310460.58
unit.000001, step_1, 1446310337.1, 1446310338.48, 1446310337.1, 1446310367.9, 1446310368.65, 1446310463.32
unit.000002, step_1, 1446310337.1, 1446310338.49, 1446310337.1, 1446310368.91, 1446310369.66, 1446310466.5
unit.000003, step_1, 1446310337.1, 1446310338.49, 1446310337.1, 1446310368.71, 1446310369.45, 1446310466.88
unit.000004, step_1, 1446310337.1, 1446310338.49, 1446310337.1, 1446310369.12, 1446310369.86, 1446310468.03
unit.000005, step_1, 1446310337.1, 1446310338.5, 1446310337.1, 1446310369.52, 1446310370.26, 1446310469.49
unit.000006, step_1, 1446310337.1, 1446310338.5, 1446310337.1, 1446310370.13, 1446310370.86, 1446310471.63
unit.000007, step_1, 1446310337.11, 1446310338.5, 1446310337.11, 1446310370.74, 1446310371.47, 1446310474.43
unit.000008, step_1, 1446310337.11, 1446310338.5, 1446310337.11, 1446310370.54, 1446310371.27, 1446310473.21
unit.000009, step_1, 1446310337.11, 1446310338.51, 1446310337.11, 1446310371.76, 1446310372.47, 1446310478.43
unit.000010, step_1, 1446310337.11, 1446310338.51, 1446310337.11, 1446310371.96, 1446310372.77, 1446310479.13
unit.000011, step_1, 1446310337.11, 1446310338.52, 1446310337.11, 1446310372.99, 1446310373.78, 1446310483.55
unit.000012, step_1, 1446310337.11, 1446310338.52, 1446310337.11, 1446310373.63, 1446310374.38, 1446310485.77
unit.000013, step_1, 1446310337.12, 1446310338.53, 1446310337.12, 1446310374.24, 1446310374.99, 1446310488.84
unit.000014, step_1, 1446310337.12, 1446310338.54, 1446310337.12, 1446310375.12, 1446310375.79, 1446310491.98
unit.000015, step_1, 1446310337.12, 1446310338.54, 1446310337.12, 1446310375.66, 1446310376.39, 1446310494.01
unit.000016, step_1, 1446310337.12, 1446310338.55, 1446310337.12, 1446310376.27, 1446310377.0, 1446310496.99
unit.000017, step_1, 1446310337.12, 1446310338.55, 1446310337.12, 1446310376.68, 1446310377.4, 1446310498.47
unit.000018, step_1, 1446310337.12, 1446310338.56, 1446310337.12, 1446310377.49, 1446310378.31, 1446310501.45
unit.000019, step_1, 1446310337.13, 1446310338.56, 1446310337.13, 1446310377.92, 1446310378.71, 1446310502.98
unit.000020, step_1, 1446310337.13, 1446310338.27, 1446310337.13, 1446310339.45, 1446310340.17, 1446310345.95
unit.000021, step_1, 1446310337.13, 1446310338.32, 1446310337.13, 1446310344.93, 1446310345.7, 1446310370.49
unit.000022, step_1, 1446310337.13, 1446310338.35, 1446310337.13, 1446310349.2, 1446310349.93, 1446310387.56
unit.000023, step_1, 1446310337.13, 1446310338.29, 1446310337.13, 1446310341.28, 1446310341.98, 1446310355.32
unit.000024, step_1, 1446310337.13, 1446310338.41, 1446310337.13, 1446310357.74, 1446310358.49, 1446310423.31
unit.000025, step_1, 1446310337.14, 1446310338.3, 1446310337.14, 1446310342.09, 1446310342.89, 1446310358.48
unit.000026, step_1, 1446310337.14, 1446310338.3, 1446310337.14, 1446310342.7, 1446310343.49, 1446310361.93
unit.000027, step_1, 1446310337.14, 1446310338.3, 1446310337.14, 1446310343.31, 1446310344.09, 1446310363.87
unit.000028, step_1, 1446310337.14, 1446310338.31, 1446310337.14, 1446310343.92, 1446310344.7, 1446310366.44
unit.000029, step_1, 1446310337.14, 1446310338.32, 1446310337.14, 1446310344.73, 1446310345.5, 1446310369.6
unit.000030, step_1, 1446310337.14, 1446310338.32, 1446310337.14, 1446310345.34, 1446310346.11, 1446310372.01
unit.000031, step_1, 1446310337.15, 1446310338.33, 1446310337.15, 1446310345.95, 1446310346.71, 1446310374.3
unit.000032, step_1, 1446310337.15, 1446310338.33, 1446310337.15, 1446310346.76, 1446310347.51, 1446310377.47
unit.000033, step_1, 1446310337.15, 1446310338.34, 1446310337.15, 1446310347.37, 1446310348.12, 1446310380.26
unit.000034, step_1, 1446310337.15, 1446310338.34, 1446310337.15, 1446310348.18, 1446310348.92, 1446310383.46
unit.000035, step_1, 1446310337.15, 1446310338.34, 1446310337.15, 1446310348.99, 1446310349.73, 1446310387.04
unit.000036, step_1, 1446310337.16, 1446310338.35, 1446310337.16, 1446310349.6, 1446310350.33, 1446310389.15
unit.000037, step_1, 1446310337.16, 1446310338.35, 1446310337.16, 1446310350.41, 1446310351.14, 1446310392.33
unit.000038, step_1, 1446310337.16, 1446310338.36, 1446310337.16, 1446310351.23, 1446310351.94, 1446310395.54
unit.000039, step_1, 1446310337.16, 1446310338.36, 1446310337.16, 1446310351.9, 1446310352.65, 1446310398.33
unit.000040, step_1, 1446310337.16, 1446310338.37, 1446310337.16, 1446310352.45, 1446310353.15, 1446310400.74
unit.000041, step_1, 1446310337.17, 1446310338.37, 1446310337.17, 1446310353.05, 1446310353.76, 1446310403.93
unit.000042, step_1, 1446310337.17, 1446310338.38, 1446310337.17, 1446310353.91, 1446310354.66, 1446310407.63
unit.000043, step_1, 1446310337.17, 1446310338.38, 1446310337.17, 1446310354.69, 1446310355.47, 1446310410.81
unit.000044, step_1, 1446310337.17, 1446310338.38, 1446310337.17, 1446310355.3, 1446310356.07, 1446310413.7
unit.000045, step_1, 1446310337.17, 1446310338.39, 1446310337.17, 1446310355.92, 1446310356.67, 1446310415.92
unit.000046, step_1, 1446310337.17, 1446310338.4, 1446310337.17, 1446310356.72, 1446310357.48, 1446310419.1
unit.000047, step_1, 1446310337.17, 1446310338.41, 1446310337.17, 1446310357.54, 1446310358.28, 1446310422.29
