uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446664394.84, 1446664396.93, 1446664426.46, 1446664426.66, 1446664427.25, 1446664508.35
unit.000001, step_1, 1446664394.84, 1446664396.94, 1446664427.07, 1446664427.27, 1446664427.86, 1446664510.56
unit.000002, step_1, 1446664394.85, 1446664396.95, 1446664428.09, 1446664428.29, 1446664428.86, 1446664515.01
unit.000003, step_1, 1446664394.85, 1446664396.95, 1446664427.68, 1446664427.89, 1446664428.47, 1446664512.81
unit.000004, step_1, 1446664394.86, 1446664396.95, 1446664428.29, 1446664428.49, 1446664429.06, 1446664515.66
unit.000005, step_1, 1446664394.86, 1446664396.96, 1446664428.9, 1446664429.1, 1446664429.77, 1446664517.92
unit.000006, step_1, 1446664394.86, 1446664396.98, 1446664429.75, 1446664429.95, 1446664430.57, 1446664520.81
unit.000007, step_1, 1446664394.86, 1446664396.98, 1446664430.36, 1446664430.56, 1446664431.27, 1446664522.85
unit.000008, step_1, 1446664394.87, 1446664397.0, 1446664431.14, 1446664431.34, 1446664431.98, 1446664525.51
unit.000009, step_1, 1446664394.87, 1446664397.0, 1446664431.79, 1446664431.99, 1446664432.68, 1446664527.83
unit.000010, step_1, 1446664394.87, 1446664397.01, 1446664432.4, 1446664432.61, 1446664433.29, 1446664529.94
unit.000011, step_1, 1446664394.88, 1446664397.04, 1446664434.29, 1446664434.49, 1446664435.1, 1446664537.6
unit.000012, step_1, 1446664394.88, 1446664397.05, 1446664434.76, 1446664434.96, 1446664435.6, 1446664539.07
unit.000013, step_1, 1446664394.88, 1446664397.02, 1446664433.43, 1446664433.63, 1446664434.29, 1446664534.25
unit.000014, step_1, 1446664394.89, 1446664397.07, 1446664436.39, 1446664436.93, 1446664437.61, 1446664544.01
unit.000015, step_1, 1446664394.89, 1446664397.06, 1446664435.59, 1446664435.77, 1446664437.31, 1446664542.49
unit.000016, step_1, 1446664394.89, 1446664397.08, 1446664437.54, 1446664437.74, 1446664438.61, 1446664547.05
unit.000017, step_1, 1446664394.9, 1446664397.08, 1446664437.95, 1446664438.15, 1446664439.02, 1446664548.5
unit.000018, step_1, 1446664394.9, 1446664397.09, 1446664438.38, 1446664438.69, 1446664439.32, 1446664550.45
unit.000019, step_1, 1446664394.9, 1446664397.09, 1446664438.85, 1446664439.06, 1446664439.72, 1446664551.93
unit.000020, step_1, 1446664394.91, 1446664396.78, 1446664414.87, 1446664415.07, 1446664415.64, 1446664466.54
unit.000021, step_1, 1446664394.91, 1446664396.76, 1446664412.84, 1446664413.04, 1446664413.62, 1446664458.89
unit.000022, step_1, 1446664394.92, 1446664396.57, 1446664399.68, 1446664399.88, 1446664400.55, 1446664411.23
unit.000023, step_1, 1446664394.92, 1446664396.58, 1446664400.55, 1446664400.75, 1446664401.45, 1446664415.01
unit.000024, step_1, 1446664394.92, 1446664396.55, 1446664399.07, 1446664399.27, 1446664399.84, 1446664408.89
unit.000025, step_1, 1446664394.92, 1446664396.58, 1446664400.29, 1446664400.49, 1446664401.17, 1446664414.61
unit.000026, step_1, 1446664394.93, 1446664396.59, 1446664401.39, 1446664401.59, 1446664402.25, 1446664417.74
unit.000027, step_1, 1446664394.93, 1446664396.59, 1446664401.59, 1446664401.8, 1446664402.46, 1446664418.62
unit.000028, step_1, 1446664394.93, 1446664396.6, 1446664402.2, 1446664402.4, 1446664403.06, 1446664420.77
unit.000029, step_1, 1446664394.93, 1446664396.61, 1446664402.81, 1446664403.01, 1446664403.66, 1446664423.38
unit.000030, step_1, 1446664394.94, 1446664396.62, 1446664403.42, 1446664403.62, 1446664404.27, 1446664426.49
unit.000031, step_1, 1446664394.94, 1446664396.63, 1446664404.27, 1446664404.48, 1446664405.08, 1446664429.56
unit.000032, step_1, 1446664394.95, 1446664396.64, 1446664405.29, 1446664405.5, 1446664406.08, 1446664433.83
unit.000033, step_1, 1446664394.95, 1446664396.65, 1446664405.7, 1446664405.9, 1446664407.89, 1446664435.31
unit.000034, step_1, 1446664394.96, 1446664396.66, 1446664407.19, 1446664407.69, 1446664408.29, 1446664438.56
unit.000035, step_1, 1446664394.96, 1446664396.67, 1446664407.84, 1446664408.05, 1446664408.69, 1446664441.15
unit.000036, step_1, 1446664394.96, 1446664396.69, 1446664408.66, 1446664408.86, 1446664409.5, 1446664444.3
unit.000037, step_1, 1446664394.97, 1446664396.7, 1446664409.07, 1446664409.27, 1446664409.9, 1446664445.69
unit.000038, step_1, 1446664394.97, 1446664396.7, 1446664409.68, 1446664409.88, 1446664410.81, 1446664447.6
unit.000039, step_1, 1446664394.97, 1446664396.71, 1446664410.39, 1446664410.59, 1446664411.22, 1446664450.25
unit.000040, step_1, 1446664394.98, 1446664396.72, 1446664411.22, 1446664411.42, 1446664412.01, 1446664453.2
unit.000041, step_1, 1446664394.98, 1446664396.74, 1446664411.82, 1446664412.02, 1446664412.62, 1446664455.39
