uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446761864.24, 1446761864.86, 1446761885.11, 1446761885.32, 1446761885.91, 1446761979.87
unit.000001, 1, sim, 1446761864.24, 1446761864.78, 1446761867.12, 1446761867.32, 1446761868.03, 1446761873.41
unit.000002, 1, sim, 1446761864.24, 1446761864.78, 1446761867.52, 1446761867.72, 1446761868.33, 1446761874.25
unit.000003, 1, sim, 1446761864.25, 1446761864.78, 1446761867.32, 1446761867.52, 1446761868.13, 1446761872.79
unit.000004, 1, sim, 1446761864.25, 1446761864.78, 1446761867.72, 1446761867.92, 1446761868.53, 1446761874.88
unit.000005, 1, sim, 1446761864.25, 1446761864.78, 1446761868.13, 1446761868.33, 1446761868.93, 1446761876.83
unit.000006, 1, sim, 1446761864.25, 1446761864.79, 1446761868.74, 1446761868.95, 1446761869.53, 1446761878.83
unit.000007, 1, sim, 1446761864.25, 1446761864.79, 1446761869.15, 1446761869.35, 1446761869.94, 1446761880.34
unit.000008, 1, sim, 1446761864.25, 1446761864.79, 1446761869.56, 1446761869.76, 1446761870.34, 1446761881.73
unit.000009, 1, sim, 1446761864.25, 1446761864.79, 1446761869.96, 1446761870.16, 1446761870.74, 1446761883.71
unit.000010, 1, sim, 1446761864.26, 1446761864.79, 1446761870.37, 1446761870.57, 1446761871.14, 1446761885.2
unit.000011, 1, sim, 1446761864.26, 1446761864.79, 1446761870.77, 1446761870.98, 1446761871.65, 1446761886.87
unit.000012, 1, sim, 1446761864.26, 1446761864.86, 1446761885.52, 1446761885.72, 1446761886.31, 1446761983.25
unit.000013, 1, sim, 1446761864.26, 1446761864.83, 1446761878.7, 1446761878.95, 1446761879.57, 1446761917.55
unit.000014, 1, sim, 1446761864.26, 1446761864.85, 1446761883.78, 1446761884.02, 1446761884.6, 1446761973.93
unit.000015, 1, sim, 1446761864.26, 1446761864.8, 1446761871.38, 1446761871.58, 1446761872.25, 1446761889.84
unit.000016, 1, sim, 1446761864.27, 1446761864.8, 1446761872.4, 1446761872.6, 1446761873.26, 1446761893.31
unit.000017, 1, sim, 1446761864.27, 1446761864.8, 1446761872.8, 1446761873.01, 1446761873.66, 1446761895.37
unit.000018, 1, sim, 1446761864.27, 1446761864.8, 1446761873.21, 1446761873.41, 1446761874.06, 1446761896.85
unit.000019, 1, sim, 1446761864.27, 1446761864.81, 1446761873.62, 1446761873.82, 1446761874.46, 1446761898.94
unit.000020, 1, sim, 1446761864.27, 1446761864.81, 1446761874.02, 1446761874.23, 1446761874.92, 1446761900.39
unit.000021, 1, sim, 1446761864.27, 1446761864.81, 1446761874.43, 1446761874.63, 1446761875.27, 1446761901.84
unit.000022, 1, sim, 1446761864.27, 1446761864.81, 1446761874.84, 1446761875.04, 1446761875.67, 1446761903.57
unit.000023, 1, sim, 1446761864.28, 1446761864.81, 1446761875.24, 1446761875.45, 1446761876.07, 1446761905.02
unit.000024, 1, sim, 1446761864.28, 1446761864.81, 1446761875.65, 1446761875.92, 1446761876.48, 1446761906.67
unit.000025, 1, sim, 1446761864.28, 1446761864.81, 1446761875.93, 1446761876.06, 1446761876.68, 1446761907.18
unit.000026, 1, sim, 1446761864.28, 1446761864.82, 1446761876.26, 1446761876.46, 1446761877.08, 1446761908.64
unit.000027, 1, sim, 1446761864.28, 1446761864.82, 1446761876.46, 1446761876.66, 1446761877.28, 1446761909.59
unit.000028, 1, sim, 1446761864.28, 1446761864.82, 1446761876.87, 1446761877.07, 1446761877.76, 1446761911.05
unit.000029, 1, sim, 1446761864.29, 1446761864.82, 1446761877.27, 1446761877.56, 1446761878.16, 1446761912.45
unit.000030, 1, sim, 1446761864.29, 1446761864.82, 1446761877.68, 1446761877.95, 1446761878.46, 1446761913.86
unit.000031, 1, sim, 1446761864.29, 1446761864.84, 1446761881.35, 1446761881.55, 1446761882.19, 1446761928.0
unit.000032, 1, sim, 1446761864.29, 1446761864.83, 1446761878.5, 1446761878.7, 1446761879.37, 1446761916.78
unit.000033, 1, sim, 1446761864.29, 1446761864.83, 1446761878.95, 1446761879.11, 1446761879.87, 1446761918.23
unit.000034, 1, sim, 1446761864.29, 1446761864.83, 1446761879.32, 1446761879.52, 1446761880.17, 1446761920.13
unit.000035, 1, sim, 1446761864.29, 1446761864.79, 1446761868.54, 1446761868.74, 1446761869.33, 1446761878.32
unit.000036, 1, sim, 1446761864.3, 1446761864.8, 1446761871.18, 1446761871.38, 1446761872.05, 1446761888.33
unit.000037, 1, sim, 1446761864.3, 1446761864.78, 1446761867.93, 1446761868.13, 1446761868.73, 1446761875.71
