uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446637278.87, 1446637279.55, 1446637289.77, 1446637289.97, 1446637290.92, 1446637292.58
unit.000001, 1, sim, 1446637299.79, 1446637301.87, 1446637310.45, 1446637310.65, 1446637346.72, 1446637353.11
unit.000002, 1, sim, 1446637299.8, 1446637302.1, 1446637317.1, 1446637317.3, 1446637347.22, 1446637354.12
unit.000003, 1, sim, 1446637299.8, 1446637302.31, 1446637326.71, 1446637326.84, 1446637358.12, 1446637366.33
unit.000004, 1, sim, 1446637299.8, 1446637302.62, 1446637347.59, 1446637347.68, 1446637373.71, 1446637376.5
unit.000005, 1, sim, 1446637299.81, 1446637302.62, 1446637348.31, 1446637348.59, 1446637374.32, 1446637378.52
unit.000006, 1, sim, 1446637299.81, 1446637302.67, 1446637348.73, 1446637348.94, 1446637357.71, 1446637365.32
unit.000007, 1, sim, 1446637299.82, 1446637302.56, 1446637343.14, 1446637343.35, 1446637370.48, 1446637373.44
unit.000008, 1, sim, 1446637299.82, 1446637302.61, 1446637346.56, 1446637346.63, 1446637373.61, 1446637376.5
unit.000009, 1, sim, 1446637299.82, 1446637302.68, 1446637349.36, 1446637349.57, 1446637374.11, 1446637377.51
unit.000010, 1, sim, 1446637299.82, 1446637301.75, 1446637307.37, 1446637307.5, 1446637342.47, 1446637343.96
unit.000011, 1, sim, 1446637299.83, 1446637301.65, 1446637303.54, 1446637303.75, 1446637334.34, 1446637335.89
unit.000012, 1, sim, 1446637299.83, 1446637301.66, 1446637304.17, 1446637304.37, 1446637336.93, 1446637338.91
unit.000013, 1, sim, 1446637299.84, 1446637301.67, 1446637305.01, 1446637305.26, 1446637345.2, 1446637350.05
unit.000014, 1, sim, 1446637299.84, 1446637302.29, 1446637325.69, 1446637325.89, 1446637354.29, 1446637364.3
unit.000015, 1, sim, 1446637299.84, 1446637302.38, 1446637330.79, 1446637330.99, 1446637357.61, 1446637365.32
unit.000016, 1, sim, 1446637299.84, 1446637301.75, 1446637307.51, 1446637307.71, 1446637337.43, 1446637339.92
unit.000017, 1, sim, 1446637299.85, 1446637302.54, 1446637342.31, 1446637342.51, 1446637369.98, 1446637372.43
unit.000018, 1, sim, 1446637299.85, 1446637302.6, 1446637345.99, 1446637346.19, 1446637371.69, 1446637373.44
unit.000019, 1, sim, 1446637299.85, 1446637301.83, 1446637309.83, 1446637310.03, 1446637342.77, 1446637344.97
unit.000020, 1, sim, 1446637299.86, 1446637301.87, 1446637310.66, 1446637310.86, 1446637342.98, 1446637344.97
