iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-04 11:41:18.810255
None,pre_loop,None,wait_time,2015-11-04 11:41:18.849086
None,pre_loop,None,res_time,2015-11-04 11:41:32.906340
None,pre_loop,None,stop_time,2015-11-04 11:41:32.907145
1,sim,kernel_0,start_time,2015-11-04 11:41:32.910705
1,sim,kernel_0,wait_time,2015-11-04 11:41:35.931126
1,sim,kernel_0,res_time,2015-11-04 11:42:59.880389
1,sim,kernel_0,stop_time,2015-11-04 11:42:59.886934
1,sim,post,start_time,2015-11-04 11:42:59.886966
1,sim,post,stop_time,2015-11-04 11:42:59.917005
1,ana,kernel_0,start_time,2015-11-04 11:42:59.945506
1,ana,kernel_0,wait_time,2015-11-04 11:43:00.008200
1,ana,kernel_0,res_time,2015-11-04 11:43:05.018629
1,ana,kernel_0,stop_time,2015-11-04 11:43:05.022693
1,ana,kernel_1,start_time,2015-11-04 11:43:05.022724
1,ana,kernel_1,wait_time,2015-11-04 11:43:05.072815
1,ana,kernel_1,res_time,2015-11-04 11:43:12.742965
1,ana,kernel_1,stop_time,2015-11-04 11:43:12.745565
1,ana,post,start_time,2015-11-04 11:43:12.745614
1,ana,post,stop_time,2015-11-04 11:43:12.745963
