iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-29 11:56:50.497911
1,sim,kernel_0,start_time,2015-09-29 11:56:50.499543
1,sim,kernel_0,wait_time,2015-09-29 11:56:50.811818
1,sim,kernel_0,res_time,2015-09-29 11:57:07.401378
1,sim,kernel_0,stop_time,2015-09-29 11:57:07.403108
1,sim,post,start_time,2015-09-29 11:57:07.403142
1,sim,post,stop_time,2015-09-29 11:57:07.408194
1,ana,kernel_0,start_time,2015-09-29 11:57:07.409259
1,ana,kernel_0,wait_time,2015-09-29 11:57:07.881884
1,ana,kernel_0,res_time,2015-09-29 11:57:26.111602
1,ana,kernel_0,stop_time,2015-09-29 11:57:26.112971
1,ana,post,start_time,2015-09-29 11:57:26.112998
1,ana,post,stop_time,2015-09-29 11:57:26.126609
