iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-29 12:22:52.911687
1,sim,kernel_0,start_time,2015-09-29 12:22:52.914621
1,sim,kernel_0,wait_time,2015-09-29 12:22:53.296979
1,sim,kernel_0,res_time,2015-09-29 12:23:12.258389
1,sim,kernel_0,stop_time,2015-09-29 12:23:12.259767
1,sim,post,start_time,2015-09-29 12:23:12.259805
1,sim,post,stop_time,2015-09-29 12:23:12.263332
1,ana,kernel_0,start_time,2015-09-29 12:23:12.268480
1,ana,kernel_0,wait_time,2015-09-29 12:23:12.721453
1,ana,kernel_0,res_time,2015-09-29 12:23:33.953613
1,ana,kernel_0,stop_time,2015-09-29 12:23:33.954951
1,ana,post,start_time,2015-09-29 12:23:33.954990
1,ana,post,stop_time,2015-09-29 12:23:33.958671
