Start= 2015-09-03 01:46:14.788605
Allocating= 2015-09-03 01:46:14.813478
Allocated= 2015-09-03 01:46:21.698824
Executing= 2015-09-03 01:46:21.698980
Deallocating= 2015-09-03 01:59:19.786450
Done= 2015-09-03 01:59:36.709093
