step,probe,timestamp

allocate,start_time,2016-07-13 17:10:44.687612
allocate,stop_time,2016-07-13 17:10:55.165964
deallocate,start_time,2016-07-13 17:14:03.700963
deallocate,stop_time,2016-07-13 17:14:12.277275
