uid, iter, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, 1, sim, 1468439277.27, 1468439279.69, 1468439279.69, 1468439284.42, 1468439284.42, 1468439284.46, 1468439284.47,1468439284.74, 1468439296.33, 1468439296.54, 1468439296.56, 1468439297.34, 1468439297.43
unit.000001, 1, sim, 1468439277.27, 1468439286.71, 1468439286.71, 1468439288.05, 1468439288.06, 1468439288.06, 1468439288.07,1468439288.07, 1468439300.72, 1468439300.73, 1468439300.76, 1468439304.34, 1468439304.44
unit.000002, 1, sim, 1468439277.27, 1468439280.28, 1468439280.28, 1468439284.48, 1468439284.49, 1468439284.49, 1468439284.49,1468439284.9, 1468439296.33, 1468439296.57, 1468439296.58, 1468439297.93, 1468439298.03
unit.000003, 1, sim, 1468439277.27, 1468439280.48, 1468439280.48, 1468439284.49, 1468439284.5, 1468439284.5, 1468439284.5,1468439284.98, 1468439297.34, 1468439297.35, 1468439297.35, 1468439298.13, 1468439298.23
unit.000004, 1, sim, 1468439277.27, 1468439280.78, 1468439280.78, 1468439284.51, 1468439284.52, 1468439284.52, 1468439284.52,1468439285.07, 1468439297.34, 1468439297.35, 1468439297.35, 1468439298.41, 1468439298.51
unit.000005, 1, sim, 1468439277.27, 1468439280.98, 1468439280.98, 1468439284.53, 1468439284.53, 1468439284.53, 1468439284.54,1468439285.12, 1468439297.4, 1468439297.53, 1468439297.55, 1468439298.61, 1468439298.71
unit.000006, 1, sim, 1468439277.27, 1468439291.35, 1468439291.35, 1468439292.68, 1468439292.68, 1468439292.69, 1468439292.69,1468439292.69, 1468439303.86, 1468439303.97, 1468439303.99, 1468439309.0, 1468439309.1
unit.000007, 1, sim, 1468439277.27, 1468439280.08, 1468439280.08, 1468439284.44, 1468439284.46, 1468439284.48, 1468439284.48,1468439284.84, 1468439296.33, 1468439296.56, 1468439296.57, 1468439297.73, 1468439297.83
unit.000008, 1, sim, 1468439277.27, 1468439281.77, 1468439281.77, 1468439284.58, 1468439284.58, 1468439284.59, 1468439284.59,1468439285.56, 1468439297.4, 1468439297.55, 1468439297.56, 1468439299.39, 1468439299.49
unit.000009, 1, sim, 1468439277.27, 1468439283.03, 1468439283.03, 1468439284.66, 1468439284.67, 1468439284.67, 1468439284.67,1468439285.83, 1468439297.9, 1468439297.97, 1468439297.98, 1468439300.71, 1468439300.81
unit.000010, 1, sim, 1468439277.27, 1468439284.62, 1468439284.62, 1468439285.98, 1468439285.99, 1468439285.99, 1468439285.99,1468439286.41, 1468439298.61, 1468439298.67, 1468439298.68, 1468439302.28, 1468439302.38
unit.000011, 1, sim, 1468439277.27, 1468439286.21, 1468439286.21, 1468439287.6, 1468439287.61, 1468439287.61, 1468439287.61,1468439287.61, 1468439299.32, 1468439299.46, 1468439299.46, 1468439303.86, 1468439303.96
unit.000012, 1, sim, 1468439277.27, 1468439282.76, 1468439282.76, 1468439284.64, 1468439284.65, 1468439284.65, 1468439284.65,1468439285.73, 1468439297.79, 1468439297.8, 1468439297.81, 1468439300.37, 1468439300.47
unit.000013, 1, sim, 1468439277.27, 1468439282.96, 1468439282.96, 1468439284.66, 1468439284.66, 1468439284.66, 1468439284.66,1468439285.79, 1468439297.91, 1468439298.03, 1468439298.05, 1468439300.57, 1468439300.67
unit.000014, 1, sim, 1468439277.27, 1468439288.97, 1468439288.97, 1468439290.26, 1468439290.27, 1468439290.27, 1468439290.27,1468439290.29, 1468439302.24, 1468439302.26, 1468439302.27, 1468439306.63, 1468439306.73
unit.000015, 1, sim, 1468439277.27, 1468439283.56, 1468439283.56, 1468439284.94, 1468439284.94, 1468439284.94, 1468439284.94,1468439286.02, 1468439298.6, 1468439298.61, 1468439298.63, 1468439301.16, 1468439301.27
unit.000016, 1, sim, 1468439277.27, 1468439283.83, 1468439283.83, 1468439285.23, 1468439285.23, 1468439285.24, 1468439285.24,1468439286.11, 1468439298.62, 1468439298.76, 1468439298.77, 1468439301.5, 1468439301.6
unit.000017, 1, sim, 1468439277.27, 1468439284.02, 1468439284.02, 1468439285.38, 1468439285.38, 1468439285.38, 1468439285.55,1468439286.24, 1468439298.62, 1468439298.72, 1468439298.73, 1468439301.7, 1468439301.79
unit.000018, 1, sim, 1468439277.27, 1468439284.35, 1468439284.35, 1468439285.67, 1468439285.67, 1468439285.68, 1468439285.68,1468439286.33, 1468439298.63, 1468439298.78, 1468439298.79, 1468439301.96, 1468439302.06
unit.000019, 1, sim, 1468439277.27, 1468439282.06, 1468439282.06, 1468439284.6, 1468439284.6, 1468439284.6, 1468439284.61,1468439285.56, 1468439297.9, 1468439298.02, 1468439298.03, 1468439299.71, 1468439299.82
unit.000020, 1, sim, 1468439277.28, 1468439284.82, 1468439284.82, 1468439286.14, 1468439286.15, 1468439286.15, 1468439286.15,1468439286.48, 1468439298.61, 1468439298.68, 1468439298.69, 1468439302.48, 1468439302.58
unit.000021, 1, sim, 1468439277.28, 1468439285.13, 1468439285.13, 1468439286.47, 1468439286.47, 1468439286.47, 1468439286.47,1468439286.53, 1468439299.31, 1468439299.31, 1468439299.33, 1468439302.75, 1468439302.85
unit.000022, 1, sim, 1468439277.28, 1468439286.52, 1468439286.52, 1468439287.9, 1468439287.9, 1468439287.9, 1468439287.9,1468439287.91, 1468439299.33, 1468439299.48, 1468439299.48, 1468439304.14, 1468439304.24
unit.000023, 1, sim, 1468439277.28, 1468439285.61, 1468439285.61, 1468439287.01, 1468439287.02, 1468439287.03, 1468439287.03,1468439287.03, 1468439299.31, 1468439299.34, 1468439299.45, 1468439303.27, 1468439303.37
unit.000024, 1, sim, 1468439277.28, 1468439288.29, 1468439288.29, 1468439289.67, 1468439289.67, 1468439289.68, 1468439289.68,1468439289.68, 1468439302.24, 1468439302.24, 1468439302.26, 1468439305.92, 1468439306.02
unit.000025, 1, sim, 1468439277.28, 1468439286.12, 1468439286.12, 1468439287.46, 1468439287.51, 1468439287.52, 1468439287.52,1468439287.52, 1468439299.33, 1468439299.48, 1468439299.48, 1468439303.74, 1468439303.84
