step,probe,timestamp

step_1,start_time,2015-11-04 18:43:47.358593
step_1,wait_time,2015-11-04 18:43:47.551272
step_1,res_time,2015-11-04 18:44:18.455272
step_1,stop_time,2015-11-04 18:44:18.458252
step_2,start_time,2015-11-04 18:44:18.458311
step_2,wait_time,2015-11-04 18:44:18.657778
step_2,res_time,2015-11-04 18:44:42.061613
step_2,stop_time,2015-11-04 18:44:42.064094
