uid, iter, step, uid, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, 0, pre_loop, 1453287155.22, 1453287155.92, 1453287165.69, 1453287165.94, 1453287166.04, 1453287166.18, 1453287166.28,1453287166.42, 1453287248.16, 1453287248.34, 1453287248.45, 1453287249.8, 1453287249.89
unit.000001, 1, sim, 1453287269.23, 1453287357.16, 1453287381.75, 1453287576.44, 1453287576.64, 1453287576.74, 1453287576.84,1453287576.95, 1453287581.74, 1453287581.84, 1453287582.01, 1453287583.25, 1453287583.34
unit.000002, 1, sim, 1453287269.23, 1453287323.2, 1453287340.13, 1453287458.97, 1453287459.18, 1453287459.29, 1453287459.38,1453287459.49, 1453287464.99, 1453287465.32, 1453287465.46, 1453287466.66, 1453287466.83
unit.000003, 1, sim, 1453287269.23, 1453287323.73, 1453287340.73, 1453287460.87, 1453287461.04, 1453287461.14, 1453287461.24,1453287461.34, 1453287466.81, 1453287466.96, 1453287467.05, 1453287468.38, 1453287468.47
unit.000004, 1, sim, 1453287269.23, 1453287323.91, 1453287340.93, 1453287461.45, 1453287461.67, 1453287461.89, 1453287461.9,1453287461.97, 1453287465.1, 1453287465.56, 1453287465.7, 1453287466.91, 1453287467.01
unit.000005, 1, sim, 1453287269.23, 1453287324.62, 1453287341.73, 1453287464.0, 1453287464.18, 1453287464.29, 1453287464.39,1453287464.49, 1453287468.43, 1453287468.53, 1453287468.67, 1453287469.3, 1453287469.39
unit.000006, 1, sim, 1453287269.23, 1453287325.18, 1453287342.44, 1453287466.14, 1453287466.34, 1453287466.44, 1453287466.54,1453287466.64, 1453287471.56, 1453287471.78, 1453287472.0, 1453287473.91, 1453287474.01
unit.000007, 1, sim, 1453287269.24, 1453287369.47, 1453287394.67, 1453287617.32, 1453287617.44, 1453287617.54, 1453287617.64,1453287617.74, 1453287620.94, 1453287621.47, 1453287621.6, 1453287623.18, 1453287623.27
unit.000008, 1, sim, 1453287269.24, 1453287325.68, 1453287342.94, 1453287467.65, 1453287467.82, 1453287467.96, 1453287468.02,1453287468.12, 1453287473.18, 1453287473.36, 1453287473.51, 1453287474.29, 1453287474.38
unit.000009, 1, sim, 1453287269.24, 1453287326.23, 1453287343.54, 1453287469.33, 1453287469.53, 1453287469.63, 1453287469.73,1453287469.84, 1453287474.89, 1453287475.35, 1453287475.49, 1453287477.0, 1453287477.09
unit.000010, 1, sim, 1453287269.24, 1453287326.05, 1453287343.34, 1453287468.76, 1453287468.99, 1453287469.08, 1453287469.18,1453287469.29, 1453287474.69, 1453287474.8, 1453287475.08, 1453287476.82, 1453287476.91
unit.000011, 1, sim, 1453287269.24, 1453287326.42, 1453287343.84, 1453287470.22, 1453287470.5, 1453287470.61, 1453287470.71,1453287470.81, 1453287476.41, 1453287476.51, 1453287476.69, 1453287477.19, 1453287477.28
unit.000012, 1, sim, 1453287269.24, 1453287326.76, 1453287344.25, 1453287471.19, 1453287471.36, 1453287471.47, 1453287471.57,1453287471.67, 1453287477.42, 1453287477.92, 1453287478.16, 1453287479.92, 1453287480.01
unit.000013, 1, sim, 1453287269.24, 1453287326.93, 1453287344.35, 1453287471.76, 1453287472.0, 1453287472.07, 1453287472.17,1453287472.27, 1453287477.62, 1453287478.38, 1453287478.51, 1453287480.1, 1453287480.19
unit.000014, 1, sim, 1453287269.25, 1453287327.3, 1453287344.85, 1453287473.43, 1453287473.63, 1453287473.74, 1453287473.83,1453287474.05, 1453287478.73, 1453287479.29, 1453287479.3, 1453287480.46, 1453287480.55
unit.000015, 1, sim, 1453287269.25, 1453287327.64, 1453287345.16, 1453287474.39, 1453287474.64, 1453287474.75, 1453287474.84,1453287474.94, 1453287479.53, 1453287479.65, 1453287479.81, 1453287480.64, 1453287480.73
unit.000016, 1, sim, 1453287269.25, 1453287327.82, 1453287345.46, 1453287475.47, 1453287475.64, 1453287475.75, 1453287475.85,1453287475.95, 1453287480.74, 1453287480.85, 1453287480.97, 1453287481.92, 1453287482.01
unit.000017, 1, sim, 1453287269.25, 1453287328.21, 1453287345.76, 1453287476.44, 1453287476.7, 1453287476.8, 1453287476.9,1453287477.12, 1453287481.75, 1453287481.85, 1453287481.99, 1453287483.37, 1453287483.46
