iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-10-28 21:38:38.243292
None,pre_loop,None,wait_time,2015-10-28 21:38:38.252720
None,pre_loop,None,res_time,2015-10-28 21:38:51.790254
None,pre_loop,None,stop_time,2015-10-28 21:38:51.791032
1,sim,kernel_0,start_time,2015-10-28 21:38:51.794315
1,sim,kernel_0,wait_time,2015-10-28 21:39:00.196738
1,sim,kernel_0,res_time,2015-10-28 22:31:51.102569
1,sim,kernel_0,stop_time,2015-10-28 22:31:51.113278
1,sim,kernel_1,start_time,2015-10-28 22:31:51.113331
1,sim,kernel_1,wait_time,2015-10-28 22:32:02.710730
1,sim,kernel_1,res_time,2015-10-28 23:30:47.277158
1,sim,kernel_1,stop_time,2015-10-28 23:30:47.286876
1,sim,post,start_time,2015-10-28 23:30:47.286938
1,sim,post,stop_time,2015-10-28 23:30:47.468099
1,ana,kernel_0,start_time,2015-10-28 23:30:47.695064
1,ana,kernel_0,wait_time,2015-10-28 23:30:53.213918
1,ana,kernel_0,res_time,2015-10-28 23:35:11.434673
1,ana,kernel_0,stop_time,2015-10-28 23:35:11.442068
1,ana,kernel_1,start_time,2015-10-28 23:35:11.442102
1,ana,kernel_1,wait_time,2015-10-28 23:35:18.304396
1,ana,kernel_1,res_time,2015-10-28 23:41:08.311303
1,ana,kernel_1,stop_time,2015-10-28 23:41:08.312051
1,ana,post,start_time,2015-10-28 23:41:08.312081
1,ana,post,stop_time,2015-10-28 23:41:08.319357
