iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-06 09:54:47.473334
1,sim,kernel_0,start_time,2015-11-06 09:54:47.505901
1,sim,kernel_0,wait_time,2015-11-06 09:54:48.819422
1,sim,kernel_0,res_time,2015-11-06 09:57:12.888869
1,sim,kernel_0,stop_time,2015-11-06 09:57:12.890659
1,sim,post,start_time,2015-11-06 09:57:12.890706
1,sim,post,stop_time,2015-11-06 09:57:12.907405
1,ana,kernel_0,start_time,2015-11-06 09:57:12.916677
1,ana,kernel_0,wait_time,2015-11-06 09:57:14.296522
1,ana,kernel_0,res_time,2015-11-06 09:59:13.341263
1,ana,kernel_0,stop_time,2015-11-06 09:59:13.343038
1,ana,post,start_time,2015-11-06 09:59:13.343078
1,ana,post,stop_time,2015-11-06 09:59:13.362374
