uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446308662.23, 1446308663.15, 1446308662.23, 1446308675.01, 1446308675.78, 1446308686.98
unit.000001, step_1, 1446308662.23, 1446308663.15, 1446308662.23, 1446308675.21, 1446308675.98, 1446308687.55
unit.000002, step_1, 1446308662.23, 1446308663.14, 1446308662.23, 1446308673.99, 1446308674.77, 1446308683.13
unit.000003, step_1, 1446308662.23, 1446308663.14, 1446308662.23, 1446308673.18, 1446308673.97, 1446308680.08
unit.000004, step_1, 1446308662.23, 1446308663.15, 1446308662.23, 1446308676.02, 1446308676.79, 1446308691.28
unit.000005, step_1, 1446308662.24, 1446308663.15, 1446308662.24, 1446308676.43, 1446308677.19, 1446308692.77
unit.000006, step_1, 1446308662.24, 1446308663.16, 1446308662.24, 1446308676.83, 1446308677.79, 1446308694.26
unit.000007, step_1, 1446308662.24, 1446308663.13, 1446308662.24, 1446308672.57, 1446308673.37, 1446308677.19
unit.000008, step_1, 1446308662.24, 1446308663.13, 1446308662.24, 1446308672.37, 1446308673.16, 1446308677.76
unit.000009, step_1, 1446308662.24, 1446308663.13, 1446308662.24, 1446308672.77, 1446308673.57, 1446308678.64
unit.000010, step_1, 1446308662.24, 1446308663.14, 1446308662.24, 1446308672.98, 1446308673.77, 1446308679.21
unit.000011, step_1, 1446308662.25, 1446308663.14, 1446308662.25, 1446308673.59, 1446308674.37, 1446308681.68
unit.000012, step_1, 1446308662.25, 1446308663.14, 1446308662.25, 1446308673.79, 1446308674.57, 1446308682.36
unit.000013, step_1, 1446308662.25, 1446308663.14, 1446308662.25, 1446308674.19, 1446308674.98, 1446308684.08
unit.000014, step_1, 1446308662.25, 1446308663.14, 1446308662.25, 1446308674.4, 1446308675.18, 1446308684.66
unit.000015, step_1, 1446308662.25, 1446308663.14, 1446308662.25, 1446308674.6, 1446308675.38, 1446308685.53
unit.000016, step_1, 1446308662.25, 1446308663.15, 1446308662.25, 1446308675.62, 1446308676.38, 1446308689.2
unit.000017, step_1, 1446308662.26, 1446308663.15, 1446308662.26, 1446308676.23, 1446308676.99, 1446308692.41
unit.000018, step_1, 1446308662.26, 1446308663.15, 1446308662.26, 1446308674.81, 1446308675.58, 1446308686.1
unit.000019, step_1, 1446308662.26, 1446308663.15, 1446308662.26, 1446308675.82, 1446308676.59, 1446308690.92
unit.000020, step_1, 1446308662.26, 1446308663.15, 1446308662.26, 1446308675.41, 1446308676.18, 1446308688.91
unit.000021, step_1, 1446308662.26, 1446308663.15, 1446308662.26, 1446308676.63, 1446308677.59, 1446308693.9
unit.000022, step_1, 1446308662.26, 1446308663.16, 1446308662.26, 1446308677.03, 1446308677.89, 1446308695.32
unit.000023, step_1, 1446308662.27, 1446308663.14, 1446308662.27, 1446308673.38, 1446308674.17, 1446308680.87
unit.000024, step_2, 1446308696.3, 1446308701.26, 1446308696.3, 1446308703.17, 1446308705.25, 1446308711.32
unit.000025, step_2, 1446308696.3, 1446308702.12, 1446308696.3, 1446308703.83, 1446308705.76, 1446308711.41
unit.000026, step_2, 1446308696.3, 1446308702.26, 1446308696.3, 1446308704.03, 1446308705.96, 1446308712.41
unit.000027, step_2, 1446308696.3, 1446308703.06, 1446308696.3, 1446308705.43, 1446308707.36, 1446308712.5
unit.000028, step_2, 1446308696.3, 1446308703.15, 1446308696.3, 1446308705.63, 1446308707.56, 1446308713.5
unit.000029, step_2, 1446308696.3, 1446308704.65, 1446308696.3, 1446308706.35, 1446308708.36, 1446308713.58
unit.000030, step_2, 1446308696.31, 1446308704.66, 1446308696.31, 1446308706.55, 1446308708.57, 1446308714.59
unit.000031, step_2, 1446308696.31, 1446308705.62, 1446308696.31, 1446308707.45, 1446308709.47, 1446308714.67
unit.000032, step_2, 1446308696.31, 1446308705.63, 1446308696.31, 1446308707.65, 1446308709.67, 1446308715.68
unit.000033, step_2, 1446308696.31, 1446308706.61, 1446308696.31, 1446308708.38, 1446308710.37, 1446308715.76
unit.000034, step_2, 1446308696.31, 1446308706.62, 1446308696.31, 1446308708.58, 1446308710.57, 1446308716.77
unit.000035, step_2, 1446308696.31, 1446308707.55, 1446308696.31, 1446308709.31, 1446308711.28, 1446308716.85
