uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446308826.48, 1446308826.87, 1446308826.48, 1446308834.23, 1446308835.01, 1446308849.42
unit.000001, step_1, 1446308826.48, 1446308826.87, 1446308826.48, 1446308834.03, 1446308834.81, 1446308848.99
unit.000002, step_1, 1446308826.48, 1446308826.88, 1446308826.48, 1446308836.06, 1446308836.82, 1446308856.47
unit.000003, step_1, 1446308826.48, 1446308826.88, 1446308826.48, 1446308835.65, 1446308836.42, 1446308855.02
unit.000004, step_1, 1446308826.49, 1446308826.88, 1446308826.49, 1446308836.26, 1446308837.02, 1446308857.35
unit.000005, step_1, 1446308826.49, 1446308826.89, 1446308826.49, 1446308836.67, 1446308837.43, 1446308858.79
unit.000006, step_1, 1446308826.49, 1446308826.89, 1446308826.49, 1446308837.07, 1446308837.83, 1446308860.25
unit.000007, step_1, 1446308826.49, 1446308826.89, 1446308826.49, 1446308837.48, 1446308838.23, 1446308861.64
unit.000008, step_1, 1446308826.49, 1446308826.9, 1446308826.49, 1446308838.09, 1446308838.83, 1446308863.7
unit.000009, step_1, 1446308826.49, 1446308826.91, 1446308826.49, 1446308838.9, 1446308839.64, 1446308866.54
unit.000010, step_1, 1446308826.5, 1446308826.91, 1446308826.5, 1446308839.51, 1446308840.24, 1446308868.81
unit.000011, step_1, 1446308826.5, 1446308826.85, 1446308826.5, 1446308830.97, 1446308831.69, 1446308835.74
unit.000012, step_1, 1446308826.5, 1446308826.85, 1446308826.5, 1446308831.78, 1446308832.49, 1446308839.84
unit.000013, step_1, 1446308826.5, 1446308826.86, 1446308826.5, 1446308832.4, 1446308833.1, 1446308842.39
unit.000014, step_1, 1446308826.51, 1446308826.86, 1446308826.51, 1446308833.01, 1446308833.8, 1446308844.79
unit.000015, step_1, 1446308826.51, 1446308826.87, 1446308826.51, 1446308833.82, 1446308834.61, 1446308847.97
unit.000016, step_1, 1446308826.51, 1446308826.87, 1446308826.51, 1446308834.43, 1446308835.21, 1446308850.44
unit.000017, step_1, 1446308826.52, 1446308826.87, 1446308826.52, 1446308834.64, 1446308835.41, 1446308850.94
unit.000018, step_1, 1446308826.52, 1446308826.89, 1446308826.52, 1446308836.87, 1446308837.62, 1446308859.36
unit.000019, step_1, 1446308826.52, 1446308826.9, 1446308826.52, 1446308838.7, 1446308839.45, 1446308865.97
unit.000020, step_1, 1446308826.53, 1446308826.87, 1446308826.53, 1446308834.84, 1446308835.61, 1446308851.9
unit.000021, step_1, 1446308826.53, 1446308826.85, 1446308826.53, 1446308831.38, 1446308832.09, 1446308837.77
unit.000022, step_1, 1446308826.53, 1446308826.91, 1446308826.53, 1446308839.1, 1446308839.84, 1446308867.36
