iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-02-28 22:17:38.496613
1,sim,kernel_0,start_time,2016-02-28 22:17:38.497216
1,sim,kernel_0,wait_time,2016-02-28 22:17:38.505061
1,sim,kernel_0,res_time,2016-02-28 22:17:51.152226
1,sim,kernel_0,stop_time,2016-02-28 22:17:51.152443
1,sim,post,start_time,2016-02-28 22:17:51.152520
1,sim,post,stop_time,2016-02-28 22:17:51.152762
1,ana,kernel_0,start_time,2016-02-28 22:17:51.153076
1,ana,kernel_0,wait_time,2016-02-28 22:17:51.160703
1,ana,kernel_0,res_time,2016-02-28 22:18:02.781044
1,ana,kernel_0,stop_time,2016-02-28 22:18:02.781261
1,ana,post,start_time,2016-02-28 22:18:02.781332
1,ana,post,stop_time,2016-02-28 22:18:02.781556
