iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-02-28 23:15:01.052416
1,sim,kernel_0,start_time,2016-02-28 23:15:01.052973
1,sim,kernel_0,wait_time,2016-02-28 23:15:01.059418
1,sim,kernel_0,res_time,2016-02-28 23:15:14.206067
1,sim,kernel_0,stop_time,2016-02-28 23:15:14.206288
1,sim,post,start_time,2016-02-28 23:15:14.206364
1,sim,post,stop_time,2016-02-28 23:15:14.206603
1,ana,kernel_0,start_time,2016-02-28 23:15:14.206915
1,ana,kernel_0,wait_time,2016-02-28 23:15:14.214332
1,ana,kernel_0,res_time,2016-02-28 23:15:29.826596
1,ana,kernel_0,stop_time,2016-02-28 23:15:29.826890
1,ana,post,start_time,2016-02-28 23:15:29.826988
1,ana,post,stop_time,2016-02-28 23:15:29.827257
