uid, iter, step, uid, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000030, 1, sim, 1456697542.61, 1456697543.52, 1456697543.52, 1456697547.44, 1456697547.45, 1456697547.49, 1456697547.49,1456697547.53, 1456697549.56, 1456697549.67, 1456697549.68, 1456697551.14, 1456697551.24
unit.000031, 1, ana, 1456697554.26, 1456697554.66, 1456697554.66, 1456697556.79, 1456697556.84, 1456697556.85, 1456697556.85,1456697556.85, 1456697558.78, 1456697558.78, 1456697558.79, 1456697559.89, 1456697561.9
