uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446803690.53, 1446803692.16, 1446803701.22, 1446803701.43, 1446803702.04, 1446803725.79
unit.000001, 1, sim, 1446803690.53, 1446803692.17, 1446803702.91, 1446803703.05, 1446803703.65, 1446803731.5
unit.000002, 1, sim, 1446803690.53, 1446803692.21, 1446803710.98, 1446803711.18, 1446803711.8, 1446803759.12
unit.000003, 1, sim, 1446803690.53, 1446803692.17, 1446803702.65, 1446803702.91, 1446803703.44, 1446803730.53
unit.000004, 1, sim, 1446803690.54, 1446803692.17, 1446803703.46, 1446803703.66, 1446803704.25, 1446803733.31
unit.000005, 1, sim, 1446803690.54, 1446803692.18, 1446803704.07, 1446803704.27, 1446803704.92, 1446803735.64
unit.000006, 1, sim, 1446803690.54, 1446803692.18, 1446803704.92, 1446803705.08, 1446803705.66, 1446803738.4
unit.000007, 1, sim, 1446803690.54, 1446803692.18, 1446803705.49, 1446803705.69, 1446803706.26, 1446803740.23
unit.000008, 1, sim, 1446803690.54, 1446803692.19, 1446803706.1, 1446803706.3, 1446803706.96, 1446803742.54
unit.000009, 1, sim, 1446803690.54, 1446803692.19, 1446803706.71, 1446803706.93, 1446803707.57, 1446803744.37
unit.000010, 1, sim, 1446803690.55, 1446803692.19, 1446803707.52, 1446803707.73, 1446803708.38, 1446803747.13
unit.000011, 1, sim, 1446803690.55, 1446803692.2, 1446803708.13, 1446803708.34, 1446803708.98, 1446803749.43
unit.000012, 1, sim, 1446803690.55, 1446803692.21, 1446803709.96, 1446803710.17, 1446803710.79, 1446803755.44
unit.000013, 1, sim, 1446803690.55, 1446803692.22, 1446803712.81, 1446803713.01, 1446803713.61, 1446803765.17
unit.000014, 1, sim, 1446803690.55, 1446803692.24, 1446803716.47, 1446803716.67, 1446803717.34, 1446803777.65
unit.000015, 1, sim, 1446803690.55, 1446803692.26, 1446803720.74, 1446803720.94, 1446803721.56, 1446803792.39
unit.000016, 1, sim, 1446803690.55, 1446803692.28, 1446803724.4, 1446803724.6, 1446803725.19, 1446803805.42
unit.000017, 1, sim, 1446803690.56, 1446803692.29, 1446803726.63, 1446803726.84, 1446803727.41, 1446803812.85
unit.000018, 1, sim, 1446803690.56, 1446803692.23, 1446803714.24, 1446803714.44, 1446803715.02, 1446803770.27
unit.000019, 1, sim, 1446803690.56, 1446803692.23, 1446803715.05, 1446803715.25, 1446803715.83, 1446803773.03
unit.000020, 1, sim, 1446803690.56, 1446803692.24, 1446803715.86, 1446803716.06, 1446803716.73, 1446803775.8
unit.000021, 1, sim, 1446803690.56, 1446803692.24, 1446803716.27, 1446803716.47, 1446803717.13, 1446803777.18
unit.000022, 1, sim, 1446803690.56, 1446803692.24, 1446803717.08, 1446803717.28, 1446803717.94, 1446803779.94
unit.000023, 1, sim, 1446803690.57, 1446803692.24, 1446803717.89, 1446803718.09, 1446803718.74, 1446803782.72
unit.000024, 1, sim, 1446803690.57, 1446803692.25, 1446803718.5, 1446803718.7, 1446803719.35, 1446803784.55
unit.000025, 1, sim, 1446803690.57, 1446803692.25, 1446803719.11, 1446803719.31, 1446803719.95, 1446803786.86
unit.000026, 1, sim, 1446803690.57, 1446803692.26, 1446803719.93, 1446803720.13, 1446803720.76, 1446803789.62
unit.000027, 1, sim, 1446803690.57, 1446803692.26, 1446803720.54, 1446803720.74, 1446803721.36, 1446803791.48
unit.000028, 1, sim, 1446803690.57, 1446803692.26, 1446803721.14, 1446803721.35, 1446803721.96, 1446803793.78
unit.000029, 1, sim, 1446803690.57, 1446803692.27, 1446803721.75, 1446803721.96, 1446803722.57, 1446803795.76
unit.000030, 1, sim, 1446803690.58, 1446803692.27, 1446803722.36, 1446803722.57, 1446803723.18, 1446803797.93
unit.000031, 1, sim, 1446803690.58, 1446803692.27, 1446803723.05, 1446803723.18, 1446803723.78, 1446803800.15
unit.000032, 1, sim, 1446803690.58, 1446803692.28, 1446803723.58, 1446803723.79, 1446803724.39, 1446803802.54
unit.000033, 1, sim, 1446803690.58, 1446803692.28, 1446803724.19, 1446803724.4, 1446803724.99, 1446803804.54
unit.000034, 1, sim, 1446803690.58, 1446803692.24, 1446803716.07, 1446803716.27, 1446803716.93, 1446803776.27
unit.000035, 1, sim, 1446803690.58, 1446803692.29, 1446803726.23, 1446803726.43, 1446803727.08, 1446803811.47
unit.000036, 1, sim, 1446803690.58, 1446803692.29, 1446803725.62, 1446803725.82, 1446803726.4, 1446803809.58
unit.000037, 1, sim, 1446803690.59, 1446803692.28, 1446803725.21, 1446803725.42, 1446803726.0, 1446803808.19
unit.000038, 1, sim, 1446803690.59, 1446803692.29, 1446803726.84, 1446803727.08, 1446803727.71, 1446803813.72
unit.000039, 1, sim, 1446803690.59, 1446803692.13, 1446803693.31, 1446803693.51, 1446803694.18, 1446803698.52
unit.000040, 1, sim, 1446803690.59, 1446803692.23, 1446803713.83, 1446803714.03, 1446803714.62, 1446803768.89
unit.000041, 1, sim, 1446803690.59, 1446803692.29, 1446803727.08, 1446803727.24, 1446803727.81, 1446803814.23
