uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446309292.5, 1446309294.35, 1446309292.5, 1446309302.39, 1446309303.13, 1446309329.99
unit.000001, step_1, 1446309292.51, 1446309294.49, 1446309292.51, 1446309323.97, 1446309324.67, 1446309416.73
unit.000002, step_1, 1446309292.51, 1446309294.4, 1446309292.51, 1446309309.91, 1446309310.69, 1446309363.42
unit.000003, step_1, 1446309292.51, 1446309294.5, 1446309292.51, 1446309325.19, 1446309325.97, 1446309422.75
unit.000004, step_1, 1446309292.51, 1446309294.5, 1446309292.51, 1446309325.8, 1446309326.58, 1446309425.15
unit.000005, step_1, 1446309292.52, 1446309294.51, 1446309292.52, 1446309326.41, 1446309327.18, 1446309427.53
unit.000006, step_1, 1446309292.52, 1446309294.51, 1446309292.52, 1446309326.81, 1446309327.58, 1446309429.11
unit.000007, step_1, 1446309292.52, 1446309294.51, 1446309292.52, 1446309327.42, 1446309328.19, 1446309431.59
unit.000008, step_1, 1446309292.52, 1446309294.52, 1446309292.52, 1446309328.06, 1446309328.79, 1446309433.96
unit.000009, step_1, 1446309292.52, 1446309294.52, 1446309292.52, 1446309328.92, 1446309329.7, 1446309437.15
unit.000010, step_1, 1446309292.53, 1446309294.52, 1446309292.53, 1446309329.53, 1446309330.36, 1446309439.0
unit.000011, step_1, 1446309292.53, 1446309294.53, 1446309292.53, 1446309330.54, 1446309331.37, 1446309443.49
unit.000012, step_1, 1446309292.53, 1446309294.53, 1446309292.53, 1446309331.15, 1446309331.91, 1446309445.08
unit.000013, step_1, 1446309292.54, 1446309294.54, 1446309292.54, 1446309331.76, 1446309332.51, 1446309448.25
unit.000014, step_1, 1446309292.54, 1446309294.55, 1446309292.54, 1446309332.38, 1446309333.12, 1446309450.3
unit.000015, step_1, 1446309292.54, 1446309294.45, 1446309292.54, 1446309318.66, 1446309319.43, 1446309394.08
unit.000016, step_1, 1446309292.55, 1446309294.56, 1446309292.55, 1446309333.6, 1446309334.39, 1446309454.71
unit.000017, step_1, 1446309292.55, 1446309294.56, 1446309292.55, 1446309334.21, 1446309334.93, 1446309457.64
unit.000018, step_1, 1446309292.55, 1446309294.56, 1446309292.55, 1446309334.82, 1446309335.54, 1446309459.41
unit.000019, step_1, 1446309292.56, 1446309294.55, 1446309292.56, 1446309332.78, 1446309333.52, 1446309451.77
unit.000020, step_1, 1446309292.56, 1446309294.43, 1446309292.56, 1446309317.24, 1446309318.03, 1446309389.25
unit.000021, step_1, 1446309292.57, 1446309294.44, 1446309292.57, 1446309317.85, 1446309318.63, 1446309390.84
unit.000022, step_1, 1446309292.57, 1446309294.36, 1446309292.57, 1446309305.11, 1446309305.75, 1446309340.62
unit.000023, step_1, 1446309292.57, 1446309294.45, 1446309292.57, 1446309319.27, 1446309320.04, 1446309397.12
unit.000024, step_1, 1446309292.58, 1446309294.46, 1446309292.58, 1446309320.09, 1446309320.84, 1446309400.3
unit.000025, step_1, 1446309292.58, 1446309294.46, 1446309292.58, 1446309320.49, 1446309321.26, 1446309401.87
unit.000026, step_1, 1446309292.58, 1446309294.55, 1446309292.58, 1446309332.98, 1446309333.72, 1446309453.05
unit.000027, step_1, 1446309292.59, 1446309294.42, 1446309292.59, 1446309315.0, 1446309315.71, 1446309379.14
unit.000028, step_1, 1446309292.59, 1446309294.48, 1446309292.59, 1446309322.94, 1446309323.66, 1446309413.06
unit.000029, step_1, 1446309292.59, 1446309294.46, 1446309292.59, 1446309320.9, 1446309321.65, 1446309403.55
unit.000030, step_1, 1446309292.6, 1446309294.48, 1446309292.6, 1446309323.55, 1446309324.29, 1446309414.72
unit.000031, step_1, 1446309292.6, 1446309294.48, 1446309292.6, 1446309323.76, 1446309324.47, 1446309416.3
unit.000032, step_1, 1446309292.6, 1446309294.49, 1446309292.6, 1446309324.17, 1446309324.87, 1446309417.95
unit.000033, step_1, 1446309292.6, 1446309294.49, 1446309292.6, 1446309324.78, 1446309325.57, 1446309421.33
unit.000034, step_1, 1446309292.61, 1446309294.5, 1446309292.61, 1446309325.39, 1446309326.18, 1446309423.48
unit.000035, step_1, 1446309292.61, 1446309294.5, 1446309292.61, 1446309326.0, 1446309326.78, 1446309425.92
unit.000036, step_1, 1446309292.61, 1446309294.51, 1446309292.61, 1446309326.61, 1446309327.38, 1446309428.33
