iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-02-28 22:39:58.933200
1,sim,kernel_0,start_time,2016-02-28 22:39:58.933771
1,sim,kernel_0,wait_time,2016-02-28 22:39:58.942580
1,sim,kernel_0,res_time,2016-02-28 22:40:09.591126
1,sim,kernel_0,stop_time,2016-02-28 22:40:09.591336
1,sim,post,start_time,2016-02-28 22:40:09.591405
1,sim,post,stop_time,2016-02-28 22:40:09.591646
1,ana,kernel_0,start_time,2016-02-28 22:40:09.591983
1,ana,kernel_0,wait_time,2016-02-28 22:40:09.599479
1,ana,kernel_0,res_time,2016-02-28 22:40:34.741862
1,ana,kernel_0,stop_time,2016-02-28 22:40:34.742191
1,ana,post,start_time,2016-02-28 22:40:34.742297
1,ana,post,stop_time,2016-02-28 22:40:34.742595
