uid, iter, step, uid, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000002, 1, sim, 1456694012.38, 1456694013.17, 1456694013.17, 1456694017.03, 1456694017.03, 1456694017.06, 1456694017.06,1456694017.1, 1456694018.87, 1456694018.99, 1456694019.0, 1456694019.36, 1456694019.46
unit.000003, 1, ana, 1456694021.58, 1456694022.12, 1456694022.12, 1456694023.45, 1456694023.5, 1456694023.5, 1456694023.51,1456694023.51, 1456694025.99, 1456694026.04, 1456694026.04, 1456694027.62, 1456694029.29
