step,probe,timestamp

allocate,start_time,2016-02-28 23:15:39.641237
allocate,stop_time,2016-02-28 23:15:46.536487
deallocate,start_time,2016-02-28 23:18:13.895760
deallocate,stop_time,2016-02-28 23:18:27.025333
