uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446760503.95, 1446760504.13, 1446760511.01, 1446760511.21, 1446760511.88, 1446760521.93
unit.000001, 1, sim, 1446760503.96, 1446760504.13, 1446760511.41, 1446760511.62, 1446760512.29, 1446760523.33
unit.000002, 1, sim, 1446760503.96, 1446760504.13, 1446760512.23, 1446760512.43, 1446760513.09, 1446760526.86
unit.000003, 1, sim, 1446760503.96, 1446760504.13, 1446760511.62, 1446760511.82, 1446760512.49, 1446760524.11
unit.000004, 1, sim, 1446760503.96, 1446760504.14, 1446760512.43, 1446760512.63, 1446760513.29, 1446760527.23
unit.000005, 1, sim, 1446760503.96, 1446760504.14, 1446760512.83, 1446760513.04, 1446760513.7, 1446760528.8
unit.000006, 1, sim, 1446760503.96, 1446760504.1, 1446760508.77, 1446760508.97, 1446760509.67, 1446760514.11
unit.000007, 1, sim, 1446760503.97, 1446760504.11, 1446760509.17, 1446760509.38, 1446760509.97, 1446760515.57
unit.000008, 1, sim, 1446760503.97, 1446760504.11, 1446760508.97, 1446760509.18, 1446760509.77, 1446760514.72
unit.000009, 1, sim, 1446760503.97, 1446760504.12, 1446760509.38, 1446760509.58, 1446760510.18, 1446760516.18
unit.000010, 1, sim, 1446760503.97, 1446760504.12, 1446760509.58, 1446760509.78, 1446760510.38, 1446760517.04
unit.000011, 1, sim, 1446760503.97, 1446760504.12, 1446760509.99, 1446760510.19, 1446760510.78, 1446760518.5
unit.000012, 1, sim, 1446760503.97, 1446760504.12, 1446760510.19, 1446760510.39, 1446760510.98, 1446760519.11
unit.000013, 1, sim, 1446760503.97, 1446760504.13, 1446760510.4, 1446760510.6, 1446760511.28, 1446760519.9
unit.000014, 1, sim, 1446760503.98, 1446760504.13, 1446760510.81, 1446760511.01, 1446760511.58, 1446760521.31
unit.000015, 1, sim, 1446760503.98, 1446760504.13, 1446760511.21, 1446760511.41, 1446760511.99, 1446760522.71
unit.000016, 1, sim, 1446760503.98, 1446760504.14, 1446760513.44, 1446760513.64, 1446760514.3, 1446760531.32
unit.000017, 1, sim, 1446760503.98, 1446760504.13, 1446760511.82, 1446760512.02, 1446760512.69, 1446760525.35
unit.000018, 1, sim, 1446760503.98, 1446760504.13, 1446760512.02, 1446760512.23, 1446760512.89, 1446760525.73
unit.000019, 1, sim, 1446760503.98, 1446760504.14, 1446760512.63, 1446760512.83, 1446760513.49, 1446760528.41
unit.000020, 1, sim, 1446760503.99, 1446760504.14, 1446760513.04, 1446760513.24, 1446760513.9, 1446760529.91
unit.000021, 1, sim, 1446760503.99, 1446760504.14, 1446760513.24, 1446760513.44, 1446760514.1, 1446760530.29
unit.000022, 1, sim, 1446760503.99, 1446760504.12, 1446760509.78, 1446760509.98, 1446760510.58, 1446760517.64
unit.000023, 1, sim, 1446760503.99, 1446760504.13, 1446760510.6, 1446760510.8, 1446760511.38, 1446760520.53
unit.000024, 1, ana, 1446760532.41, 1446760537.28, 1446760538.99, 1446760539.19, 1446760541.06, 1446760547.16
unit.000025, 1, ana, 1446760532.41, 1446760538.14, 1446760539.72, 1446760539.85, 1446760541.66, 1446760547.18
unit.000026, 1, ana, 1446760532.41, 1446760538.28, 1446760539.84, 1446760540.05, 1446760541.86, 1446760548.25
unit.000027, 1, ana, 1446760532.42, 1446760539.06, 1446760541.25, 1446760541.45, 1446760543.37, 1446760548.27
unit.000028, 1, ana, 1446760532.42, 1446760539.21, 1446760541.45, 1446760541.65, 1446760543.57, 1446760549.34
unit.000029, 1, ana, 1446760532.42, 1446760540.63, 1446760542.0, 1446760542.21, 1446760544.17, 1446760549.35
unit.000030, 1, ana, 1446760532.42, 1446760540.69, 1446760542.2, 1446760542.41, 1446760544.37, 1446760550.43
unit.000031, 1, ana, 1446760532.43, 1446760541.51, 1446760542.93, 1446760543.13, 1446760545.08, 1446760550.43
unit.000032, 1, ana, 1446760532.43, 1446760541.58, 1446760543.13, 1446760543.33, 1446760545.28, 1446760551.51
unit.000033, 1, ana, 1446760532.43, 1446760542.44, 1446760543.92, 1446760544.05, 1446760545.98, 1446760551.52
unit.000034, 1, ana, 1446760532.44, 1446760542.5, 1446760544.05, 1446760544.25, 1446760546.18, 1446760552.61
unit.000035, 1, ana, 1446760532.44, 1446760543.32, 1446760544.77, 1446760544.98, 1446760546.88, 1446760552.61
unit.000036, 1, ana, 1446760532.44, 1446760543.38, 1446760544.98, 1446760545.18, 1446760547.01, 1446760553.7
unit.000037, 1, ana, 1446760532.45, 1446760544.24, 1446760545.7, 1446760545.97, 1446760547.79, 1446760553.7
unit.000038, 1, ana, 1446760532.45, 1446760544.3, 1446760545.9, 1446760546.1, 1446760547.99, 1446760554.78
unit.000039, 1, ana, 1446760532.46, 1446760545.17, 1446760546.63, 1446760546.83, 1446760548.69, 1446760554.8
unit.000040, 1, ana, 1446760532.46, 1446760545.24, 1446760546.83, 1446760547.03, 1446760548.79, 1446760555.87
unit.000041, 1, ana, 1446760532.46, 1446760533.21, 1446760535.73, 1446760535.93, 1446760537.85, 1446760542.73
unit.000042, 1, ana, 1446760532.46, 1446760533.21, 1446760535.93, 1446760536.13, 1446760537.95, 1446760543.91
unit.000043, 1, ana, 1446760532.47, 1446760535.19, 1446760536.83, 1446760537.03, 1446760538.95, 1446760543.86
unit.000044, 1, ana, 1446760532.48, 1446760535.26, 1446760537.03, 1446760537.23, 1446760539.15, 1446760544.94
unit.000045, 1, ana, 1446760532.48, 1446760536.2, 1446760537.75, 1446760537.95, 1446760539.85, 1446760544.99
unit.000046, 1, ana, 1446760532.48, 1446760536.27, 1446760537.96, 1446760538.16, 1446760540.06, 1446760546.06
unit.000047, 1, ana, 1446760532.48, 1446760537.2, 1446760538.68, 1446760538.88, 1446760540.79, 1446760546.09
