uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-10-07 18:25:16.159000, 2015-10-07 18:25:17.373000, 2015-10-07 18:25:32.778000, 2015-10-07 18:25:32.791000, 2015-10-07 18:25:34.835000, 2015-10-07 18:25:36.581000
unit.000001, 1, sim, 2015-10-07 18:25:47.872000, 2015-10-07 18:25:57.489000, 2015-10-07 18:25:58.343000, 2015-10-07 18:25:58.394000, 2015-10-07 18:30:52.778000, 2015-10-07 18:30:55.697000
unit.000002, 1, sim, 2015-10-07 18:25:47.898000, 2015-10-07 18:25:55.341000, 2015-10-07 18:25:55.878000, 2015-10-07 18:25:55.894000, 2015-10-07 18:30:52.665000, 2015-10-07 18:30:55.244000
unit.000003, 1, sim, 2015-10-07 18:25:47.899000, 2015-10-07 18:25:55.517000, 2015-10-07 18:25:56.392000, 2015-10-07 18:25:56.407000, 2015-10-07 18:30:53.605000, 2015-10-07 18:30:56.295000
unit.000004, 1, sim, 2015-10-07 18:25:47.904000, 2015-10-07 18:25:56.285000, 2015-10-07 18:25:57.043000, 2015-10-07 18:25:57.071000, 2015-10-07 18:30:52.673000, 2015-10-07 18:30:55.607000
unit.000005, 1, sim, 2015-10-07 18:25:47.914000, 2015-10-07 18:25:56.109000, 2015-10-07 18:25:57.036000, 2015-10-07 18:25:57.052000, 2015-10-07 18:30:53.498000, 2015-10-07 18:30:56.108000
unit.000006, 1, sim, 2015-10-07 18:25:47.919000, 2015-10-07 18:25:56.583000, 2015-10-07 18:25:57.681000, 2015-10-07 18:25:57.698000, 2015-10-07 18:30:57.985000, 2015-10-07 18:30:59.416000
unit.000007, 1, sim, 2015-10-07 18:25:47.931000, 2015-10-07 18:26:06.458000, 2015-10-07 18:26:07.473000, 2015-10-07 18:26:07.488000, 2015-10-07 18:30:59.733000, 2015-10-07 18:31:00.982000
unit.000008, 1, sim, 2015-10-07 18:25:47.932000, 2015-10-07 18:25:58.566000, 2015-10-07 18:25:59.377000, 2015-10-07 18:25:59.412000, 2015-10-07 18:30:58.918000, 2015-10-07 18:31:00.533000
unit.000009, 1, sim, 2015-10-07 18:25:47.940000, 2015-10-07 18:25:59.070000, 2015-10-07 18:25:59.901000, 2015-10-07 18:25:59.925000, 2015-10-07 18:31:00.805000, 2015-10-07 18:31:03.034000
unit.000010, 1, sim, 2015-10-07 18:25:47.946000, 2015-10-07 18:26:04.278000, 2015-10-07 18:26:05.258000, 2015-10-07 18:26:05.275000, 2015-10-07 18:31:05.019000, 2015-10-07 18:31:06.417000
unit.000011, 1, sim, 2015-10-07 18:25:47.961000, 2015-10-07 18:25:56.649000, 2015-10-07 18:25:57.685000, 2015-10-07 18:25:57.707000, 2015-10-07 18:30:57.271000, 2015-10-07 18:30:58.933000
unit.000012, 1, sim, 2015-10-07 18:25:47.964000, 2015-10-07 18:25:56.782000, 2015-10-07 18:25:57.689000, 2015-10-07 18:25:57.717000, 2015-10-07 18:30:55.430000, 2015-10-07 18:30:56.658000
unit.000013, 1, sim, 2015-10-07 18:25:47.971000, 2015-10-07 18:26:00.274000, 2015-10-07 18:26:01.070000, 2015-10-07 18:26:01.226000, 2015-10-07 18:31:02.873000, 2015-10-07 18:31:04.836000
unit.000014, 1, sim, 2015-10-07 18:25:47.986000, 2015-10-07 18:25:58.177000, 2015-10-07 18:25:58.891000, 2015-10-07 18:25:58.943000, 2015-10-07 18:31:02.668000, 2015-10-07 18:31:04.654000
unit.000015, 1, sim, 2015-10-07 18:25:47.988000, 2015-10-07 18:25:58.534000, 2015-10-07 18:25:59.371000, 2015-10-07 18:25:59.396000, 2015-10-07 18:31:03.609000, 2015-10-07 18:31:06.101000
unit.000016, 1, sim, 2015-10-07 18:25:48.006000, 2015-10-07 18:25:58.358000, 2015-10-07 18:25:58.927000, 2015-10-07 18:25:58.978000, 2015-10-07 18:31:03.292000, 2015-10-07 18:31:05.384000
unit.000017, 1, sim, 2015-10-07 18:25:48.007000, 2015-10-07 18:26:04.100000, 2015-10-07 18:26:04.742000, 2015-10-07 18:26:04.778000, 2015-10-07 18:31:06.626000, 2015-10-07 18:31:07.926000
unit.000018, 1, sim, 2015-10-07 18:25:48.009000, 2015-10-07 18:25:58.744000, 2015-10-07 18:25:59.388000, 2015-10-07 18:25:59.450000, 2015-10-07 18:31:00.383000, 2015-10-07 18:31:01.607000
unit.000019, 1, sim, 2015-10-07 18:25:48.036000, 2015-10-07 18:25:58.921000, 2015-10-07 18:25:59.887000, 2015-10-07 18:25:59.913000, 2015-10-07 18:30:59.836000, 2015-10-07 18:31:01.070000
unit.000020, 1, sim, 2015-10-07 18:25:48.037000, 2015-10-07 18:25:59.258000, 2015-10-07 18:25:59.913000, 2015-10-07 18:25:59.959000, 2015-10-07 18:30:58.609000, 2015-10-07 18:31:00.245000
unit.000021, 1, sim, 2015-10-07 18:25:48.055000, 2015-10-07 18:25:59.435000, 2015-10-07 18:26:00.413000, 2015-10-07 18:26:00.433000, 2015-10-07 18:31:01.932000, 2015-10-07 18:31:04.028000
