uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-22 09:52:21.279000, 2015-09-22 09:52:22.114000, 2015-09-22 09:52:27.753000, 2015-09-22 09:52:27.765000, 2015-09-22 09:52:29.986000, 2015-09-22 09:52:32.021000
unit.000001, 1, sim, 2015-09-22 09:52:55.575000, 2015-09-22 09:53:17.110000, 2015-09-22 09:53:17.994000, 2015-09-22 09:53:18.020000, 2015-09-22 09:56:33.757000, 2015-09-22 09:56:37.049000
unit.000002, 1, sim, 2015-09-22 09:52:55.579000, 2015-09-22 09:53:15.495000, 2015-09-22 09:53:16.226000, 2015-09-22 09:53:16.257000, 2015-09-22 09:56:34.820000, 2015-09-22 09:56:35.982000
unit.000003, 1, sim, 2015-09-22 09:52:55.585000, 2015-09-22 09:53:20.127000, 2015-09-22 09:53:20.942000, 2015-09-22 09:56:24.357000, 2015-09-22 09:59:35.416000, 2015-09-22 09:59:37.766000
unit.000004, 1, sim, 2015-09-22 09:52:55.595000, 2015-09-22 09:53:51.076000, 2015-09-22 09:53:52.248000, 2015-09-22 10:02:51.553000, 2015-09-22 10:06:02.570000, 2015-09-22 10:06:05.583000
unit.000005, 1, sim, 2015-09-22 09:52:55.596000, 2015-09-22 09:53:57.173000, 2015-09-22 09:53:58.253000, 2015-09-22 10:02:56.276000, 2015-09-22 10:06:07.647000, 2015-09-22 10:06:12.816000
unit.000006, 1, sim, 2015-09-22 09:52:55.604000, 2015-09-22 09:53:17.291000, 2015-09-22 09:53:18.001000, 2015-09-22 09:53:18.039000, 2015-09-22 09:56:33.760000, 2015-09-22 09:56:37.318000
unit.000007, 1, sim, 2015-09-22 09:52:55.606000, 2015-09-22 09:53:16.932000, 2015-09-22 09:53:17.981000, 2015-09-22 09:53:17.992000, 2015-09-22 09:56:34.404000, 2015-09-22 09:56:36.785000
unit.000008, 1, sim, 2015-09-22 09:52:55.607000, 2015-09-22 09:53:18.611000, 2015-09-22 09:53:19.195000, 2015-09-22 09:56:22.366000, 2015-09-22 09:59:33.246000, 2015-09-22 09:59:35.395000
unit.000009, 1, sim, 2015-09-22 09:52:55.609000, 2015-09-22 09:53:19.072000, 2015-09-22 09:53:19.772000, 2015-09-22 09:56:23.602000, 2015-09-22 09:59:35.849000, 2015-09-22 09:59:37.227000
unit.000010, 1, sim, 2015-09-22 09:52:55.618000, 2015-09-22 09:53:19.595000, 2015-09-22 09:53:20.352000, 2015-09-22 09:56:23.926000, 2015-09-22 09:59:35.090000, 2015-09-22 09:59:35.749000
