iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-01-20 09:47:03.264557
None,pre_loop,None,wait_time,2016-01-20 09:47:03.272504
None,pre_loop,None,res_time,2016-01-20 09:47:24.842145
None,pre_loop,None,stop_time,2016-01-20 09:47:24.843106
1,sim,kernel_0,start_time,2016-01-20 09:47:24.843901
1,sim,kernel_0,wait_time,2016-01-20 09:47:31.805594
1,sim,kernel_0,res_time,2016-01-20 09:54:21.813789
1,sim,kernel_0,stop_time,2016-01-20 09:54:21.818928
1,sim,post,start_time,2016-01-20 09:54:21.818962
1,sim,post,stop_time,2016-01-20 09:54:21.911709
1,ana,kernel_0,start_time,2016-01-20 09:54:22.128407
1,ana,kernel_0,wait_time,2016-01-20 09:54:22.408102
1,ana,kernel_0,res_time,2016-01-20 09:55:47.226703
1,ana,kernel_0,stop_time,2016-01-20 09:55:47.227446
1,ana,kernel_1,start_time,2016-01-20 09:55:47.227476
1,ana,kernel_1,wait_time,2016-01-20 09:55:47.451964
1,ana,kernel_1,res_time,2016-01-20 09:56:16.904906
1,ana,kernel_1,stop_time,2016-01-20 09:56:16.905507
1,ana,kernel_2,start_time,2016-01-20 09:56:16.905536
1,ana,kernel_2,wait_time,2016-01-20 09:56:17.135622
1,ana,kernel_2,res_time,2016-01-20 09:57:33.931949
1,ana,kernel_2,stop_time,2016-01-20 09:57:33.932519
1,ana,post,start_time,2016-01-20 09:57:33.932550
1,ana,post,stop_time,2016-01-20 09:57:33.932815
