iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-01-20 11:26:53.035486
None,pre_loop,None,wait_time,2016-01-20 11:26:53.043568
None,pre_loop,None,res_time,2016-01-20 11:27:16.616723
None,pre_loop,None,stop_time,2016-01-20 11:27:16.617658
1,sim,kernel_0,start_time,2016-01-20 11:27:16.618381
1,sim,kernel_0,wait_time,2016-01-20 11:27:23.788215
1,sim,kernel_0,res_time,2016-01-20 11:33:21.849502
1,sim,kernel_0,stop_time,2016-01-20 11:33:21.854295
1,sim,post,start_time,2016-01-20 11:33:21.854326
1,sim,post,stop_time,2016-01-20 11:33:21.947369
1,ana,kernel_0,start_time,2016-01-20 11:33:22.165055
1,ana,kernel_0,wait_time,2016-01-20 11:33:22.447026
1,ana,kernel_0,res_time,2016-01-20 11:33:50.282902
1,ana,kernel_0,stop_time,2016-01-20 11:33:50.283612
1,ana,kernel_1,start_time,2016-01-20 11:33:50.283641
1,ana,kernel_1,wait_time,2016-01-20 11:33:50.515813
1,ana,kernel_1,res_time,2016-01-20 11:34:18.132914
1,ana,kernel_1,stop_time,2016-01-20 11:34:18.133542
1,ana,kernel_2,start_time,2016-01-20 11:34:18.133573
1,ana,kernel_2,wait_time,2016-01-20 11:34:18.370585
1,ana,kernel_2,res_time,2016-01-20 11:34:52.088065
1,ana,kernel_2,stop_time,2016-01-20 11:34:52.088669
1,ana,post,start_time,2016-01-20 11:34:52.088699
1,ana,post,stop_time,2016-01-20 11:34:52.089064
