uid, iter, step, uid, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, 0, pre_loop, 1453312608.05, 1453312608.86, 1453312622.32, 1453312622.54, 1453312622.64, 1453312622.75, 1453312622.85,1453312622.96, 1453312631.88, 1453312632.11, 1453312632.23, 1453312633.03, 1453312633.11
unit.000001, 1, sim, 1453312652.06, 1453312755.4, 1453312781.45, 1453312990.99, 1453312991.24, 1453312991.34, 1453312991.44,1453312991.55, 1453312996.55, 1453312996.66, 1453312996.91, 1453312997.02, 1453312997.11
unit.000002, 1, sim, 1453312652.07, 1453312690.69, 1453312702.15, 1453312757.14, 1453312757.15, 1453312757.24, 1453312757.34,1453312757.44, 1453312763.22, 1453312764.23, 1453312764.29, 1453312765.19, 1453312765.28
unit.000003, 1, sim, 1453312652.07, 1453312677.76, 1453312685.08, 1453312710.58, 1453312710.99, 1453312711.09, 1453312711.19,1453312711.4, 1453312715.53, 1453312718.64, 1453312718.91, 1453312720.46, 1453312720.56
unit.000004, 1, sim, 1453312652.07, 1453312700.67, 1453312715.54, 1453312791.88, 1453312792.25, 1453312792.48, 1453312792.49,1453312792.55, 1453312797.32, 1453312797.87, 1453312798.01, 1453312799.78, 1453312800.06
unit.000005, 1, sim, 1453312652.07, 1453312701.2, 1453312715.61, 1453312793.73, 1453312793.97, 1453312794.07, 1453312794.17,1453312794.28, 1453312799.62, 1453312799.64, 1453312799.83, 1453312801.44, 1453312801.58
unit.000006, 1, sim, 1453312652.07, 1453312701.39, 1453312715.74, 1453312794.72, 1453312794.97, 1453312795.07, 1453312795.17,1453312795.27, 1453312800.74, 1453312800.85, 1453312801.01, 1453312801.67, 1453312801.76
unit.000007, 1, sim, 1453312652.07, 1453312701.39, 1453312715.64, 1453312794.54, 1453312794.62, 1453312794.72, 1453312794.82,1453312794.92, 1453312800.04, 1453312800.37, 1453312800.65, 1453312801.67, 1453312801.76
unit.000008, 1, sim, 1453312652.08, 1453312702.27, 1453312716.91, 1453312797.39, 1453312797.61, 1453312797.66, 1453312797.76,1453312797.86, 1453312803.47, 1453312804.07, 1453312804.18, 1453312804.99, 1453312805.08
unit.000009, 1, sim, 1453312652.08, 1453312705.98, 1453312720.68, 1453312811.28, 1453312811.42, 1453312811.53, 1453312811.63,1453312811.73, 1453312817.89, 1453312818.03, 1453312818.18, 1453312819.48, 1453312819.57
unit.000010, 1, sim, 1453312652.08, 1453312707.97, 1453312722.99, 1453312817.79, 1453312818.11, 1453312818.21, 1453312818.31,1453312818.42, 1453312823.26, 1453312823.87, 1453312824.03, 1453312825.08, 1453312825.18
unit.000011, 1, sim, 1453312652.08, 1453312709.91, 1453312725.11, 1453312824.23, 1453312824.51, 1453312824.62, 1453312824.72,1453312824.82, 1453312828.3, 1453312829.1, 1453312829.28, 1453312830.39, 1453312830.49
unit.000012, 1, sim, 1453312652.08, 1453312703.5, 1453312718.06, 1453312802.22, 1453312802.42, 1453312802.53, 1453312802.83,1453312802.83, 1453312810.89, 1453312812.03, 1453312812.08, 1453312813.79, 1453312813.89
unit.000013, 1, sim, 1453312652.08, 1453312703.7, 1453312718.36, 1453312803.16, 1453312803.39, 1453312803.5, 1453312803.59,1453312803.74, 1453312811.64, 1453312813.45, 1453312813.56, 1453312814.71, 1453312814.81
unit.000014, 1, sim, 1453312652.09, 1453312716.6, 1453312734.34, 1453312848.86, 1453312849.2, 1453312849.3, 1453312849.4,1453312849.5, 1453312858.0, 1453312858.65, 1453312858.76, 1453312859.71, 1453312859.8
unit.000015, 1, sim, 1453312652.09, 1453312704.56, 1453312719.27, 1453312805.32, 1453312805.44, 1453312805.55, 1453312805.64,1453312805.78, 1453312810.31, 1453312810.75, 1453312810.92, 1453312812.32, 1453312812.42
unit.000016, 1, sim, 1453312652.09, 1453312720.84, 1453312739.08, 1453312862.8, 1453312863.04, 1453312863.41, 1453312863.42,1453312863.42, 1453312871.19, 1453312871.95, 1453312872.21, 1453312873.16, 1453312873.26
unit.000017, 1, sim, 1453312652.09, 1453312742.0, 1453312764.82, 1453312946.09, 1453312946.24, 1453312946.35, 1453312946.45,1453312946.63, 1453312952.15, 1453312952.26, 1453312952.41, 1453312953.82, 1453312953.91
unit.000018, 1, sim, 1453312652.09, 1453312753.52, 1453312779.42, 1453312984.89, 1453312985.1, 1453312985.2, 1453312985.3,1453312985.4, 1453312990.1, 1453312991.6, 1453312991.95, 1453312993.18, 1453312993.27
