uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445986382.44, 1445986382.84, 1445986393.29, 1445986393.5, 1445986394.62, 1445986395.86
unit.000001, 1, sim, 1445986415.17, 1445986420.83, 1445986444.04, 1445986660.41, 1445986854.97, 1445986856.49
unit.000002, 1, sim, 1445986415.17, 1445986420.54, 1445986421.07, 1445986421.26, 1445986612.41, 1445986614.26
unit.000003, 1, sim, 1445986415.17, 1445986420.96, 1445986453.84, 1445986829.77, 1445987022.92, 1445987024.46
unit.000004, 1, sim, 1445986415.17, 1445986420.95, 1445986453.64, 1445986829.57, 1445987022.32, 1445987024.46
unit.000005, 1, sim, 1445986415.17, 1445986420.84, 1445986445.06, 1445986805.8, 1445986998.66, 1445987000.25
unit.000006, 1, sim, 1445986415.17, 1445986420.54, 1445986421.27, 1445986421.47, 1445986612.61, 1445986614.27
unit.000007, 1, sim, 1445986415.18, 1445986420.54, 1445986421.47, 1445986421.67, 1445986612.71, 1445986614.27
unit.000008, 1, sim, 1445986415.18, 1445986420.86, 1445986446.49, 1445986815.55, 1445987006.8, 1445987008.63
unit.000009, 1, sim, 1445986415.18, 1445986420.86, 1445986446.69, 1445986815.72, 1445987007.51, 1445987008.63
unit.000010, 1, sim, 1445986415.18, 1445986420.87, 1445986446.9, 1445986815.88, 1445987007.31, 1445987008.63
unit.000011, 1, sim, 1445986415.18, 1445986420.87, 1445986447.31, 1445986816.46, 1445987009.73, 1445987011.71
unit.000012, 1, sim, 1445986415.18, 1445986420.89, 1445986448.74, 1445986818.4, 1445987009.32, 1445987010.7
unit.000013, 1, sim, 1445986415.19, 1445986420.91, 1445986450.16, 1445986820.71, 1445987013.46, 1445987014.9
unit.000014, 1, sim, 1445986415.19, 1445986420.54, 1445986421.68, 1445986421.88, 1445986616.74, 1445986617.8
unit.000015, 1, sim, 1445986415.19, 1445986420.55, 1445986421.88, 1445986422.08, 1445986615.13, 1445986616.57
unit.000016, 1, sim, 1445986415.19, 1445986420.55, 1445986422.09, 1445986422.29, 1445986615.33, 1445986616.57
unit.000017, 1, sim, 1445986415.19, 1445986421.04, 1445986459.56, 1445987007.22, 1445987199.97, 1445987201.35
unit.000018, 1, sim, 1445986415.19, 1445986421.07, 1445986463.24, 1445987012.92, 1445987205.72, 1445987206.7
unit.000019, 1, sim, 1445986415.2, 1445986421.09, 1445986466.7, 1445987023.03, 1445987215.69, 1445987217.22
unit.000020, 1, sim, 1445986415.2, 1445986421.11, 1445986470.38, 1445987049.14, 1445987244.12, 1445987245.44
unit.000021, 1, sim, 1445986415.2, 1445986421.14, 1445986474.08, 1445987203.07, 1445987394.77, 1445987396.63
unit.000022, 1, sim, 1445986415.2, 1445986421.17, 1445986477.76, 1445987210.66, 1445987402.02, 1445987402.85
unit.000023, 1, sim, 1445986415.2, 1445986420.55, 1445986422.29, 1445986422.49, 1445986617.15, 1445986617.79
unit.000024, 1, sim, 1445986415.2, 1445986420.55, 1445986422.5, 1445986422.7, 1445986614.82, 1445986615.55
unit.000025, 1, sim, 1445986415.21, 1445986420.55, 1445986422.7, 1445986422.9, 1445986614.93, 1445986615.55
unit.000026, 1, sim, 1445986415.21, 1445986420.55, 1445986422.91, 1445986423.11, 1445986616.14, 1445986616.57
unit.000027, 1, sim, 1445986415.21, 1445986420.56, 1445986423.11, 1445986423.31, 1445986620.67, 1445986622.05
unit.000028, 1, sim, 1445986415.21, 1445986420.56, 1445986423.31, 1445986423.51, 1445986615.63, 1445986616.57
unit.000029, 1, sim, 1445986415.21, 1445986420.56, 1445986423.52, 1445986423.72, 1445986615.23, 1445986616.58
unit.000030, 1, sim, 1445986415.21, 1445986420.56, 1445986423.72, 1445986423.92, 1445986619.46, 1445986620.86
unit.000031, 1, sim, 1445986415.21, 1445986420.56, 1445986423.93, 1445986424.13, 1445986623.09, 1445986624.09
