uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446638807.51, 1446638808.15, 1446638818.27, 1446638818.47, 1446638820.26, 1446638822.18
unit.000001, 1, sim, 1446638825.08, 1446638826.35, 1446638834.5, 1446638834.7, 1446638865.58, 1446638866.42
unit.000002, 1, sim, 1446638825.08, 1446638826.38, 1446638836.48, 1446638836.68, 1446638866.89, 1446638869.45
unit.000003, 1, sim, 1446638825.08, 1446638826.56, 1446638847.5, 1446638847.7, 1446638877.87, 1446638881.57
unit.000004, 1, sim, 1446638825.08, 1446638826.53, 1446638846.25, 1446638846.45, 1446638876.75, 1446638879.55
unit.000005, 1, sim, 1446638825.09, 1446638826.57, 1446638848.18, 1446638848.38, 1446638877.46, 1446638880.56
unit.000006, 1, sim, 1446638825.09, 1446638826.51, 1446638844.55, 1446638844.75, 1446638872.93, 1446638873.5
unit.000007, 1, sim, 1446638825.09, 1446638826.45, 1446638841.46, 1446638841.66, 1446638872.72, 1446638873.48
unit.000008, 1, sim, 1446638825.09, 1446638826.55, 1446638847.08, 1446638847.28, 1446638877.66, 1446638880.56
unit.000009, 1, sim, 1446638825.09, 1446638826.31, 1446638832.02, 1446638832.22, 1446638862.36, 1446638864.4
unit.000010, 1, sim, 1446638825.09, 1446638826.33, 1446638833.47, 1446638833.67, 1446638862.86, 1446638865.4
unit.000011, 1, sim, 1446638825.1, 1446638826.48, 1446638843.51, 1446638843.72, 1446638875.64, 1446638877.53
unit.000012, 1, sim, 1446638825.1, 1446638826.45, 1446638841.66, 1446638841.86, 1446638873.13, 1446638874.51
unit.000013, 1, sim, 1446638825.1, 1446638826.32, 1446638832.64, 1446638832.84, 1446638858.02, 1446638859.33
unit.000014, 1, sim, 1446638825.1, 1446638826.29, 1446638830.52, 1446638830.72, 1446638861.65, 1446638863.36
unit.000015, 1, sim, 1446638825.1, 1446638826.54, 1446638846.67, 1446638846.87, 1446638876.96, 1446638879.55
unit.000016, 1, sim, 1446638825.1, 1446638826.51, 1446638844.76, 1446638844.96, 1446638874.94, 1446638876.52
unit.000017, 1, sim, 1446638825.1, 1446638826.27, 1446638829.5, 1446638829.7, 1446638859.74, 1446638860.35
unit.000018, 1, sim, 1446638825.11, 1446638826.39, 1446638837.81, 1446638838.01, 1446638868.4, 1446638870.46
unit.000019, 1, sim, 1446638825.11, 1446638826.25, 1446638828.69, 1446638828.93, 1446638857.96, 1446638859.34
unit.000020, 1, sim, 1446638825.11, 1446638826.26, 1446638828.93, 1446638829.1, 1446638858.53, 1446638860.34
unit.000021, 1, sim, 1446638825.11, 1446638826.23, 1446638828.08, 1446638828.29, 1446638857.11, 1446638858.33
unit.000022, 1, sim, 1446638825.11, 1446638826.28, 1446638830.1, 1446638830.3, 1446638861.14, 1446638862.36
unit.000023, 1, sim, 1446638825.11, 1446638826.21, 1446638827.48, 1446638827.68, 1446638849.68, 1446638851.3
unit.000024, 1, sim, 1446638825.12, 1446638826.29, 1446638831.14, 1446638831.34, 1446638862.13, 1446638864.39
unit.000025, 1, sim, 1446638825.12, 1446638826.29, 1446638830.94, 1446638831.13, 1446638861.75, 1446638863.37
unit.000026, 1, sim, 1446638825.12, 1446638826.21, 1446638827.28, 1446638827.48, 1446638849.37, 1446638850.29
unit.000027, 1, sim, 1446638825.12, 1446638826.22, 1446638827.68, 1446638827.93, 1446638853.39, 1446638854.32
unit.000028, 1, sim, 1446638825.12, 1446638826.23, 1446638827.92, 1446638828.09, 1446638853.09, 1446638854.32
unit.000029, 1, sim, 1446638825.12, 1446638826.24, 1446638828.29, 1446638828.49, 1446638856.81, 1446638858.33
unit.000030, 1, sim, 1446638825.13, 1446638826.37, 1446638836.09, 1446638836.27, 1446638867.09, 1446638869.45
unit.000031, 1, sim, 1446638825.13, 1446638826.26, 1446638829.09, 1446638829.3, 1446638858.93, 1446638860.35
unit.000032, 1, sim, 1446638825.13, 1446638826.27, 1446638829.29, 1446638829.5, 1446638858.63, 1446638860.34
unit.000033, 1, sim, 1446638825.13, 1446638826.47, 1446638842.69, 1446638842.89, 1446638876.25, 1446638878.54
unit.000034, 1, sim, 1446638825.13, 1446638826.27, 1446638829.7, 1446638829.94, 1446638859.84, 1446638861.35
unit.000035, 1, sim, 1446638825.13, 1446638826.27, 1446638829.94, 1446638830.11, 1446638861.55, 1446638863.37
