uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446804119.71, 1446804120.69, 1446804145.16, 1446804145.36, 1446804145.98, 1446804199.94
unit.000001, 1, sim, 1446804119.71, 1446804120.66, 1446804139.67, 1446804139.8, 1446804140.44, 1446804177.82
unit.000002, 1, sim, 1446804119.71, 1446804120.66, 1446804140.08, 1446804140.28, 1446804140.94, 1446804179.91
unit.000003, 1, sim, 1446804119.71, 1446804120.66, 1446804139.87, 1446804140.07, 1446804140.64, 1446804178.34
unit.000004, 1, sim, 1446804119.71, 1446804120.66, 1446804140.28, 1446804140.49, 1446804141.14, 1446804180.36
unit.000005, 1, sim, 1446804119.72, 1446804120.66, 1446804140.72, 1446804140.89, 1446804141.55, 1446804182.33
unit.000006, 1, sim, 1446804119.72, 1446804120.67, 1446804140.89, 1446804141.1, 1446804141.75, 1446804183.04
unit.000007, 1, sim, 1446804119.72, 1446804120.67, 1446804141.09, 1446804141.3, 1446804141.95, 1446804183.82
unit.000008, 1, sim, 1446804119.72, 1446804120.67, 1446804141.3, 1446804141.5, 1446804142.15, 1446804184.49
unit.000009, 1, sim, 1446804119.72, 1446804120.67, 1446804141.73, 1446804141.91, 1446804142.56, 1446804186.18
unit.000010, 1, sim, 1446804119.72, 1446804120.67, 1446804141.91, 1446804142.11, 1446804142.76, 1446804187.3
unit.000011, 1, sim, 1446804119.72, 1446804120.68, 1446804142.32, 1446804142.52, 1446804143.16, 1446804188.8
unit.000012, 1, sim, 1446804119.73, 1446804120.64, 1446804136.62, 1446804136.75, 1446804137.32, 1446804166.53
unit.000013, 1, sim, 1446804119.73, 1446804120.68, 1446804143.53, 1446804143.76, 1446804144.37, 1446804193.59
unit.000014, 1, sim, 1446804119.73, 1446804120.69, 1446804144.35, 1446804144.55, 1446804145.17, 1446804197.0
unit.000015, 1, sim, 1446804119.73, 1446804120.68, 1446804142.11, 1446804142.31, 1446804142.96, 1446804187.67
unit.000016, 1, sim, 1446804119.73, 1446804120.68, 1446804142.52, 1446804142.74, 1446804143.36, 1446804189.17
unit.000017, 1, sim, 1446804119.73, 1446804120.68, 1446804142.74, 1446804142.92, 1446804143.56, 1446804190.24
