uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445644758.04, 1445644758.72, 1445644771.0, 1445644771.01, 1445644773.49, 1445644775.29
unit.000001, 1, sim, 1445644777.92, 1445644782.41, 1445644783.51, 1445644783.51, 1445644982.31, 1445644983.85
unit.000002, 1, sim, 1445644777.92, 1445644782.44, 1445644783.52, 1445644783.56, 1445644981.7, 1445644982.59
unit.000003, 1, sim, 1445644777.92, 1445644780.81, 1445644781.73, 1445644781.79, 1445644974.16, 1445644975.72
unit.000004, 1, sim, 1445644777.92, 1445644784.71, 1445644785.46, 1445644785.47, 1445644982.73, 1445644986.05
unit.000005, 1, sim, 1445644777.93, 1445644784.75, 1445644785.49, 1445644785.56, 1445644982.63, 1445644986.15
unit.000006, 1, sim, 1445644777.93, 1445644780.28, 1445644781.24, 1445644781.25, 1445644974.06, 1445644975.19
unit.000007, 1, sim, 1445644777.93, 1445644782.77, 1445644783.58, 1445644783.62, 1445644983.53, 1445644984.56
unit.000008, 1, sim, 1445644777.93, 1445644784.01, 1445644784.66, 1445644784.72, 1445644982.63, 1445644985.27
unit.000009, 1, sim, 1445644777.93, 1445644782.59, 1445644783.54, 1445644783.61, 1445644980.16, 1445644982.65
unit.000010, 1, sim, 1445644777.94, 1445644782.24, 1445644782.92, 1445644782.96, 1445644981.0, 1445644982.41
unit.000011, 1, sim, 1445644777.95, 1445644781.53, 1445644782.39, 1445644782.46, 1445644983.83, 1445644984.27
unit.000012, 1, sim, 1445644777.96, 1445644784.53, 1445644785.1, 1445644785.15, 1445644982.93, 1445644985.88
unit.000013, 1, sim, 1445644777.96, 1445644783.3, 1445644783.79, 1445644783.83, 1445644983.23, 1445644984.74
unit.000014, 1, sim, 1445644777.97, 1445644779.61, 1445644780.24, 1445644780.24, 1445644971.75, 1445644973.74
unit.000015, 1, sim, 1445644777.97, 1445644784.03, 1445644784.68, 1445644784.74, 1445644982.51, 1445644985.45
unit.000016, 1, sim, 1445644777.97, 1445644780.31, 1445644781.26, 1445644781.3, 1445644974.47, 1445644975.2
unit.000017, 1, sim, 1445644777.98, 1445644779.43, 1445644780.22, 1445644780.23, 1445644972.15, 1445644973.56
