Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-03 19:49:02.347917; 2015-11-03 19:49:02.347933; 1.6e-05
cycle_1; pp_step_enmd_overhead; 2015-11-03 19:49:02.347917; 2015-11-03 19:49:02.347933; 1.6e-05
cycle_1; ex_step; 2015-11-03 19:48:01.090335; 2015-11-03 19:49:02.347589; 61.257254
cycle_1; ex_step_enmd_overhead; 2015-11-03 19:48:01.090335; 2015-11-03 19:48:02.790707; 1.700372
cycle_1; md_step; 2015-11-03 19:46:52.616411; 2015-11-03 19:48:01.089948; 68.473537
cycle_1; md_step_enmd_overhead; 2015-11-03 19:46:52.616411; 2015-11-03 19:46:53.271248; 0.654837
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000049; 1446580083.74; 1446580084.5; 1446580088.06; 1446580088.26; 1446580104.15; 1446580106.56; cycle_1; ex_step
unit.000083; 1446580083.85; 1446580112.69; 1446580114.81; 1446580115.01; 1446580131.43; 1446580132.51; cycle_1; ex_step
unit.000082; 1446580083.85; 1446580112.49; 1446580114.5; 1446580114.74; 1446580131.35; 1446580132.44; cycle_1; ex_step
unit.000081; 1446580083.84; 1446580111.3; 1446580113.33; 1446580113.53; 1446580129.34; 1446580130.42; cycle_1; ex_step
unit.000080; 1446580083.84; 1446580111.1; 1446580113.02; 1446580113.22; 1446580129.26; 1446580130.34; cycle_1; ex_step
unit.000061; 1446580083.77; 1446580094.71; 1446580096.75; 1446580096.95; 1446580113.26; 1446580114.35; cycle_1; ex_step
unit.000060; 1446580083.77; 1446580094.52; 1446580096.55; 1446580096.79; 1446580113.16; 1446580114.25; cycle_1; ex_step
unit.000063; 1446580083.78; 1446580096.1; 1446580098.13; 1446580098.33; 1446580114.35; 1446580115.46; cycle_1; ex_step
unit.000062; 1446580083.78; 1446580095.94; 1446580097.82; 1446580098.02; 1446580114.25; 1446580115.37; cycle_1; ex_step
unit.000065; 1446580083.79; 1446580097.5; 1446580099.51; 1446580099.71; 1446580115.46; 1446580116.58; cycle_1; ex_step
unit.000064; 1446580083.78; 1446580097.28; 1446580099.2; 1446580099.4; 1446580115.37; 1446580116.49; cycle_1; ex_step
unit.000067; 1446580083.79; 1446580098.95; 1446580100.82; 1446580101.02; 1446580117.59; 1446580118.73; cycle_1; ex_step
unit.000066; 1446580083.79; 1446580098.61; 1446580100.51; 1446580100.71; 1446580116.49; 1446580117.61; cycle_1; ex_step
unit.000088; 1446580083.87; 1446580116.82; 1446580119.04; 1446580119.24; 1446580135.64; 1446580136.74; cycle_1; ex_step
unit.000093; 1446580083.88; 1446580120.33; 1446580122.47; 1446580122.62; 1446580138.88; 1446580139.98; cycle_1; ex_step
unit.000095; 1446580083.89; 1446580121.85; 1446580123.9; 1446580124.1; 1446580139.99; 1446580141.07; cycle_1; ex_step
unit.000072; 1446580083.81; 1446580102.68; 1446580105.29; 1446580105.56; 1446580121.88; 1446580122.97; cycle_1; ex_step
unit.000073; 1446580083.81; 1446580102.99; 1446580105.49; 1446580105.69; 1446580121.95; 1446580123.04; cycle_1; ex_step
unit.000075; 1446580083.82; 1446580104.75; 1446580110.58; 1446580110.78; 1446580127.15; 1446580128.24; cycle_1; ex_step
unit.000070; 1446580083.8; 1446580101.31; 1446580103.3; 1446580103.55; 1446580119.74; 1446580120.88; cycle_1; ex_step
unit.000071; 1446580083.81; 1446580101.62; 1446580103.61; 1446580103.81; 1446580119.81; 1446580120.94; cycle_1; ex_step
unit.000076; 1446580083.82; 1446580106.76; 1446580108.58; 1446580108.83; 1446580125.05; 1446580126.14; cycle_1; ex_step
unit.000094; 1446580083.88; 1446580121.4; 1446580123.59; 1446580123.84; 1446580139.91; 1446580141.0; cycle_1; ex_step
unit.000077; 1446580083.83; 1446580108.06; 1446580110.26; 1446580110.46; 1446580127.07; 1446580128.15; cycle_1; ex_step
unit.000090; 1446580083.88; 1446580118.38; 1446580120.45; 1446580120.7; 1446580136.74; 1446580137.83; cycle_1; ex_step
unit.000091; 1446580083.88; 1446580118.77; 1446580120.94; 1446580121.14; 1446580136.79; 1446580137.87; cycle_1; ex_step
unit.000078; 1446580083.84; 1446580109.63; 1446580111.75; 1446580112.0; 1446580128.16; 1446580129.25; cycle_1; ex_step
unit.000079; 1446580083.84; 1446580109.91; 1446580111.95; 1446580112.15; 1446580128.24; 1446580129.34; cycle_1; ex_step
unit.000058; 1446580083.76; 1446580093.09; 1446580095.07; 1446580095.31; 1446580111.01; 1446580112.14; cycle_1; ex_step
unit.000059; 1446580083.77; 1446580093.31; 1446580095.38; 1446580095.58; 1446580112.14; 1446580113.26; cycle_1; ex_step
unit.000054; 1446580083.75; 1446580090.14; 1446580092.28; 1446580092.48; 1446580108.81; 1446580109.9; cycle_1; ex_step
unit.000055; 1446580083.76; 1446580090.34; 1446580092.59; 1446580092.79; 1446580109.9; 1446580111.01; cycle_1; ex_step
unit.000056; 1446580083.76; 1446580091.63; 1446580093.59; 1446580093.79; 1446580109.91; 1446580111.01; cycle_1; ex_step
unit.000057; 1446580083.76; 1446580091.86; 1446580093.9; 1446580094.1; 1446580111.01; 1446580112.15; cycle_1; ex_step
unit.000050; 1446580083.74; 1446580087.23; 1446580089.36; 1446580089.57; 1446580106.56; 1446580107.69; cycle_1; ex_step
unit.000051; 1446580083.74; 1446580087.31; 1446580089.57; 1446580089.77; 1446580107.68; 1446580108.8; cycle_1; ex_step
unit.000052; 1446580083.74; 1446580088.71; 1446580090.63; 1446580090.83; 1446580107.69; 1446580108.81; cycle_1; ex_step
unit.000053; 1446580083.75; 1446580088.83; 1446580090.94; 1446580091.14; 1446580108.8; 1446580109.9; cycle_1; ex_step
unit.000025; 1446580013.78; 1446580014.26; 1446580018.97; 1446580019.17; 1446580037.9; 1446580040.44; cycle_1; md_step
unit.000024; 1446580013.78; 1446580014.27; 1446580021.6; 1446580021.8; 1446580059.26; 1446580061.21; cycle_1; md_step
unit.000027; 1446580013.78; 1446580014.26; 1446580020.39; 1446580020.59; 1446580051.44; 1446580053.47; cycle_1; md_step
unit.000026; 1446580013.78; 1446580014.26; 1446580019.78; 1446580019.98; 1446580045.46; 1446580048.93; cycle_1; md_step
unit.000021; 1446580013.77; 1446580014.31; 1446580027.08; 1446580027.28; 1446580075.96; 1446580077.91; cycle_1; md_step
unit.000020; 1446580013.77; 1446580014.3; 1446580026.72; 1446580026.97; 1446580077.11; 1446580079.04; cycle_1; md_step
unit.000009; 1446580013.75; 1446580014.25; 1446580018.16; 1446580018.37; 1446580030.91; 1446580033.42; cycle_1; md_step
unit.000008; 1446580013.75; 1446580014.27; 1446580022.41; 1446580022.61; 1446580061.22; 1446580063.18; cycle_1; md_step
unit.000007; 1446580013.74; 1446580014.31; 1446580027.49; 1446580027.69; 1446580073.98; 1446580075.96; cycle_1; md_step
unit.000006; 1446580013.74; 1446580014.29; 1446580024.46; 1446580024.67; 1446580055.41; 1446580057.32; cycle_1; md_step
unit.000005; 1446580013.74; 1446580014.26; 1446580019.58; 1446580019.78; 1446580044.18; 1446580047.09; cycle_1; md_step
unit.000004; 1446580013.74; 1446580014.28; 1446580023.39; 1446580023.66; 1446580035.49; 1446580037.49; cycle_1; md_step
unit.000003; 1446580013.74; 1446580014.27; 1446580022.2; 1446580022.4; 1446580066.07; 1446580068.01; cycle_1; md_step
unit.000002; 1446580013.74; 1446580014.25; 1446580017.96; 1446580018.16; 1446580028.27; 1446580031.26; cycle_1; md_step
unit.000001; 1446580013.73; 1446580014.28; 1446580023.85; 1446580024.04; 1446580039.79; 1446580042.09; cycle_1; md_step
unit.000000; 1446580013.73; 1446580014.26; 1446580018.57; 1446580018.77; 1446580035.9; 1446580037.9; cycle_1; md_step
unit.000040; 1446580013.8; 1446580014.29; 1446580024.66; 1446580024.94; 1446580062.16; 1446580064.12; cycle_1; md_step
unit.000047; 1446580013.81; 1446580014.29; 1446580025.37; 1446580025.73; 1446580063.18; 1446580065.12; cycle_1; md_step
unit.000046; 1446580013.81; 1446580014.27; 1446580022.81; 1446580023.01; 1446580031.27; 1446580033.79; cycle_1; md_step
unit.000023; 1446580013.77; 1446580014.25; 1446580017.76; 1446580017.96; 1446580025.28; 1446580028.27; cycle_1; md_step
unit.000022; 1446580013.77; 1446580014.29; 1446580025.65; 1446580025.94; 1446580069.32; 1446580071.33; cycle_1; md_step
unit.000043; 1446580013.81; 1446580014.26; 1446580020.59; 1446580020.79; 1446580052.49; 1446580054.45; cycle_1; md_step
unit.000029; 1446580013.78; 1446580014.27; 1446580020.79; 1446580020.99; 1446580053.47; 1446580055.41; cycle_1; md_step
unit.000018; 1446580013.76; 1446580014.3; 1446580025.81; 1446580026.11; 1446580064.12; 1446580066.07; cycle_1; md_step
unit.000019; 1446580013.77; 1446580014.3; 1446580026.01; 1446580026.37; 1446580071.33; 1446580073.25; cycle_1; md_step
unit.000034; 1446580013.79; 1446580014.26; 1446580019.17; 1446580019.38; 1446580040.44; 1446580042.88; cycle_1; md_step
unit.000035; 1446580013.79; 1446580014.28; 1446580024.05; 1446580024.25; 1446580042.88; 1446580045.45; cycle_1; md_step
unit.000032; 1446580013.79; 1446580014.27; 1446580022.0; 1446580022.2; 1446580060.25; 1446580062.16; cycle_1; md_step
unit.000033; 1446580013.79; 1446580014.3; 1446580026.44; 1446580026.77; 1446580072.0; 1446580073.98; cycle_1; md_step
unit.000030; 1446580013.79; 1446580014.3; 1446580026.88; 1446580027.11; 1446580073.25; 1446580075.17; cycle_1; md_step
unit.000031; 1446580013.79; 1446580014.28; 1446580023.64; 1446580023.84; 1446580069.97; 1446580072.0; cycle_1; md_step
unit.000010; 1446580013.75; 1446580014.26; 1446580018.77; 1446580018.97; 1446580037.49; 1446580039.79; cycle_1; md_step
unit.000011; 1446580013.75; 1446580014.26; 1446580019.38; 1446580019.58; 1446580042.09; 1446580044.18; cycle_1; md_step
unit.000012; 1446580013.75; 1446580014.26; 1446580019.98; 1446580020.18; 1446580047.1; 1446580050.29; cycle_1; md_step
unit.000013; 1446580013.75; 1446580014.27; 1446580021.8; 1446580022.0; 1446580068.01; 1446580069.97; cycle_1; md_step
unit.000014; 1446580013.76; 1446580014.27; 1446580022.61; 1446580022.81; 1446580026.28; 1446580030.91; cycle_1; md_step
unit.000015; 1446580013.76; 1446580014.25; 1446580018.37; 1446580018.57; 1446580033.42; 1446580035.49; cycle_1; md_step
unit.000016; 1446580013.76; 1446580014.28; 1446580024.26; 1446580024.46; 1446580048.93; 1446580051.44; cycle_1; md_step
unit.000017; 1446580013.76; 1446580014.29; 1446580024.98; 1446580025.2; 1446580056.38; 1446580058.32; cycle_1; md_step
unit.000038; 1446580013.8; 1446580014.29; 1446580025.17; 1446580025.48; 1446580067.07; 1446580069.32; cycle_1; md_step
unit.000042; 1446580013.81; 1446580014.27; 1446580021.4; 1446580021.6; 1446580065.12; 1446580067.07; cycle_1; md_step
unit.000028; 1446580013.78; 1446580014.27; 1446580020.99; 1446580021.19; 1446580054.45; 1446580056.38; cycle_1; md_step
unit.000044; 1446580013.81; 1446580014.27; 1446580021.19; 1446580021.39; 1446580058.32; 1446580060.25; cycle_1; md_step
unit.000039; 1446580013.8; 1446580014.26; 1446580020.18; 1446580020.38; 1446580050.3; 1446580052.49; cycle_1; md_step
unit.000037; 1446580013.8; 1446580014.3; 1446580026.22; 1446580026.54; 1446580075.17; 1446580077.11; cycle_1; md_step
unit.000045; 1446580013.81; 1446580014.28; 1446580023.01; 1446580023.61; 1446580033.79; 1446580035.9; cycle_1; md_step
unit.000036; 1446580013.8; 1446580014.31; 1446580027.29; 1446580027.49; 1446580057.32; 1446580059.25; cycle_1; md_step
unit.000041; 1446580013.8; 1446580014.31; 1446580027.77; 1446580027.9; 1446580077.91; 1446580079.95; cycle_1; md_step
