step,probe,timestamp

allocate,start_time,2015-11-03 05:59:26.870715
allocate,stop_time,2015-11-03 05:59:29.763660
deallocate,start_time,2015-11-03 07:06:22.113985
deallocate,stop_time,2015-11-03 07:06:36.005633
