# spupermic, 640, 20

Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-10-04 22:58:03.891381; 2015-10-04 22:58:03.940071; 0.04869
cycle_1; pp_step_enmd_overhead; 2015-10-04 22:58:03.891381; 2015-10-04 22:58:03.940071; 0.04869
cycle_1; ex_step; 2015-10-04 22:57:54.226282; 2015-10-04 22:58:03.891318; 9.665036
cycle_1; ex_step_enmd_overhead; 2015-10-04 22:57:54.226282; 2015-10-04 22:57:54.229490; 0.003208
cycle_1; md_step; 2015-10-04 21:44:21.086269; 2015-10-04 22:57:54.223893; 4413.137624
cycle_1; md_step_enmd_overhead; 2015-10-04 21:44:21.086269; 2015-10-04 21:44:23.506470; 2.420201
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000640; 2015-10-04 22:57:54.234000; 2015-10-04 22:57:55.254000; 2015-10-04 22:57:55.553000; 2015-10-04 22:57:55.561000; 2015-10-04 22:57:58.487000; 2015-10-04 22:58:03.015000; cycle_1; ex_step
unit.000408; 2015-10-04 21:44:27.458000; 2015-10-04 21:44:45.415000; 2015-10-04 21:44:45.884000; 2015-10-04 22:05:05.722000; 2015-10-04 22:07:33.443000; 2015-10-04 22:07:33.479000; cycle_1; md_step
unit.000403; 2015-10-04 21:44:27.454000; 2015-10-04 21:44:40.709000; 2015-10-04 21:44:41.068000; 2015-10-04 21:58:15.276000; 2015-10-04 22:00:33.397000; 2015-10-04 22:00:33.431000; cycle_1; md_step
unit.000402; 2015-10-04 21:44:27.453000; 2015-10-04 21:44:39.489000; 2015-10-04 21:44:39.773000; 2015-10-04 21:56:00.489000; 2015-10-04 21:58:18.638000; 2015-10-04 21:58:18.735000; cycle_1; md_step
unit.000401; 2015-10-04 21:44:27.452000; 2015-10-04 21:44:38.365000; 2015-10-04 21:44:38.705000; 2015-10-04 21:55:51.659000; 2015-10-04 21:58:10.344000; 2015-10-04 21:58:10.444000; cycle_1; md_step
unit.000400; 2015-10-04 21:44:27.451000; 2015-10-04 21:44:37.468000; 2015-10-04 21:44:37.882000; 2015-10-04 21:53:41.561000; 2015-10-04 21:56:02.511000; 2015-10-04 21:56:02.698000; cycle_1; md_step
unit.000407; 2015-10-04 21:44:27.457000; 2015-10-04 21:44:44.646000; 2015-10-04 21:44:45.042000; 2015-10-04 22:05:00.602000; 2015-10-04 22:07:20.150000; 2015-10-04 22:07:20.188000; cycle_1; md_step
unit.000406; 2015-10-04 21:44:27.456000; 2015-10-04 21:44:44.221000; 2015-10-04 21:44:44.613000; 2015-10-04 22:02:49.098000; 2015-10-04 22:05:15.582000; 2015-10-04 22:05:15.617000; cycle_1; md_step
unit.000405; 2015-10-04 21:44:27.456000; 2015-10-04 21:44:43.427000; 2015-10-04 21:44:43.784000; 2015-10-04 22:02:44.136000; 2015-10-04 22:05:02.093000; 2015-10-04 22:05:02.129000; cycle_1; md_step
unit.000404; 2015-10-04 21:44:27.455000; 2015-10-04 21:44:42.528000; 2015-10-04 21:44:42.933000; 2015-10-04 22:00:31.839000; 2015-10-04 22:02:52.356000; 2015-10-04 22:02:52.393000; cycle_1; md_step
unit.000560; 2015-10-04 21:44:27.590000; 2015-10-04 21:45:11.450000; 2015-10-04 21:45:11.932000; 2015-10-04 22:41:33.372000; 2015-10-04 22:43:53.061000; 2015-10-04 22:43:53.213000; cycle_1; md_step
unit.000561; 2015-10-04 21:44:27.591000; 2015-10-04 21:45:10.180000; 2015-10-04 21:45:10.642000; 2015-10-04 22:39:19.544000; 2015-10-04 22:41:38.023000; 2015-10-04 22:41:38.068000; cycle_1; md_step
unit.000562; 2015-10-04 21:44:27.592000; 2015-10-04 21:44:46.186000; 2015-10-04 21:44:46.526000; 2015-10-04 22:07:18.493000; 2015-10-04 22:09:38.778000; 2015-10-04 22:09:38.813000; cycle_1; md_step
unit.000563; 2015-10-04 21:44:27.593000; 2015-10-04 21:45:09.472000; 2015-10-04 21:45:09.847000; 2015-10-04 22:39:05.197000; 2015-10-04 22:41:26.106000; 2015-10-04 22:41:26.313000; cycle_1; md_step
unit.000564; 2015-10-04 21:44:27.594000; 2015-10-04 21:44:50.333000; 2015-10-04 21:44:50.714000; 2015-10-04 22:11:57.270000; 2015-10-04 22:14:16.293000; 2015-10-04 22:14:16.328000; cycle_1; md_step
unit.000565; 2015-10-04 21:44:27.595000; 2015-10-04 21:45:13.748000; 2015-10-04 21:45:14.128000; 2015-10-04 22:43:57.535000; 2015-10-04 22:46:16.509000; 2015-10-04 22:46:16.582000; cycle_1; md_step
unit.000218; 2015-10-04 21:44:27.299000; 2015-10-04 21:44:59.966000; 2015-10-04 21:45:00.262000; 2015-10-04 22:25:41.398000; 2015-10-04 22:27:59.544000; 2015-10-04 22:27:59.620000; cycle_1; md_step
unit.000219; 2015-10-04 21:44:27.300000; 2015-10-04 21:45:00.171000; 2015-10-04 21:45:00.616000; 2015-10-04 22:25:41.820000; 2015-10-04 22:27:59.659000; 2015-10-04 22:27:59.693000; cycle_1; md_step
unit.000216; 2015-10-04 21:44:27.297000; 2015-10-04 21:44:59.530000; 2015-10-04 21:44:59.849000; 2015-10-04 22:25:35.689000; 2015-10-04 22:27:52.666000; 2015-10-04 22:27:52.703000; cycle_1; md_step
unit.000217; 2015-10-04 21:44:27.298000; 2015-10-04 21:44:59.757000; 2015-10-04 21:45:00.255000; 2015-10-04 22:25:36.974000; 2015-10-04 22:27:55.922000; 2015-10-04 22:27:56.035000; cycle_1; md_step
unit.000214; 2015-10-04 21:44:27.295000; 2015-10-04 21:45:14.172000; 2015-10-04 21:45:14.604000; 2015-10-04 22:46:02.414000; 2015-10-04 22:48:21.670000; 2015-10-04 22:48:21.713000; cycle_1; md_step
unit.000215; 2015-10-04 21:44:27.296000; 2015-10-04 21:45:07.142000; 2015-10-04 21:45:07.500000; 2015-10-04 22:34:46.709000; 2015-10-04 22:37:03.283000; 2015-10-04 22:37:03.318000; cycle_1; md_step
unit.000212; 2015-10-04 21:44:27.293000; 2015-10-04 21:45:13.803000; 2015-10-04 21:45:14.135000; 2015-10-04 22:44:01.458000; 2015-10-04 22:46:18.785000; 2015-10-04 22:46:18.827000; cycle_1; md_step
unit.000213; 2015-10-04 21:44:27.294000; 2015-10-04 21:45:14.057000; 2015-10-04 21:45:14.388000; 2015-10-04 22:45:57.631000; 2015-10-04 22:48:15.126000; 2015-10-04 22:48:15.166000; cycle_1; md_step
unit.000210; 2015-10-04 21:44:27.291000; 2015-10-04 21:45:13.436000; 2015-10-04 21:45:13.691000; 2015-10-04 22:43:54.577000; 2015-10-04 22:46:13.110000; 2015-10-04 22:46:13.148000; cycle_1; md_step
unit.000211; 2015-10-04 21:44:27.292000; 2015-10-04 21:45:13.691000; 2015-10-04 21:45:14.136000; 2015-10-04 22:44:03.590000; 2015-10-04 22:46:21.867000; 2015-10-04 22:46:21.905000; cycle_1; md_step
unit.000539; 2015-10-04 21:44:27.572000; 2015-10-04 21:45:19.616000; 2015-10-04 21:45:25.140000; 2015-10-04 22:52:56.774000; 2015-10-04 22:55:14.375000; 2015-10-04 22:55:14.413000; cycle_1; md_step
unit.000538; 2015-10-04 21:44:27.571000; 2015-10-04 21:45:18.021000; 2015-10-04 21:45:24.975000; 2015-10-04 22:50:41.335000; 2015-10-04 22:53:00.772000; 2015-10-04 22:53:00.807000; cycle_1; md_step
unit.000322; 2015-10-04 21:44:27.387000; 2015-10-04 21:45:17.842000; 2015-10-04 21:45:24.912000; 2015-10-04 22:50:35.529000; 2015-10-04 22:52:53.799000; 2015-10-04 22:52:53.835000; cycle_1; md_step
unit.000323; 2015-10-04 21:44:27.387000; 2015-10-04 21:45:17.968000; 2015-10-04 21:45:24.945000; 2015-10-04 22:50:40.018000; 2015-10-04 22:52:58.311000; 2015-10-04 22:52:58.464000; cycle_1; md_step
unit.000320; 2015-10-04 21:44:27.385000; 2015-10-04 21:45:17.338000; 2015-10-04 21:45:24.865000; 2015-10-04 22:48:45.976000; 2015-10-04 22:51:03.458000; 2015-10-04 22:51:03.494000; cycle_1; md_step
unit.000321; 2015-10-04 21:44:27.386000; 2015-10-04 21:45:17.484000; 2015-10-04 21:45:24.895000; 2015-10-04 22:50:32.543000; 2015-10-04 22:52:50.270000; 2015-10-04 22:52:50.306000; cycle_1; md_step
unit.000326; 2015-10-04 21:44:27.390000; 2015-10-04 21:45:18.707000; 2015-10-04 21:45:25.056000; 2015-10-04 22:50:50.661000; 2015-10-04 22:53:09.669000; 2015-10-04 22:53:09.766000; cycle_1; md_step
unit.000327; 2015-10-04 21:44:27.391000; 2015-10-04 21:45:18.934000; 2015-10-04 21:45:25.053000; 2015-10-04 22:50:47.746000; 2015-10-04 22:53:06.306000; 2015-10-04 22:53:06.344000; cycle_1; md_step
unit.000324; 2015-10-04 21:44:27.388000; 2015-10-04 21:45:18.139000; 2015-10-04 21:45:24.982000; 2015-10-04 22:50:43.160000; 2015-10-04 22:53:00.808000; 2015-10-04 22:53:00.843000; cycle_1; md_step
unit.000325; 2015-10-04 21:44:27.389000; 2015-10-04 21:45:18.374000; 2015-10-04 21:45:25.002000; 2015-10-04 22:50:44.007000; 2015-10-04 22:52:59.703000; 2015-10-04 22:52:59.738000; cycle_1; md_step
unit.000328; 2015-10-04 21:44:27.392000; 2015-10-04 21:45:19.183000; 2015-10-04 21:45:25.106000; 2015-10-04 22:52:50.395000; 2015-10-04 22:55:08.568000; 2015-10-04 22:55:08.701000; cycle_1; md_step
unit.000329; 2015-10-04 21:44:27.393000; 2015-10-04 21:45:19.431000; 2015-10-04 21:45:25.138000; 2015-10-04 22:52:56.457000; 2015-10-04 22:55:15.759000; 2015-10-04 22:55:15.797000; cycle_1; md_step
unit.000531; 2015-10-04 21:44:27.565000; 2015-10-04 21:45:10.034000; 2015-10-04 21:45:10.439000; 2015-10-04 22:39:16.829000; 2015-10-04 22:41:35.532000; 2015-10-04 22:41:35.594000; cycle_1; md_step
unit.000106; 2015-10-04 21:44:27.197000; 2015-10-04 21:45:18.872000; 2015-10-04 21:45:25.058000; 2015-10-04 22:50:55.311000; 2015-10-04 22:53:12.118000; 2015-10-04 22:53:12.211000; cycle_1; md_step
unit.000107; 2015-10-04 21:44:27.198000; 2015-10-04 21:45:19.039000; 2015-10-04 21:45:25.086000; 2015-10-04 22:52:49.023000; 2015-10-04 22:55:07.466000; 2015-10-04 22:55:07.501000; cycle_1; md_step
unit.000104; 2015-10-04 21:44:27.195000; 2015-10-04 21:45:18.259000; 2015-10-04 21:45:24.986000; 2015-10-04 22:50:43.756000; 2015-10-04 22:52:59.668000; 2015-10-04 22:52:59.704000; cycle_1; md_step
unit.000105; 2015-10-04 21:44:27.196000; 2015-10-04 21:45:18.647000; 2015-10-04 21:45:25.024000; 2015-10-04 22:50:46.358000; 2015-10-04 22:53:02.978000; 2015-10-04 22:53:03.034000; cycle_1; md_step
unit.000102; 2015-10-04 21:44:27.194000; 2015-10-04 21:45:17.882000; 2015-10-04 21:45:24.930000; 2015-10-04 22:50:39.964000; 2015-10-04 22:52:58.082000; 2015-10-04 22:52:58.199000; cycle_1; md_step
unit.000103; 2015-10-04 21:44:27.194000; 2015-10-04 21:45:18.088000; 2015-10-04 21:45:24.978000; 2015-10-04 22:50:42.563000; 2015-10-04 22:52:59.499000; 2015-10-04 22:52:59.612000; cycle_1; md_step
unit.000100; 2015-10-04 21:44:27.192000; 2015-10-04 21:45:17.418000; 2015-10-04 21:45:24.893000; 2015-10-04 22:50:23.079000; 2015-10-04 22:52:39.013000; 2015-10-04 22:52:39.166000; cycle_1; md_step
unit.000101; 2015-10-04 21:44:27.193000; 2015-10-04 21:45:17.798000; 2015-10-04 21:45:24.907000; 2015-10-04 22:50:34.923000; 2015-10-04 22:52:51.540000; 2015-10-04 22:52:51.582000; cycle_1; md_step
unit.000108; 2015-10-04 21:44:27.199000; 2015-10-04 21:45:19.273000; 2015-10-04 21:45:25.128000; 2015-10-04 22:52:52.017000; 2015-10-04 22:55:08.728000; 2015-10-04 22:55:08.763000; cycle_1; md_step
unit.000109; 2015-10-04 21:44:27.200000; 2015-10-04 21:45:19.862000; 2015-10-04 21:45:25.161000; 2015-10-04 22:52:57.920000; 2015-10-04 22:55:14.446000; 2015-10-04 22:55:14.481000; cycle_1; md_step
unit.000548; 2015-10-04 21:44:27.579000; 2015-10-04 21:44:50.333000; 2015-10-04 21:44:50.711000; 2015-10-04 22:11:56.683000; 2015-10-04 22:14:15.127000; 2015-10-04 22:14:15.222000; cycle_1; md_step
unit.000388; 2015-10-04 21:44:27.442000; 2015-10-04 21:45:10.881000; 2015-10-04 21:45:11.291000; 2015-10-04 22:39:36.196000; 2015-10-04 22:41:55.117000; 2015-10-04 22:41:55.307000; cycle_1; md_step
unit.000389; 2015-10-04 21:44:27.442000; 2015-10-04 21:45:19.754000; 2015-10-04 21:45:25.142000; 2015-10-04 22:52:57.761000; 2015-10-04 22:55:18.041000; 2015-10-04 22:55:18.153000; cycle_1; md_step
unit.000069; 2015-10-04 21:44:27.165000; 2015-10-04 21:44:42.446000; 2015-10-04 21:44:42.733000; 2015-10-04 22:00:31.138000; 2015-10-04 22:02:47.412000; 2015-10-04 22:02:47.523000; cycle_1; md_step
unit.000068; 2015-10-04 21:44:27.164000; 2015-10-04 21:44:35.104000; 2015-10-04 21:44:35.578000; 2015-10-04 21:49:09.375000; 2015-10-04 21:51:25.566000; 2015-10-04 21:51:25.609000; cycle_1; md_step
unit.000549; 2015-10-04 21:44:27.580000; 2015-10-04 21:44:55.769000; 2015-10-04 21:44:56.326000; 2015-10-04 22:20:56.692000; 2015-10-04 22:23:16.371000; 2015-10-04 22:23:16.471000; cycle_1; md_step
unit.000061; 2015-10-04 21:44:27.158000; 2015-10-04 21:44:38.195000; 2015-10-04 21:44:38.496000; 2015-10-04 21:53:43.628000; 2015-10-04 21:55:58.790000; 2015-10-04 21:55:58.845000; cycle_1; md_step
unit.000060; 2015-10-04 21:44:27.157000; 2015-10-04 21:45:13.012000; 2015-10-04 21:45:13.475000; 2015-10-04 22:43:51.477000; 2015-10-04 22:46:08.247000; 2015-10-04 22:46:08.329000; cycle_1; md_step
unit.000063; 2015-10-04 21:44:27.160000; 2015-10-04 21:44:39.170000; 2015-10-04 21:44:39.556000; 2015-10-04 21:55:57.654000; 2015-10-04 21:58:14.041000; 2015-10-04 21:58:14.147000; cycle_1; md_step
unit.000062; 2015-10-04 21:44:27.159000; 2015-10-04 21:44:38.684000; 2015-10-04 21:44:39.117000; 2015-10-04 21:55:55.073000; 2015-10-04 21:58:11.748000; 2015-10-04 21:58:11.783000; cycle_1; md_step
unit.000065; 2015-10-04 21:44:27.161000; 2015-10-04 21:44:39.436000; 2015-10-04 21:44:39.773000; 2015-10-04 21:56:00.464000; 2015-10-04 21:58:16.597000; 2015-10-04 21:58:16.632000; cycle_1; md_step
unit.000064; 2015-10-04 21:44:27.161000; 2015-10-04 21:44:39.273000; 2015-10-04 21:44:39.562000; 2015-10-04 21:55:57.969000; 2015-10-04 21:58:15.300000; 2015-10-04 21:58:15.339000; cycle_1; md_step
unit.000067; 2015-10-04 21:44:27.163000; 2015-10-04 21:44:33.913000; 2015-10-04 21:44:34.298000; 2015-10-04 21:49:05.050000; 2015-10-04 21:51:21.381000; 2015-10-04 21:51:21.415000; cycle_1; md_step
unit.000066; 2015-10-04 21:44:27.162000; 2015-10-04 21:44:32.414000; 2015-10-04 21:44:32.832000; 2015-10-04 21:46:48.050000; 2015-10-04 21:49:05.783000; 2015-10-04 21:49:05.844000; cycle_1; md_step
unit.000368; 2015-10-04 21:44:27.425000; 2015-10-04 21:44:48.419000; 2015-10-04 21:44:48.861000; 2015-10-04 22:09:39.618000; 2015-10-04 22:11:57.841000; 2015-10-04 22:11:57.878000; cycle_1; md_step
unit.000369; 2015-10-04 21:44:27.426000; 2015-10-04 21:44:49.543000; 2015-10-04 21:44:49.924000; 2015-10-04 22:11:52.329000; 2015-10-04 22:14:11.507000; 2015-10-04 22:14:11.679000; cycle_1; md_step
unit.000366; 2015-10-04 21:44:27.423000; 2015-10-04 21:44:46.293000; 2015-10-04 21:44:46.727000; 2015-10-04 22:07:20.778000; 2015-10-04 22:09:38.779000; 2015-10-04 22:09:38.814000; cycle_1; md_step
unit.000382; 2015-10-04 21:44:27.437000; 2015-10-04 21:44:42.256000; 2015-10-04 21:44:42.730000; 2015-10-04 22:00:31.107000; 2015-10-04 22:02:50.066000; 2015-10-04 22:02:50.100000; cycle_1; md_step
unit.000367; 2015-10-04 21:44:27.424000; 2015-10-04 21:44:47.123000; 2015-10-04 21:44:47.597000; 2015-10-04 22:07:28.008000; 2015-10-04 22:09:47.884000; 2015-10-04 22:09:47.919000; cycle_1; md_step
unit.000383; 2015-10-04 21:44:27.437000; 2015-10-04 21:44:36.951000; 2015-10-04 21:44:37.466000; 2015-10-04 21:53:34.635000; 2015-10-04 21:55:52.754000; 2015-10-04 21:55:52.787000; cycle_1; md_step
unit.000365; 2015-10-04 21:44:27.423000; 2015-10-04 21:44:45.981000; 2015-10-04 21:44:46.331000; 2015-10-04 22:07:14.188000; 2015-10-04 22:09:31.935000; 2015-10-04 22:09:32.069000; cycle_1; md_step
unit.000199; 2015-10-04 21:44:27.280000; 2015-10-04 21:45:11.577000; 2015-10-04 21:45:11.933000; 2015-10-04 22:41:34.725000; 2015-10-04 22:43:51.776000; 2015-10-04 22:43:51.811000; cycle_1; md_step
unit.000198; 2015-10-04 21:44:27.278000; 2015-10-04 21:45:11.210000; 2015-10-04 21:45:11.502000; 2015-10-04 22:41:25.316000; 2015-10-04 22:43:41.916000; 2015-10-04 22:43:41.952000; cycle_1; md_step
unit.000195; 2015-10-04 21:44:27.275000; 2015-10-04 21:45:10.465000; 2015-10-04 21:45:10.870000; 2015-10-04 22:39:19.635000; 2015-10-04 22:41:38.066000; 2015-10-04 22:41:38.106000; cycle_1; md_step
unit.000194; 2015-10-04 21:44:27.274000; 2015-10-04 21:45:10.068000; 2015-10-04 21:45:10.440000; 2015-10-04 22:39:17.468000; 2015-10-04 22:41:37.787000; 2015-10-04 22:41:38.030000; cycle_1; md_step
unit.000197; 2015-10-04 21:44:27.277000; 2015-10-04 21:45:11.066000; 2015-10-04 21:45:11.293000; 2015-10-04 22:41:17.384000; 2015-10-04 22:43:33.251000; 2015-10-04 22:43:33.286000; cycle_1; md_step
unit.000196; 2015-10-04 21:44:27.276000; 2015-10-04 21:45:10.634000; 2015-10-04 21:45:11.077000; 2015-10-04 22:39:25.563000; 2015-10-04 22:41:41.672000; 2015-10-04 22:41:41.739000; cycle_1; md_step
unit.000191; 2015-10-04 21:44:27.271000; 2015-10-04 21:45:09.356000; 2015-10-04 21:45:09.846000; 2015-10-04 22:39:00.231000; 2015-10-04 22:41:19.434000; 2015-10-04 22:41:19.485000; cycle_1; md_step
unit.000190; 2015-10-04 21:44:27.270000; 2015-10-04 21:45:09.207000; 2015-10-04 21:45:09.608000; 2015-10-04 22:37:12.731000; 2015-10-04 22:39:31.332000; 2015-10-04 22:39:31.367000; cycle_1; md_step
unit.000193; 2015-10-04 21:44:27.273000; 2015-10-04 21:45:09.931000; 2015-10-04 21:45:10.227000; 2015-10-04 22:39:12.048000; 2015-10-04 22:41:29.938000; 2015-10-04 22:41:29.978000; cycle_1; md_step
unit.000192; 2015-10-04 21:44:27.272000; 2015-10-04 21:45:09.688000; 2015-10-04 21:45:10.223000; 2015-10-04 22:39:09.150000; 2015-10-04 22:41:26.440000; 2015-10-04 22:41:26.512000; cycle_1; md_step
unit.000618; 2015-10-04 21:44:27.639000; 2015-10-04 21:44:56.089000; 2015-10-04 21:44:56.332000; 2015-10-04 22:20:58.350000; 2015-10-04 22:23:18.646000; 2015-10-04 22:23:18.681000; cycle_1; md_step
unit.000619; 2015-10-04 21:44:27.639000; 2015-10-04 21:44:50.216000; 2015-10-04 21:44:50.508000; 2015-10-04 22:11:56.573000; 2015-10-04 22:14:16.287000; 2015-10-04 22:14:16.327000; cycle_1; md_step
unit.000612; 2015-10-04 21:44:27.634000; 2015-10-04 21:44:38.905000; 2015-10-04 21:44:39.337000; 2015-10-04 21:55:56.663000; 2015-10-04 21:58:16.434000; 2015-10-04 21:58:16.471000; cycle_1; md_step
unit.000613; 2015-10-04 21:44:27.635000; 2015-10-04 21:44:43.897000; 2015-10-04 21:44:44.420000; 2015-10-04 22:02:48.394000; 2015-10-04 22:05:08.899000; 2015-10-04 22:05:09.023000; cycle_1; md_step
unit.000610; 2015-10-04 21:44:27.632000; 2015-10-04 21:45:13.650000; 2015-10-04 21:45:13.893000; 2015-10-04 22:43:55.257000; 2015-10-04 22:46:15.267000; 2015-10-04 22:46:15.307000; cycle_1; md_step
unit.000611; 2015-10-04 21:44:27.633000; 2015-10-04 21:45:15.803000; 2015-10-04 21:45:24.694000; 2015-10-04 22:48:16.536000; 2015-10-04 22:50:36.269000; 2015-10-04 22:50:36.304000; cycle_1; md_step
unit.000616; 2015-10-04 21:44:27.637000; 2015-10-04 21:44:45.899000; 2015-10-04 21:44:46.339000; 2015-10-04 22:07:15.592000; 2015-10-04 22:09:36.369000; 2015-10-04 22:09:36.417000; cycle_1; md_step
unit.000617; 2015-10-04 21:44:27.638000; 2015-10-04 21:44:50.768000; 2015-10-04 21:44:51.126000; 2015-10-04 22:12:04.518000; 2015-10-04 22:14:23.984000; 2015-10-04 22:14:24.043000; cycle_1; md_step
unit.000614; 2015-10-04 21:44:27.635000; 2015-10-04 21:44:47.564000; 2015-10-04 21:44:48.002000; 2015-10-04 22:07:32.994000; 2015-10-04 22:09:52.603000; 2015-10-04 22:09:52.639000; cycle_1; md_step
unit.000615; 2015-10-04 21:44:27.636000; 2015-10-04 21:44:42.410000; 2015-10-04 21:44:42.734000; 2015-10-04 22:00:31.791000; 2015-10-04 22:02:51.266000; 2015-10-04 22:02:51.301000; cycle_1; md_step
unit.000393; 2015-10-04 21:44:27.446000; 2015-10-04 21:45:05.014000; 2015-10-04 21:45:05.453000; 2015-10-04 22:32:30.194000; 2015-10-04 22:34:47.842000; 2015-10-04 22:34:47.962000; cycle_1; md_step
unit.000392; 2015-10-04 21:44:27.445000; 2015-10-04 21:44:53.741000; 2015-10-04 21:44:54.013000; 2015-10-04 22:16:44.964000; 2015-10-04 22:19:03.566000; 2015-10-04 22:19:03.726000; cycle_1; md_step
unit.000391; 2015-10-04 21:44:27.444000; 2015-10-04 21:44:46.071000; 2015-10-04 21:44:46.338000; 2015-10-04 22:07:15.491000; 2015-10-04 22:09:34.101000; 2015-10-04 22:09:34.187000; cycle_1; md_step
unit.000390; 2015-10-04 21:44:27.443000; 2015-10-04 21:45:08.520000; 2015-10-04 21:45:08.829000; 2015-10-04 22:37:04.107000; 2015-10-04 22:39:22.996000; 2015-10-04 22:39:23.103000; cycle_1; md_step
unit.000397; 2015-10-04 21:44:27.449000; 2015-10-04 21:44:33.716000; 2015-10-04 21:44:34.070000; 2015-10-04 21:46:51.867000; 2015-10-04 21:49:10.485000; 2015-10-04 21:49:10.519000; cycle_1; md_step
unit.000396; 2015-10-04 21:44:27.448000; 2015-10-04 21:45:12.292000; 2015-10-04 21:45:12.610000; 2015-10-04 22:41:40.546000; 2015-10-04 22:43:58.836000; 2015-10-04 22:43:58.873000; cycle_1; md_step
unit.000395; 2015-10-04 21:44:27.447000; 2015-10-04 21:45:12.694000; 2015-10-04 21:45:13.056000; 2015-10-04 22:43:42.240000; 2015-10-04 22:46:01.867000; 2015-10-04 22:46:01.903000; cycle_1; md_step
unit.000394; 2015-10-04 21:44:27.447000; 2015-10-04 21:44:56.569000; 2015-10-04 21:44:56.938000; 2015-10-04 22:21:07.488000; 2015-10-04 22:23:25.564000; 2015-10-04 22:23:25.598000; cycle_1; md_step
unit.000399; 2015-10-04 21:44:27.451000; 2015-10-04 21:44:36.182000; 2015-10-04 21:44:36.622000; 2015-10-04 21:51:24.201000; 2015-10-04 21:53:41.869000; 2015-10-04 21:53:41.907000; cycle_1; md_step
