uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-24 01:34:51.526000, 2015-09-24 01:34:52.876000, 2015-09-24 01:34:58.877000, 2015-09-24 01:34:58.889000, 2015-09-24 01:35:00.785000, 2015-09-24 01:35:01.681000
unit.000001, 1, sim, 2015-09-24 01:35:03.055000, 2015-09-24 01:35:05.663000, 2015-09-24 01:35:06.861000, 2015-09-24 01:35:06.879000, 2015-09-24 01:38:18.273000, 2015-09-24 01:38:20.615000
unit.000002, 1, sim, 2015-09-24 01:35:03.061000, 2015-09-24 01:35:05.610000, 2015-09-24 01:35:06.856000, 2015-09-24 01:35:06.871000, 2015-09-24 01:38:18.379000, 2015-09-24 01:38:20.455000
unit.000003, 1, sim, 2015-09-24 01:35:03.066000, 2015-09-24 01:35:04.861000, 2015-09-24 01:35:06.850000, 2015-09-24 01:35:06.862000, 2015-09-24 01:38:18.271000, 2015-09-24 01:38:20.438000
unit.000004, 1, sim, 2015-09-24 01:35:03.067000, 2015-09-24 01:35:04.903000, 2015-09-24 01:35:06.106000, 2015-09-24 01:35:06.117000, 2015-09-24 01:38:18.269000, 2015-09-24 01:38:20.079000
unit.000005, 1, sim, 2015-09-24 01:35:03.069000, 2015-09-24 01:35:07.263000, 2015-09-24 01:35:08.344000, 2015-09-24 01:38:23.920000, 2015-09-24 01:41:35.816000, 2015-09-24 01:41:37.760000
unit.000006, 1, sim, 2015-09-24 01:35:03.071000, 2015-09-24 01:35:06.684000, 2015-09-24 01:35:07.609000, 2015-09-24 01:38:18.297000, 2015-09-24 01:41:30.794000, 2015-09-24 01:41:32.683000
unit.000007, 1, sim, 2015-09-24 01:35:03.072000, 2015-09-24 01:35:04.722000, 2015-09-24 01:35:05.376000, 2015-09-24 01:35:05.387000, 2015-09-24 01:38:18.486000, 2015-09-24 01:38:19.902000
unit.000008, 1, sim, 2015-09-24 01:35:03.074000, 2015-09-24 01:35:06.504000, 2015-09-24 01:35:07.601000, 2015-09-24 01:38:18.279000, 2015-09-24 01:41:32.603000, 2015-09-24 01:41:33.037000
unit.000009, 1, sim, 2015-09-24 01:35:03.075000, 2015-09-24 01:35:05.434000, 2015-09-24 01:35:06.118000, 2015-09-24 01:35:06.143000, 2015-09-24 01:38:18.895000, 2015-09-24 01:38:20.278000
unit.000010, 1, sim, 2015-09-24 01:35:03.077000, 2015-09-24 01:35:05.839000, 2015-09-24 01:35:06.869000, 2015-09-24 01:35:06.896000, 2015-09-24 01:38:24.124000, 2015-09-24 01:38:25.328000
unit.000011, 1, sim, 2015-09-24 01:35:03.078000, 2015-09-24 01:35:07.087000, 2015-09-24 01:35:08.337000, 2015-09-24 01:38:18.905000, 2015-09-24 01:41:30.692000, 2015-09-24 01:41:32.871000
unit.000012, 1, sim, 2015-09-24 01:35:03.080000, 2015-09-24 01:35:06.327000, 2015-09-24 01:35:07.591000, 2015-09-24 01:35:07.602000, 2015-09-24 01:38:24.227000, 2015-09-24 01:38:26.082000
unit.000013, 1, sim, 2015-09-24 01:35:03.081000, 2015-09-24 01:35:05.079000, 2015-09-24 01:35:06.110000, 2015-09-24 01:35:06.126000, 2015-09-24 01:38:18.491000, 2015-09-24 01:38:20.101000
unit.000014, 1, sim, 2015-09-24 01:35:03.083000, 2015-09-24 01:35:05.257000, 2015-09-24 01:35:06.114000, 2015-09-24 01:35:06.135000, 2015-09-24 01:38:18.489000, 2015-09-24 01:38:20.259000
unit.000015, 1, sim, 2015-09-24 01:35:03.084000, 2015-09-24 01:35:07.036000, 2015-09-24 01:35:08.331000, 2015-09-24 01:38:18.509000, 2015-09-24 01:41:32.502000, 2015-09-24 01:41:33.214000
unit.000016, 1, sim, 2015-09-24 01:35:03.086000, 2015-09-24 01:35:06.548000, 2015-09-24 01:35:07.604000, 2015-09-24 01:38:18.288000, 2015-09-24 01:41:31.298000, 2015-09-24 01:41:32.511000
unit.000017, 1, sim, 2015-09-24 01:35:03.087000, 2015-09-24 01:35:06.371000, 2015-09-24 01:35:07.597000, 2015-09-24 01:35:07.611000, 2015-09-24 01:38:24.635000, 2015-09-24 01:38:26.217000
unit.000018, 1, sim, 2015-09-24 01:35:03.089000, 2015-09-24 01:35:06.194000, 2015-09-24 01:35:06.884000, 2015-09-24 01:35:06.940000, 2015-09-24 01:38:24.020000, 2015-09-24 01:38:26.040000
unit.000019, 1, sim, 2015-09-24 01:35:03.091000, 2015-09-24 01:35:06.019000, 2015-09-24 01:35:06.876000, 2015-09-24 01:35:06.913000, 2015-09-24 01:38:23.912000, 2015-09-24 01:38:25.683000
unit.000020, 1, sim, 2015-09-24 01:35:03.092000, 2015-09-24 01:35:05.794000, 2015-09-24 01:35:06.865000, 2015-09-24 01:35:06.887000, 2015-09-24 01:38:24.331000, 2015-09-24 01:38:25.152000
unit.000021, 1, sim, 2015-09-24 01:35:03.094000, 2015-09-24 01:35:06.724000, 2015-09-24 01:35:07.613000, 2015-09-24 01:38:18.391000, 2015-09-24 01:41:30.690000, 2015-09-24 01:41:32.694000
unit.000022, 1, sim, 2015-09-24 01:35:03.095000, 2015-09-24 01:35:06.861000, 2015-09-24 01:35:07.616000, 2015-09-24 01:38:18.493000, 2015-09-24 01:41:32.705000, 2015-09-24 01:41:33.049000
unit.000023, 1, sim, 2015-09-24 01:35:03.097000, 2015-09-24 01:35:05.971000, 2015-09-24 01:35:06.873000, 2015-09-24 01:35:06.904000, 2015-09-24 01:38:23.809000, 2015-09-24 01:38:25.505000
unit.000024, 1, sim, 2015-09-24 01:35:03.098000, 2015-09-24 01:35:07.223000, 2015-09-24 01:35:08.340000, 2015-09-24 01:38:23.817000, 2015-09-24 01:41:35.714000, 2015-09-24 01:41:37.586000
unit.000025, 1, sim, 2015-09-24 01:35:03.100000, 2015-09-24 01:35:06.146000, 2015-09-24 01:35:06.880000, 2015-09-24 01:35:06.931000, 2015-09-24 01:38:24.016000, 2015-09-24 01:38:25.861000
unit.000026, 1, sim, 2015-09-24 01:35:03.102000, 2015-09-24 01:35:06.911000, 2015-09-24 01:35:07.620000, 2015-09-24 01:38:18.501000, 2015-09-24 01:41:30.795000, 2015-09-24 01:41:32.860000
unit.000027, 1, sim, 2015-09-24 01:35:03.103000, 2015-09-24 01:35:07.400000, 2015-09-24 01:35:08.348000, 2015-09-24 01:38:24.024000, 2015-09-24 01:41:36.019000, 2015-09-24 01:41:37.772000
unit.000028, 1, sim, 2015-09-24 01:35:03.105000, 2015-09-24 01:35:07.440000, 2015-09-24 01:35:08.352000, 2015-09-24 01:38:24.032000, 2015-09-24 01:41:38.596000, 2015-09-24 01:41:40.310000
