step,probe,timestamp

step_1,start_time,2015-09-29 03:08:21.218577
step_1,wait_time,2015-09-29 03:08:21.506761
step_1,res_time,2015-09-29 03:08:27.899396
step_1,stop_time,2015-09-29 03:08:27.903443
step_2,start_time,2015-09-29 03:08:27.903470
step_2,wait_time,2015-09-29 03:08:28.258547
step_2,res_time,2015-09-29 03:08:48.555779
step_2,stop_time,2015-09-29 03:08:48.559334
