# 80/80 smic, 6000 steps

step,probe,timestamp

allocate,start_time,2015-10-02 13:17:11.759108
allocate,stop_time,2015-10-02 13:17:17.351683
deallocate,start_time,2015-10-02 13:54:22.002766
deallocate,stop_time,2015-10-02 13:54:35.741291

#####

ENMD-core-t-inside cluster.run() call: 2015-10-02 17:17:17.352749
ENMD-core-timing-1: 5.602538
ENMD-appl-timing-0: 0.000353
ENMD-appl-timing-1: 0.000558
ENMD-core-t-before cluster.run() call: 2015-10-02 17:17:17.352530


####

Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-10-02 17:46:38.750714; 2015-10-02 17:46:38.751811; 0.001097
cycle_1; pp_step_enmd_overhead; 2015-10-02 17:46:38.750714; 2015-10-02 17:46:38.751811; 0.001097
cycle_1; ex_step; 2015-10-02 17:46:31.728197; 2015-10-02 17:46:38.750644; 7.022447
cycle_1; ex_step_enmd_overhead; 2015-10-02 17:46:31.728197; 2015-10-02 17:46:31.731677; 0.00348
cycle_1; md_step; 2015-10-02 17:44:02.791528; 2015-10-02 17:46:31.727891; 148.936363
cycle_1; md_step_enmd_overhead; 2015-10-02 17:44:02.791528; 2015-10-02 17:44:03.115887; 0.324359
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000080; 2015-10-02 17:46:31.736000; 2015-10-02 17:46:32.301000; 2015-10-02 17:46:31.368000; 2015-10-02 17:46:31.396000; 2015-10-02 17:46:34.951000; 2015-10-02 17:46:37.245000; cycle_1; ex_step
unit.000040; 2015-10-02 17:44:03.531000; 2015-10-02 17:44:08.332000; 2015-10-02 17:44:07.532000; 2015-10-02 17:44:07.554000; 2015-10-02 17:46:27.607000; 2015-10-02 17:46:27.633000; cycle_1; md_step
unit.000072; 2015-10-02 17:44:03.554000; 2015-10-02 17:44:08.409000; 2015-10-02 17:44:07.530000; 2015-10-02 17:44:07.555000; 2015-10-02 17:46:27.654000; 2015-10-02 17:46:27.680000; cycle_1; md_step
unit.000047; 2015-10-02 17:44:03.536000; 2015-10-02 17:44:09.431000; 2015-10-02 17:44:08.541000; 2015-10-02 17:44:08.586000; 2015-10-02 17:46:28.094000; 2015-10-02 17:46:28.115000; cycle_1; md_step
unit.000075; 2015-10-02 17:44:03.556000; 2015-10-02 17:44:07.751000; 2015-10-02 17:44:07.032000; 2015-10-02 17:44:07.070000; 2015-10-02 17:46:27.334000; 2015-10-02 17:46:27.355000; cycle_1; md_step
unit.000046; 2015-10-02 17:44:03.536000; 2015-10-02 17:44:09.270000; 2015-10-02 17:44:08.365000; 2015-10-02 17:44:08.387000; 2015-10-02 17:46:28.029000; 2015-10-02 17:46:28.055000; cycle_1; md_step
unit.000023; 2015-10-02 17:44:03.518000; 2015-10-02 17:44:09.370000; 2015-10-02 17:44:08.537000; 2015-10-02 17:44:08.586000; 2015-10-02 17:46:28.076000; 2015-10-02 17:46:28.100000; cycle_1; md_step
unit.000022; 2015-10-02 17:44:03.517000; 2015-10-02 17:44:08.732000; 2015-10-02 17:44:07.926000; 2015-10-02 17:44:07.971000; 2015-10-02 17:46:27.795000; 2015-10-02 17:46:27.818000; cycle_1; md_step
unit.000074; 2015-10-02 17:44:03.556000; 2015-10-02 17:44:07.841000; 2015-10-02 17:44:07.064000; 2015-10-02 17:44:07.076000; 2015-10-02 17:46:27.375000; 2015-10-02 17:46:27.399000; cycle_1; md_step
unit.000043; 2015-10-02 17:44:03.534000; 2015-10-02 17:44:08.796000; 2015-10-02 17:44:07.925000; 2015-10-02 17:44:07.971000; 2015-10-02 17:46:27.837000; 2015-10-02 17:46:27.857000; cycle_1; md_step
unit.000070; 2015-10-02 17:44:03.553000; 2015-10-02 17:44:09.156000; 2015-10-02 17:44:08.364000; 2015-10-02 17:44:08.387000; 2015-10-02 17:46:29.435000; 2015-10-02 17:46:29.461000; cycle_1; md_step
unit.000069; 2015-10-02 17:44:03.552000; 2015-10-02 17:44:09.484000; 2015-10-02 17:44:08.572000; 2015-10-02 17:44:08.594000; 2015-10-02 17:46:29.498000; 2015-10-02 17:46:29.522000; cycle_1; md_step
unit.000068; 2015-10-02 17:44:03.551000; 2015-10-02 17:44:09.861000; 2015-10-02 17:44:09.209000; 2015-10-02 17:44:09.449000; 2015-10-02 17:46:29.683000; 2015-10-02 17:46:29.706000; cycle_1; md_step
unit.000061; 2015-10-02 17:44:03.546000; 2015-10-02 17:44:08.649000; 2015-10-02 17:44:07.926000; 2015-10-02 17:44:07.970000; 2015-10-02 17:46:27.793000; 2015-10-02 17:46:27.817000; cycle_1; md_step
unit.000060; 2015-10-02 17:44:03.546000; 2015-10-02 17:44:08.996000; 2015-10-02 17:44:08.144000; 2015-10-02 17:44:08.180000; 2015-10-02 17:46:27.929000; 2015-10-02 17:46:27.960000; cycle_1; md_step
unit.000029; 2015-10-02 17:44:03.523000; 2015-10-02 17:44:09.812000; 2015-10-02 17:44:09.203000; 2015-10-02 17:44:09.449000; 2015-10-02 17:46:29.624000; 2015-10-02 17:46:29.660000; cycle_1; md_step
unit.000062; 2015-10-02 17:44:03.547000; 2015-10-02 17:44:08.359000; 2015-10-02 17:44:07.531000; 2015-10-02 17:44:07.555000; 2015-10-02 17:46:27.630000; 2015-10-02 17:46:27.652000; cycle_1; md_step
unit.000065; 2015-10-02 17:44:03.549000; 2015-10-02 17:44:10.028000; 2015-10-02 17:44:09.502000; 2015-10-02 17:44:09.584000; 2015-10-02 17:46:29.767000; 2015-10-02 17:46:29.787000; cycle_1; md_step
unit.000049; 2015-10-02 17:44:03.538000; 2015-10-02 17:44:08.300000; 2015-10-02 17:44:07.505000; 2015-10-02 17:44:07.547000; 2015-10-02 17:46:27.585000; 2015-10-02 17:46:27.607000; cycle_1; md_step
unit.000067; 2015-10-02 17:44:03.551000; 2015-10-02 17:44:07.701000; 2015-10-02 17:44:06.752000; 2015-10-02 17:44:06.767000; 2015-10-02 17:46:27.326000; 2015-10-02 17:46:27.349000; cycle_1; md_step
unit.000066; 2015-10-02 17:44:03.550000; 2015-10-02 17:44:09.684000; 2015-10-02 17:44:08.751000; 2015-10-02 17:44:09.098000; 2015-10-02 17:46:29.621000; 2015-10-02 17:46:29.660000; cycle_1; md_step
unit.000018; 2015-10-02 17:44:03.514000; 2015-10-02 17:44:07.741000; 2015-10-02 17:44:07.026000; 2015-10-02 17:44:07.065000; 2015-10-02 17:46:26.101000; 2015-10-02 17:46:26.122000; cycle_1; md_step
unit.000019; 2015-10-02 17:44:03.515000; 2015-10-02 17:44:09.054000; 2015-10-02 17:44:08.143000; 2015-10-02 17:44:08.181000; 2015-10-02 17:46:29.409000; 2015-10-02 17:46:29.436000; cycle_1; md_step
unit.000034; 2015-10-02 17:44:03.527000; 2015-10-02 17:44:08.229000; 2015-10-02 17:44:07.532000; 2015-10-02 17:44:07.555000; 2015-10-02 17:46:27.542000; 2015-10-02 17:46:27.563000; cycle_1; md_step
unit.000035; 2015-10-02 17:44:03.528000; 2015-10-02 17:44:07.965000; 2015-10-02 17:44:07.287000; 2015-10-02 17:44:07.303000; 2015-10-02 17:46:26.114000; 2015-10-02 17:46:26.137000; cycle_1; md_step
unit.000032; 2015-10-02 17:44:03.525000; 2015-10-02 17:44:08.855000; 2015-10-02 17:44:07.928000; 2015-10-02 17:44:07.971000; 2015-10-02 17:46:27.839000; 2015-10-02 17:46:27.862000; cycle_1; md_step
unit.000033; 2015-10-02 17:44:03.526000; 2015-10-02 17:44:08.559000; 2015-10-02 17:44:07.705000; 2015-10-02 17:44:07.757000; 2015-10-02 17:46:27.750000; 2015-10-02 17:46:27.772000; cycle_1; md_step
unit.000030; 2015-10-02 17:44:03.523000; 2015-10-02 17:44:09.445000; 2015-10-02 17:44:08.540000; 2015-10-02 17:44:08.587000; 2015-10-02 17:46:28.123000; 2015-10-02 17:46:28.149000; cycle_1; md_step
unit.000031; 2015-10-02 17:44:03.524000; 2015-10-02 17:44:08.491000; 2015-10-02 17:44:07.706000; 2015-10-02 17:44:07.773000; 2015-10-02 17:46:27.670000; 2015-10-02 17:46:27.691000; cycle_1; md_step
unit.000010; 2015-10-02 17:44:03.509000; 2015-10-02 17:44:08.590000; 2015-10-02 17:44:07.710000; 2015-10-02 17:44:07.773000; 2015-10-02 17:46:26.231000; 2015-10-02 17:46:26.253000; cycle_1; md_step
unit.000011; 2015-10-02 17:44:03.509000; 2015-10-02 17:44:08.874000; 2015-10-02 17:44:08.136000; 2015-10-02 17:44:08.167000; 2015-10-02 17:46:27.880000; 2015-10-02 17:46:27.901000; cycle_1; md_step
unit.000012; 2015-10-02 17:44:03.510000; 2015-10-02 17:44:09.055000; 2015-10-02 17:44:08.140000; 2015-10-02 17:44:08.180000; 2015-10-02 17:46:27.964000; 2015-10-02 17:46:27.987000; cycle_1; md_step
unit.000013; 2015-10-02 17:44:03.511000; 2015-10-02 17:44:09.203000; 2015-10-02 17:44:08.340000; 2015-10-02 17:44:08.366000; 2015-10-02 17:46:28.005000; 2015-10-02 17:46:28.030000; cycle_1; md_step
unit.000014; 2015-10-02 17:44:03.512000; 2015-10-02 17:44:09.366000; 2015-10-02 17:44:08.536000; 2015-10-02 17:44:08.575000; 2015-10-02 17:46:28.050000; 2015-10-02 17:46:28.074000; cycle_1; md_step
unit.000015; 2015-10-02 17:44:03.512000; 2015-10-02 17:44:09.524000; 2015-10-02 17:44:08.750000; 2015-10-02 17:44:09.098000; 2015-10-02 17:46:28.134000; 2015-10-02 17:46:28.156000; cycle_1; md_step
unit.000016; 2015-10-02 17:44:03.513000; 2015-10-02 17:44:09.873000; 2015-10-02 17:44:09.210000; 2015-10-02 17:44:09.449000; 2015-10-02 17:46:28.261000; 2015-10-02 17:46:28.284000; cycle_1; md_step
unit.000017; 2015-10-02 17:44:03.514000; 2015-10-02 17:44:10.105000; 2015-10-02 17:44:09.560000; 2015-10-02 17:44:09.622000; 2015-10-02 17:46:28.266000; 2015-10-02 17:46:28.288000; cycle_1; md_step
unit.000054; 2015-10-02 17:44:03.541000; 2015-10-02 17:44:08.011000; 2015-10-02 17:44:07.294000; 2015-10-02 17:44:07.309000; 2015-10-02 17:46:27.459000; 2015-10-02 17:46:27.482000; cycle_1; md_step
unit.000038; 2015-10-02 17:44:03.530000; 2015-10-02 17:44:08.036000; 2015-10-02 17:44:07.297000; 2015-10-02 17:44:07.317000; 2015-10-02 17:46:27.467000; 2015-10-02 17:46:27.492000; cycle_1; md_step
unit.000042; 2015-10-02 17:44:03.533000; 2015-10-02 17:44:08.646000; 2015-10-02 17:44:07.920000; 2015-10-02 17:44:07.951000; 2015-10-02 17:46:27.752000; 2015-10-02 17:46:27.775000; cycle_1; md_step
unit.000073; 2015-10-02 17:44:03.555000; 2015-10-02 17:44:09.272000; 2015-10-02 17:44:08.365000; 2015-10-02 17:44:08.387000; 2015-10-02 17:46:29.485000; 2015-10-02 17:46:29.509000; cycle_1; md_step
unit.000028; 2015-10-02 17:44:03.522000; 2015-10-02 17:44:05.319000; 2015-10-02 17:44:06.752000; 2015-10-02 17:44:06.764000; 2015-10-02 17:46:26.068000; 2015-10-02 17:46:26.092000; cycle_1; md_step
unit.000044; 2015-10-02 17:44:03.534000; 2015-10-02 17:44:08.983000; 2015-10-02 17:44:08.140000; 2015-10-02 17:44:08.180000; 2015-10-02 17:46:27.923000; 2015-10-02 17:46:27.944000; cycle_1; md_step
unit.000039; 2015-10-02 17:44:03.531000; 2015-10-02 17:44:08.929000; 2015-10-02 17:44:08.137000; 2015-10-02 17:44:08.179000; 2015-10-02 17:46:27.886000; 2015-10-02 17:46:27.908000; cycle_1; md_step
unit.000063; 2015-10-02 17:44:03.548000; 2015-10-02 17:44:08.058000; 2015-10-02 17:44:07.296000; 2015-10-02 17:44:07.315000; 2015-10-02 17:46:27.503000; 2015-10-02 17:46:27.523000; cycle_1; md_step
unit.000037; 2015-10-02 17:44:03.529000; 2015-10-02 17:44:07.917000; 2015-10-02 17:44:07.084000; 2015-10-02 17:44:07.093000; 2015-10-02 17:46:27.419000; 2015-10-02 17:46:27.441000; cycle_1; md_step
unit.000077; 2015-10-02 17:44:03.558000; 2015-10-02 17:44:09.564000; 2015-10-02 17:44:08.747000; 2015-10-02 17:44:08.822000; 2015-10-02 17:46:29.546000; 2015-10-02 17:46:29.588000; cycle_1; md_step
unit.000045; 2015-10-02 17:44:03.535000; 2015-10-02 17:44:09.145000; 2015-10-02 17:44:08.335000; 2015-10-02 17:44:08.365000; 2015-10-02 17:46:27.982000; 2015-10-02 17:46:28.005000; cycle_1; md_step
unit.000071; 2015-10-02 17:44:03.553000; 2015-10-02 17:44:10.054000; 2015-10-02 17:44:09.504000; 2015-10-02 17:44:09.584000; 2015-10-02 17:46:29.776000; 2015-10-02 17:46:29.799000; cycle_1; md_step
unit.000076; 2015-10-02 17:44:03.557000; 2015-10-02 17:44:09.914000; 2015-10-02 17:44:09.208000; 2015-10-02 17:44:09.449000; 2015-10-02 17:46:29.685000; 2015-10-02 17:46:29.709000; cycle_1; md_step
unit.000036; 2015-10-02 17:44:03.528000; 2015-10-02 17:44:08.604000; 2015-10-02 17:44:07.711000; 2015-10-02 17:44:07.773000; 2015-10-02 17:46:29.335000; 2015-10-02 17:46:29.357000; cycle_1; md_step
unit.000041; 2015-10-02 17:44:03.532000; 2015-10-02 17:44:08.515000; 2015-10-02 17:44:07.708000; 2015-10-02 17:44:07.772000; 2015-10-02 17:46:27.704000; 2015-10-02 17:46:27.728000; cycle_1; md_step
unit.000064; 2015-10-02 17:44:03.549000; 2015-10-02 17:44:07.835000; 2015-10-02 17:44:07.035000; 2015-10-02 17:44:07.070000; 2015-10-02 17:46:27.293000; 2015-10-02 17:46:27.314000; cycle_1; md_step
unit.000078; 2015-10-02 17:44:03.558000; 2015-10-02 17:44:09.741000; 2015-10-02 17:44:09.200000; 2015-10-02 17:44:09.376000; 2015-10-02 17:46:30.826000; 2015-10-02 17:46:30.849000; cycle_1; md_step
unit.000079; 2015-10-02 17:44:03.559000; 2015-10-02 17:44:08.286000; 2015-10-02 17:44:07.502000; 2015-10-02 17:44:07.547000; 2015-10-02 17:46:27.559000; 2015-10-02 17:46:27.585000; cycle_1; md_step
unit.000058; 2015-10-02 17:44:03.544000; 2015-10-02 17:44:07.932000; 2015-10-02 17:44:07.289000; 2015-10-02 17:44:07.308000; 2015-10-02 17:46:27.420000; 2015-10-02 17:46:27.443000; cycle_1; md_step
unit.000059; 2015-10-02 17:44:03.545000; 2015-10-02 17:44:07.793000; 2015-10-02 17:44:07.034000; 2015-10-02 17:44:07.070000; 2015-10-02 17:46:27.373000; 2015-10-02 17:46:27.397000; cycle_1; md_step
unit.000048; 2015-10-02 17:44:03.537000; 2015-10-02 17:44:09.952000; 2015-10-02 17:44:09.496000; 2015-10-02 17:44:09.563000; 2015-10-02 17:46:29.725000; 2015-10-02 17:46:29.749000; cycle_1; md_step
unit.000055; 2015-10-02 17:44:03.542000; 2015-10-02 17:44:08.803000; 2015-10-02 17:44:07.928000; 2015-10-02 17:44:07.971000; 2015-10-02 17:46:29.361000; 2015-10-02 17:46:29.385000; cycle_1; md_step
unit.000056; 2015-10-02 17:44:03.543000; 2015-10-02 17:44:08.538000; 2015-10-02 17:44:07.711000; 2015-10-02 17:44:07.773000; 2015-10-02 17:46:27.711000; 2015-10-02 17:46:27.731000; cycle_1; md_step
unit.000057; 2015-10-02 17:44:03.544000; 2015-10-02 17:44:08.181000; 2015-10-02 17:44:07.497000; 2015-10-02 17:44:07.531000; 2015-10-02 17:46:27.514000; 2015-10-02 17:46:27.537000; cycle_1; md_step
unit.000050; 2015-10-02 17:44:03.539000; 2015-10-02 17:44:09.208000; 2015-10-02 17:44:08.363000; 2015-10-02 17:44:08.383000; 2015-10-02 17:46:29.458000; 2015-10-02 17:46:29.479000; cycle_1; md_step
unit.000051; 2015-10-02 17:44:03.539000; 2015-10-02 17:44:04.956000; 2015-10-02 17:44:06.751000; 2015-10-02 17:44:06.765000; 2015-10-02 17:46:27.279000; 2015-10-02 17:46:27.307000; cycle_1; md_step
unit.000052; 2015-10-02 17:44:03.540000; 2015-10-02 17:44:08.946000; 2015-10-02 17:44:08.138000; 2015-10-02 17:44:08.179000; 2015-10-02 17:46:29.377000; 2015-10-02 17:46:29.403000; cycle_1; md_step
unit.000053; 2015-10-02 17:44:03.541000; 2015-10-02 17:44:09.614000; 2015-10-02 17:44:08.749000; 2015-10-02 17:44:09.098000; 2015-10-02 17:46:29.548000; 2015-10-02 17:46:29.589000; cycle_1; md_step
Cycle; Step; Start; Stop; Duration
cycle_2; pp_step; 2015-10-02 17:49:14.413498; 2015-10-02 17:49:14.414827; 0.001329
cycle_2; pp_step_enmd_overhead; 2015-10-02 17:49:14.413498; 2015-10-02 17:49:14.414827; 0.001329
cycle_2; ex_step; 2015-10-02 17:49:08.345726; 2015-10-02 17:49:14.413422; 6.067696
cycle_2; ex_step_enmd_overhead; 2015-10-02 17:49:08.345726; 2015-10-02 17:49:08.351887; 0.006161
cycle_2; md_step; 2015-10-02 17:46:38.756228; 2015-10-02 17:49:08.345135; 149.588907
cycle_2; md_step_enmd_overhead; 2015-10-02 17:46:38.756228; 2015-10-02 17:46:39.080035; 0.323807
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000161; 2015-10-02 17:49:08.359000; 2015-10-02 17:49:09.038000; 2015-10-02 17:49:08.151000; 2015-10-02 17:49:08.176000; 2015-10-02 17:49:12.010000; 2015-10-02 17:49:13.168000; cycle_2; ex_step
unit.000106; 2015-10-02 17:46:39.536000; 2015-10-02 17:46:43.449000; 2015-10-02 17:46:42.669000; 2015-10-02 17:46:42.702000; 2015-10-02 17:49:02.257000; 2015-10-02 17:49:02.298000; cycle_2; md_step
unit.000107; 2015-10-02 17:46:39.537000; 2015-10-02 17:46:42.702000; 2015-10-02 17:46:41.815000; 2015-10-02 17:46:41.869000; 2015-10-02 17:49:00.471000; 2015-10-02 17:49:00.496000; cycle_2; md_step
unit.000104; 2015-10-02 17:46:39.535000; 2015-10-02 17:46:40.892000; 2015-10-02 17:46:40.105000; 2015-10-02 17:46:40.117000; 2015-10-02 17:48:57.532000; 2015-10-02 17:48:57.554000; cycle_2; md_step
unit.000105; 2015-10-02 17:46:39.535000; 2015-10-02 17:46:43.585000; 2015-10-02 17:46:42.868000; 2015-10-02 17:46:42.902000; 2015-10-02 17:49:02.382000; 2015-10-02 17:49:02.410000; cycle_2; md_step
unit.000102; 2015-10-02 17:46:39.533000; 2015-10-02 17:46:41.824000; 2015-10-02 17:46:40.927000; 2015-10-02 17:46:40.960000; 2015-10-02 17:48:58.798000; 2015-10-02 17:48:58.821000; cycle_2; md_step
unit.000103; 2015-10-02 17:46:39.534000; 2015-10-02 17:46:42.895000; 2015-10-02 17:46:42.385000; 2015-10-02 17:46:42.428000; 2015-10-02 17:49:02.090000; 2015-10-02 17:49:02.116000; cycle_2; md_step
unit.000100; 2015-10-02 17:46:39.531000; 2015-10-02 17:46:42.428000; 2015-10-02 17:46:41.570000; 2015-10-02 17:46:41.605000; 2015-10-02 17:49:00.427000; 2015-10-02 17:49:00.450000; cycle_2; md_step
unit.000101; 2015-10-02 17:46:39.532000; 2015-10-02 17:46:43.625000; 2015-10-02 17:46:42.870000; 2015-10-02 17:46:42.902000; 2015-10-02 17:49:02.432000; 2015-10-02 17:49:02.464000; cycle_2; md_step
unit.000120; 2015-10-02 17:46:39.548000; 2015-10-02 17:46:42.415000; 2015-10-02 17:46:41.571000; 2015-10-02 17:46:41.605000; 2015-10-02 17:49:00.420000; 2015-10-02 17:49:00.441000; cycle_2; md_step
unit.000121; 2015-10-02 17:46:39.548000; 2015-10-02 17:46:42.589000; 2015-10-02 17:46:41.794000; 2015-10-02 17:46:41.861000; 2015-10-02 17:49:01.936000; 2015-10-02 17:49:01.976000; cycle_2; md_step
unit.000122; 2015-10-02 17:46:39.549000; 2015-10-02 17:46:43.440000; 2015-10-02 17:46:42.666000; 2015-10-02 17:46:42.702000; 2015-10-02 17:49:00.546000; 2015-10-02 17:49:00.569000; cycle_2; md_step
unit.000123; 2015-10-02 17:46:39.550000; 2015-10-02 17:46:43.269000; 2015-10-02 17:46:42.384000; 2015-10-02 17:46:42.428000; 2015-10-02 17:49:02.109000; 2015-10-02 17:49:02.132000; cycle_2; md_step
unit.000124; 2015-10-02 17:46:39.551000; 2015-10-02 17:46:43.317000; 2015-10-02 17:46:42.410000; 2015-10-02 17:46:42.438000; 2015-10-02 17:49:02.154000; 2015-10-02 17:49:02.177000; cycle_2; md_step
unit.000125; 2015-10-02 17:46:39.551000; 2015-10-02 17:46:43.497000; 2015-10-02 17:46:42.695000; 2015-10-02 17:46:42.715000; 2015-10-02 17:49:02.309000; 2015-10-02 17:49:02.337000; cycle_2; md_step
unit.000108; 2015-10-02 17:46:39.538000; 2015-10-02 17:46:43.375000; 2015-10-02 17:46:42.668000; 2015-10-02 17:46:42.702000; 2015-10-02 17:49:02.181000; 2015-10-02 17:49:02.222000; cycle_2; md_step
unit.000109; 2015-10-02 17:46:39.539000; 2015-10-02 17:46:42.082000; 2015-10-02 17:46:41.187000; 2015-10-02 17:46:41.204000; 2015-10-02 17:49:00.256000; 2015-10-02 17:49:00.277000; cycle_2; md_step
unit.000129; 2015-10-02 17:46:39.554000; 2015-10-02 17:46:42.641000; 2015-10-02 17:46:41.792000; 2015-10-02 17:46:41.841000; 2015-10-02 17:49:02.009000; 2015-10-02 17:49:02.035000; cycle_2; md_step
unit.000149; 2015-10-02 17:46:39.569000; 2015-10-02 17:46:40.797000; 2015-10-02 17:46:39.842000; 2015-10-02 17:46:39.861000; 2015-10-02 17:49:01.631000; 2015-10-02 17:49:01.664000; cycle_2; md_step
unit.000159; 2015-10-02 17:46:39.576000; 2015-10-02 17:46:42.019000; 2015-10-02 17:46:41.185000; 2015-10-02 17:46:41.203000; 2015-10-02 17:49:01.769000; 2015-10-02 17:49:01.801000; cycle_2; md_step
unit.000139; 2015-10-02 17:46:39.561000; 2015-10-02 17:46:42.803000; 2015-10-02 17:46:41.952000; 2015-10-02 17:46:41.976000; 2015-10-02 17:49:00.518000; 2015-10-02 17:49:00.543000; cycle_2; md_step
unit.000158; 2015-10-02 17:46:39.575000; 2015-10-02 17:46:42.355000; 2015-10-02 17:46:41.572000; 2015-10-02 17:46:41.605000; 2015-10-02 17:49:01.853000; 2015-10-02 17:49:01.899000; cycle_2; md_step
