uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446654153.01, 1446655058.75, 1446654153.01, 1446655633.34, 1446655826.39, 1446655828.5
unit.000001, step_1, 1446654153.01, 1446655072.61, 1446654153.01, 1446655743.53, 1446655942.79, 1446655943.61
unit.000002, step_1, 1446654153.01, 1446654396.03, 1446654153.01, 1446654587.04, 1446654781.08, 1446654781.9
unit.000003, step_1, 1446654153.02, 1446654403.18, 1446654153.02, 1446654590.88, 1446654785.6, 1446654787.2
unit.000004, step_1, 1446654153.02, 1446654406.56, 1446654153.02, 1446654593.83, 1446654788.52, 1446654790.4
unit.000005, step_1, 1446654153.02, 1446654416.82, 1446654153.02, 1446654603.35, 1446654796.35, 1446654797.48
unit.000006, step_1, 1446654153.02, 1446654420.38, 1446654153.02, 1446654608.15, 1446654800.88, 1446654802.55
unit.000007, step_1, 1446654153.02, 1446654427.7, 1446654153.02, 1446654613.5, 1446654806.81, 1446654807.73
unit.000008, step_1, 1446654153.02, 1446654434.54, 1446654153.02, 1446654616.88, 1446654809.52, 1446654810.93
unit.000009, step_1, 1446654153.02, 1446654441.11, 1446654153.02, 1446654620.72, 1446654812.54, 1446654814.15
unit.000010, step_1, 1446654153.03, 1446654451.31, 1446654153.03, 1446654625.23, 1446654818.47, 1446654820.41
unit.000011, step_1, 1446654153.03, 1446654461.42, 1446654153.03, 1446654640.49, 1446654834.53, 1446654835.62
unit.000012, step_1, 1446654153.03, 1446654467.99, 1446654153.03, 1446654644.0, 1446654837.64, 1446654838.71
unit.000013, step_1, 1446654153.03, 1446654475.21, 1446654153.03, 1446654650.84, 1446654843.67, 1446654845.16
unit.000014, step_1, 1446654153.03, 1446654478.52, 1446654153.03, 1446654651.23, 1446654844.37, 1446654845.17
unit.000015, step_1, 1446654153.03, 1446654482.63, 1446654153.03, 1446654658.66, 1446654852.5, 1446654853.3
unit.000016, step_1, 1446654153.04, 1446654489.23, 1446654153.04, 1446654667.9, 1446654863.24, 1446654863.6
unit.000017, step_1, 1446654153.04, 1446654499.54, 1446654153.04, 1446654771.86, 1446654965.08, 1446654966.06
unit.000018, step_1, 1446654153.04, 1446654506.64, 1446654153.04, 1446654782.01, 1446654977.84, 1446654978.45
unit.000019, step_1, 1446654153.04, 1446654510.12, 1446654153.04, 1446654785.72, 1446654978.34, 1446654979.46
unit.000020, step_1, 1446654153.04, 1446654513.65, 1446654153.04, 1446654786.42, 1446654980.15, 1446654981.48
unit.000021, step_1, 1446654153.04, 1446654520.65, 1446654153.04, 1446654788.67, 1446654981.27, 1446654982.33
unit.000022, step_1, 1446654153.05, 1446654527.59, 1446654153.05, 1446654797.37, 1446654991.3, 1446654992.04
unit.000023, step_1, 1446654153.05, 1446654534.68, 1446654153.05, 1446654802.04, 1446654995.32, 1446654996.29
unit.000024, step_1, 1446654153.05, 1446654538.09, 1446654153.05, 1446654806.93, 1446655001.75, 1446655002.8
unit.000025, step_1, 1446654153.05, 1446654545.07, 1446654153.05, 1446654810.45, 1446655003.25, 1446655003.81
unit.000026, step_1, 1446654153.05, 1446654579.18, 1446654153.05, 1446654837.76, 1446655030.67, 1446655032.27
unit.000027, step_1, 1446654153.05, 1446654575.81, 1446654153.05, 1446654834.67, 1446655027.86, 1446655028.99
unit.000028, step_1, 1446654153.06, 1446654548.38, 1446654153.06, 1446654812.45, 1446655006.97, 1446655008.31
unit.000029, step_1, 1446654153.06, 1446654565.57, 1446654153.06, 1446654824.3, 1446655018.12, 1446655020.39
unit.000030, step_1, 1446654153.06, 1446654562.21, 1446654153.06, 1446654819.49, 1446655012.6, 1446655013.86
unit.000031, step_1, 1446654153.06, 1446654589.54, 1446654153.06, 1446654844.49, 1446655038.11, 1446655039.34
unit.000032, step_1, 1446654153.06, 1446654596.01, 1446654153.06, 1446654853.02, 1446655047.44, 1446655048.93
unit.000033, step_1, 1446654153.07, 1446654868.03, 1446654153.07, 1446655372.58, 1446655564.73, 1446655566.4
unit.000034, step_1, 1446654153.07, 1446655816.62, 1446654153.07, 1446656930.74, 1446657123.75, 1446657125.27
