uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446636689.81, 1446636690.15, 1446636699.97, 1446636700.18, 1446636705.59, 1446636707.2
unit.000001, 1, sim, 1446636708.07, 1446636708.23, 1446636711.2, 1446636711.4, 1446636742.2, 1446636743.31
unit.000002, 1, sim, 1446636708.07, 1446636708.23, 1446636711.61, 1446636711.82, 1446636742.8, 1446636744.32
unit.000003, 1, sim, 1446636708.07, 1446636708.21, 1446636709.39, 1446636709.59, 1446636734.67, 1446636736.28
unit.000004, 1, sim, 1446636708.07, 1446636708.22, 1446636710.77, 1446636710.98, 1446636742.1, 1446636743.31
unit.000005, 1, sim, 1446636708.07, 1446636708.23, 1446636711.4, 1446636711.61, 1446636742.5, 1446636743.31
unit.000006, 1, sim, 1446636708.08, 1446636708.27, 1446636713.89, 1446636714.09, 1446636743.51, 1446636745.33
unit.000007, 1, sim, 1446636708.08, 1446636708.26, 1446636713.47, 1446636713.68, 1446636743.41, 1446636745.33
unit.000008, 1, sim, 1446636708.08, 1446636708.23, 1446636710.98, 1446636711.18, 1446636741.59, 1446636742.31
unit.000009, 1, sim, 1446636708.08, 1446636708.21, 1446636710.01, 1446636710.26, 1446636740.29, 1446636741.3
unit.000010, 1, sim, 1446636708.08, 1446636708.22, 1446636710.56, 1446636710.76, 1446636740.89, 1446636742.31
unit.000011, 1, sim, 1446636708.08, 1446636708.26, 1446636713.27, 1446636713.47, 1446636743.21, 1446636745.33
unit.000012, 1, sim, 1446636708.09, 1446636708.25, 1446636712.65, 1446636712.85, 1446636742.7, 1446636744.32
unit.000013, 1, sim, 1446636708.09, 1446636708.25, 1446636712.85, 1446636713.06, 1446636743.11, 1446636745.33
unit.000014, 1, sim, 1446636708.09, 1446636708.24, 1446636712.23, 1446636712.44, 1446636742.9, 1446636744.32
unit.000015, 1, sim, 1446636708.09, 1446636708.24, 1446636712.03, 1446636712.23, 1446636742.6, 1446636744.32
unit.000016, 1, sim, 1446636708.09, 1446636708.25, 1446636713.06, 1446636713.26, 1446636743.61, 1446636746.34
unit.000017, 1, sim, 1446636708.09, 1446636708.25, 1446636712.44, 1446636712.64, 1446636743.31, 1446636745.33
unit.000018, 1, sim, 1446636708.1, 1446636708.26, 1446636713.68, 1446636713.88, 1446636743.71, 1446636746.34
unit.000019, 1, sim, 1446636708.1, 1446636708.21, 1446636710.36, 1446636710.56, 1446636739.99, 1446636741.3
unit.000020, 1, sim, 1446636708.1, 1446636708.24, 1446636711.82, 1446636712.02, 1446636743.01, 1446636744.33
unit.000021, 1, sim, 1446636708.1, 1446636708.21, 1446636709.81, 1446636710.01, 1446636739.69, 1446636741.3
unit.000022, 1, sim, 1446636708.1, 1446636708.21, 1446636709.18, 1446636709.39, 1446636734.57, 1446636736.28
unit.000023, 1, sim, 1446636708.1, 1446636708.2, 1446636708.98, 1446636709.19, 1446636728.85, 1446636730.26
unit.000024, 1, sim, 1446636708.11, 1446636708.21, 1446636709.6, 1446636709.8, 1446636735.57, 1446636737.29
unit.000025, 1, ana, 1446636747.32, 1446636747.36, 1446636748.23, 1446636748.44, 1446636749.23, 1446636750.36
unit.000026, 1, ana, 1446636750.9, 1446636751.38, 1446636752.02, 1446636752.22, 1446636754.14, 1446636757.03
