uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-10-07 14:20:28.578000, 2015-10-07 14:20:29.392000, 2015-10-07 14:20:40.198000, 2015-10-07 14:20:40.210000, 2015-10-07 14:20:43.505000, 2015-10-07 14:20:44.733000
unit.000001, 1, sim, 2015-10-07 14:20:52.210000, 2015-10-07 14:21:01.353000, 2015-10-07 14:21:02.545000, 2015-10-07 14:21:02.638000, 2015-10-07 14:26:02.897000, 2015-10-07 14:26:03.738000
unit.000002, 1, sim, 2015-10-07 14:20:52.211000, 2015-10-07 14:20:56.724000, 2015-10-07 14:20:57.334000, 2015-10-07 14:20:57.356000, 2015-10-07 14:25:52.800000, 2015-10-07 14:25:54.910000
unit.000003, 1, sim, 2015-10-07 14:20:52.213000, 2015-10-07 14:20:59.023000, 2015-10-07 14:20:59.689000, 2015-10-07 14:20:59.737000, 2015-10-07 14:25:58.263000, 2015-10-07 14:25:59.223000
unit.000004, 1, sim, 2015-10-07 14:20:52.231000, 2015-10-07 14:21:00.668000, 2015-10-07 14:21:01.668000, 2015-10-07 14:21:01.809000, 2015-10-07 14:26:03.709000, 2015-10-07 14:26:04.922000
unit.000005, 1, sim, 2015-10-07 14:20:52.232000, 2015-10-07 14:21:00.302000, 2015-10-07 14:21:00.900000, 2015-10-07 14:21:00.932000, 2015-10-07 14:26:02.594000, 2015-10-07 14:26:03.561000
unit.000006, 1, sim, 2015-10-07 14:20:52.258000, 2015-10-07 14:20:59.932000, 2015-10-07 14:21:00.884000, 2015-10-07 14:21:00.896000, 2015-10-07 14:26:05.429000, 2015-10-07 14:26:07.635000
unit.000007, 1, sim, 2015-10-07 14:20:52.261000, 2015-10-07 14:21:02.676000, 2015-10-07 14:21:03.920000, 2015-10-07 14:21:03.996000, 2015-10-07 14:25:56.036000, 2015-10-07 14:25:57.202000
unit.000008, 1, sim, 2015-10-07 14:20:52.268000, 2015-10-07 14:20:59.204000, 2015-10-07 14:21:00.362000, 2015-10-07 14:21:00.375000, 2015-10-07 14:26:04.620000, 2015-10-07 14:26:05.777000
unit.000009, 1, sim, 2015-10-07 14:20:52.277000, 2015-10-07 14:21:00.849000, 2015-10-07 14:21:01.700000, 2015-10-07 14:21:01.928000, 2015-10-07 14:26:03.304000, 2015-10-07 14:26:04.567000
unit.000010, 1, sim, 2015-10-07 14:20:52.287000, 2015-10-07 14:21:01.175000, 2015-10-07 14:21:02.468000, 2015-10-07 14:21:02.524000, 2015-10-07 14:26:03.811000, 2015-10-07 14:26:05.109000
unit.000011, 1, sim, 2015-10-07 14:20:52.289000, 2015-10-07 14:20:57.321000, 2015-10-07 14:20:57.854000, 2015-10-07 14:20:57.874000, 2015-10-07 14:25:52.188000, 2015-10-07 14:25:53.375000
unit.000012, 1, sim, 2015-10-07 14:20:52.318000, 2015-10-07 14:21:02.119000, 2015-10-07 14:21:03.193000, 2015-10-07 14:21:03.315000, 2015-10-07 14:25:54.512000, 2015-10-07 14:25:55.210000
unit.000013, 1, sim, 2015-10-07 14:20:52.320000, 2015-10-07 14:21:01.553000, 2015-10-07 14:21:02.611000, 2015-10-07 14:21:02.700000, 2015-10-07 14:25:56.546000, 2015-10-07 14:25:57.602000
unit.000014, 1, sim, 2015-10-07 14:20:52.339000, 2015-10-07 14:20:56.546000, 2015-10-07 14:20:57.330000, 2015-10-07 14:20:57.346000, 2015-10-07 14:25:51.885000, 2015-10-07 14:25:53.290000
unit.000015, 1, sim, 2015-10-07 14:20:52.340000, 2015-10-07 14:20:59.564000, 2015-10-07 14:21:00.381000, 2015-10-07 14:21:00.428000, 2015-10-07 14:26:05.933000, 2015-10-07 14:26:07.812000
unit.000016, 1, sim, 2015-10-07 14:20:52.359000, 2015-10-07 14:20:58.649000, 2015-10-07 14:20:59.669000, 2015-10-07 14:20:59.691000, 2015-10-07 14:25:58.666000, 2015-10-07 14:25:59.304000
unit.000017, 1, sim, 2015-10-07 14:20:52.360000, 2015-10-07 14:21:02.476000, 2015-10-07 14:21:03.262000, 2015-10-07 14:21:03.383000, 2015-10-07 14:25:56.953000, 2015-10-07 14:25:58.947000
unit.000018, 1, sim, 2015-10-07 14:20:52.380000, 2015-10-07 14:20:57.563000, 2015-10-07 14:20:58.359000, 2015-10-07 14:20:58.370000, 2015-10-07 14:25:47.347000, 2015-10-07 14:25:49.399000
unit.000019, 1, sim, 2015-10-07 14:20:52.400000, 2015-10-07 14:20:56.771000, 2015-10-07 14:20:59.010000, 2015-10-07 14:20:59.021000, 2015-10-07 14:25:52.495000, 2015-10-07 14:25:54.732000
unit.000020, 1, sim, 2015-10-07 14:20:52.411000, 2015-10-07 14:20:58.472000, 2015-10-07 14:20:59.659000, 2015-10-07 14:20:59.671000, 2015-10-07 14:25:53.306000, 2015-10-07 14:25:55.121000
unit.000021, 1, sim, 2015-10-07 14:20:52.413000, 2015-10-07 14:21:02.297000, 2015-10-07 14:21:03.240000, 2015-10-07 14:21:03.341000, 2015-10-07 14:25:54.615000, 2015-10-07 14:25:56.391000
unit.000022, 1, sim, 2015-10-07 14:20:52.427000, 2015-10-07 14:20:57.130000, 2015-10-07 14:20:57.850000, 2015-10-07 14:20:57.865000, 2015-10-07 14:25:50.272000, 2015-10-07 14:25:50.844000
unit.000023, 1, sim, 2015-10-07 14:20:52.428000, 2015-10-07 14:20:59.570000, 2015-10-07 14:21:00.387000, 2015-10-07 14:21:00.445000, 2015-10-07 14:26:01.787000, 2015-10-07 14:26:03.115000
unit.000024, 1, sim, 2015-10-07 14:20:52.446000, 2015-10-07 14:21:00.109000, 2015-10-07 14:21:00.893000, 2015-10-07 14:21:00.914000, 2015-10-07 14:26:01.281000, 2015-10-07 14:26:02.934000
unit.000025, 1, sim, 2015-10-07 14:20:52.448000, 2015-10-07 14:20:56.191000, 2015-10-07 14:20:56.807000, 2015-10-07 14:20:56.818000, 2015-10-07 14:25:50.678000, 2015-10-07 14:25:52.110000
unit.000026, 1, sim, 2015-10-07 14:20:52.449000, 2015-10-07 14:21:00.848000, 2015-10-07 14:21:01.676000, 2015-10-07 14:21:01.913000, 2015-10-07 14:26:04.217000, 2015-10-07 14:26:05.596000
unit.000027, 1, sim, 2015-10-07 14:20:52.460000, 2015-10-07 14:20:58.302000, 2015-10-07 14:20:59.027000, 2015-10-07 14:20:59.064000, 2015-10-07 14:25:48.861000, 2015-10-07 14:25:50.666000
unit.000028, 1, sim, 2015-10-07 14:20:52.472000, 2015-10-07 14:20:58.126000, 2015-10-07 14:20:59.018000, 2015-10-07 14:20:59.042000, 2015-10-07 14:25:50.170000, 2015-10-07 14:25:50.755000
unit.000029, 1, sim, 2015-10-07 14:20:52.476000, 2015-10-07 14:21:02.186000, 2015-10-07 14:21:03.230000, 2015-10-07 14:21:03.327000, 2015-10-07 14:25:55.227000, 2015-10-07 14:25:56.940000
unit.000030, 1, sim, 2015-10-07 14:20:52.483000, 2015-10-07 14:21:03.102000, 2015-10-07 14:21:03.964000, 2015-10-07 14:21:04.140000, 2015-10-07 14:25:56.443000, 2015-10-07 14:25:57.505000
unit.000031, 1, sim, 2015-10-07 14:20:52.485000, 2015-10-07 14:20:57.770000, 2015-10-07 14:20:58.363000, 2015-10-07 14:20:58.379000, 2015-10-07 14:25:52.493000, 2015-10-07 14:25:54.641000
unit.000032, 1, sim, 2015-10-07 14:20:52.499000, 2015-10-07 14:21:02.740000, 2015-10-07 14:21:03.929000, 2015-10-07 14:21:04.042000, 2015-10-07 14:25:55.119000, 2015-10-07 14:25:56.478000
unit.000033, 1, sim, 2015-10-07 14:20:52.500000, 2015-10-07 14:21:01.737000, 2015-10-07 14:21:03.135000, 2015-10-07 14:21:03.209000, 2015-10-07 14:25:55.432000, 2015-10-07 14:25:57.115000
unit.000034, 1, sim, 2015-10-07 14:20:52.520000, 2015-10-07 14:21:01.913000, 2015-10-07 14:21:03.142000, 2015-10-07 14:21:03.248000, 2015-10-07 14:25:56.648000, 2015-10-07 14:25:58.770000
unit.000035, 1, sim, 2015-10-07 14:20:52.540000, 2015-10-07 14:20:59.382000, 2015-10-07 14:21:00.373000, 2015-10-07 14:21:00.403000, 2015-10-07 14:26:03.202000, 2015-10-07 14:26:04.386000
unit.000036, 1, sim, 2015-10-07 14:20:52.554000, 2015-10-07 14:21:02.370000, 2015-10-07 14:21:03.248000, 2015-10-07 14:21:03.360000, 2015-10-07 14:25:57.156000, 2015-10-07 14:25:59.047000
unit.000037, 1, sim, 2015-10-07 14:20:52.555000, 2015-10-07 14:21:03.110000, 2015-10-07 14:21:03.990000, 2015-10-07 14:21:04.170000, 2015-10-07 14:25:57.158000, 2015-10-07 14:25:59.127000
unit.000038, 1, sim, 2015-10-07 14:20:52.557000, 2015-10-07 14:21:00.486000, 2015-10-07 14:21:01.656000, 2015-10-07 14:21:01.679000, 2015-10-07 14:26:04.215000, 2015-10-07 14:26:05.413000
unit.000039, 1, sim, 2015-10-07 14:20:52.578000, 2015-10-07 14:20:57.948000, 2015-10-07 14:20:59.014000, 2015-10-07 14:20:59.030000, 2015-10-07 14:25:53.304000, 2015-10-07 14:25:55.033000
unit.000040, 1, sim, 2015-10-07 14:20:52.580000, 2015-10-07 14:20:59.752000, 2015-10-07 14:21:00.396000, 2015-10-07 14:21:00.482000, 2015-10-07 14:26:05.024000, 2015-10-07 14:26:06.369000
unit.000041, 1, sim, 2015-10-07 14:20:52.606000, 2015-10-07 14:20:58.288000, 2015-10-07 14:20:59.022000, 2015-10-07 14:20:59.054000, 2015-10-07 14:25:50.375000, 2015-10-07 14:25:50.933000
unit.000042, 1, sim, 2015-10-07 14:20:52.607000, 2015-10-07 14:20:59.210000, 2015-10-07 14:21:00.368000, 2015-10-07 14:21:00.389000, 2015-10-07 14:26:06.037000, 2015-10-07 14:26:07.993000
unit.000043, 1, sim, 2015-10-07 14:20:52.623000, 2015-10-07 14:20:58.838000, 2015-10-07 14:20:59.677000, 2015-10-07 14:20:59.713000, 2015-10-07 14:26:05.023000, 2015-10-07 14:26:06.032000
unit.000044, 1, sim, 2015-10-07 14:20:52.634000, 2015-10-07 14:21:01.176000, 2015-10-07 14:21:02.511000, 2015-10-07 14:21:02.556000, 2015-10-07 14:26:04.013000, 2015-10-07 14:26:05.237000
unit.000045, 1, sim, 2015-10-07 14:20:52.635000, 2015-10-07 14:20:56.908000, 2015-10-07 14:20:57.846000, 2015-10-07 14:20:57.856000, 2015-10-07 14:25:52.597000, 2015-10-07 14:25:54.818000
unit.000046, 1, sim, 2015-10-07 14:20:52.637000, 2015-10-07 14:21:02.925000, 2015-10-07 14:21:03.934000, 2015-10-07 14:21:04.085000, 2015-10-07 14:25:55.121000, 2015-10-07 14:25:56.567000
unit.000047, 1, sim, 2015-10-07 14:20:52.659000, 2015-10-07 14:20:58.481000, 2015-10-07 14:20:59.665000, 2015-10-07 14:20:59.680000, 2015-10-07 14:25:52.190000, 2015-10-07 14:25:53.466000
unit.000048, 1, sim, 2015-10-07 14:20:52.660000, 2015-10-07 14:21:00.302000, 2015-10-07 14:21:00.904000, 2015-10-07 14:21:00.942000, 2015-10-07 14:26:00.072000, 2015-10-07 14:26:01.578000
unit.000049, 1, sim, 2015-10-07 14:20:52.675000, 2015-10-07 14:21:00.669000, 2015-10-07 14:21:01.672000, 2015-10-07 14:21:01.842000, 2015-10-07 14:26:03.507000, 2015-10-07 14:26:04.743000
unit.000050, 1, sim, 2015-10-07 14:20:52.677000, 2015-10-07 14:20:59.937000, 2015-10-07 14:21:00.889000, 2015-10-07 14:21:00.905000, 2015-10-07 14:26:05.935000, 2015-10-07 14:26:07.846000
unit.000051, 1, sim, 2015-10-07 14:20:52.687000, 2015-10-07 14:20:59.030000, 2015-10-07 14:20:59.698000, 2015-10-07 14:20:59.750000, 2015-10-07 14:26:03.099000, 2015-10-07 14:26:03.959000
unit.000052, 1, sim, 2015-10-07 14:20:52.689000, 2015-10-07 14:21:00.487000, 2015-10-07 14:21:01.660000, 2015-10-07 14:21:01.707000, 2015-10-07 14:26:00.275000, 2015-10-07 14:26:01.661000
unit.000053, 1, sim, 2015-10-07 14:20:52.715000, 2015-10-07 14:21:01.550000, 2015-10-07 14:21:02.567000, 2015-10-07 14:21:02.674000, 2015-10-07 14:26:01.384000, 2015-10-07 14:26:03.031000
unit.000054, 1, sim, 2015-10-07 14:20:52.731000, 2015-10-07 14:21:02.562000, 2015-10-07 14:21:03.904000, 2015-10-07 14:21:03.951000, 2015-10-07 14:25:56.341000, 2015-10-07 14:25:57.380000
unit.000055, 1, sim, 2015-10-07 14:20:52.733000, 2015-10-07 14:21:02.932000, 2015-10-07 14:21:03.944000, 2015-10-07 14:21:04.112000, 2015-10-07 14:25:55.229000, 2015-10-07 14:25:57.025000
unit.000056, 1, sim, 2015-10-07 14:20:52.755000, 2015-10-07 14:20:58.853000, 2015-10-07 14:20:59.682000, 2015-10-07 14:20:59.725000, 2015-10-07 14:26:02.292000, 2015-10-07 14:26:03.384000
unit.000057, 1, sim, 2015-10-07 14:20:52.766000, 2015-10-07 14:20:59.389000, 2015-10-07 14:21:00.377000, 2015-10-07 14:21:00.417000, 2015-10-07 14:26:06.039000, 2015-10-07 14:26:08.080000
unit.000058, 1, sim, 2015-10-07 14:20:52.771000, 2015-10-07 14:21:00.115000, 2015-10-07 14:21:00.896000, 2015-10-07 14:21:00.923000, 2015-10-07 14:26:01.889000, 2015-10-07 14:26:03.207000
unit.000059, 1, sim, 2015-10-07 14:20:52.779000, 2015-10-07 14:20:59.749000, 2015-10-07 14:21:00.392000, 2015-10-07 14:21:00.458000, 2015-10-07 14:26:05.831000, 2015-10-07 14:26:07.668000
unit.000060, 1, sim, 2015-10-07 14:20:52.780000, 2015-10-07 14:21:01.730000, 2015-10-07 14:21:03.123000, 2015-10-07 14:21:03.146000, 2015-10-07 14:25:56.138000, 2015-10-07 14:25:57.291000
unit.000061, 1, sim, 2015-10-07 14:20:52.806000, 2015-10-07 14:21:01.353000, 2015-10-07 14:21:02.536000, 2015-10-07 14:21:02.622000, 2015-10-07 14:26:00.578000, 2015-10-07 14:26:01.762000
