iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-10-24 17:26:27.431952
None,pre_loop,None,wait_time,2015-10-24 17:26:27.440993
None,pre_loop,None,res_time,2015-10-24 17:26:40.501732
None,pre_loop,None,stop_time,2015-10-24 17:26:40.502476
1,sim,kernel_0,start_time,2015-10-24 17:26:40.509412
1,sim,kernel_0,wait_time,2015-10-24 17:26:41.092304
1,sim,kernel_0,res_time,2015-10-24 17:30:08.299286
1,sim,kernel_0,stop_time,2015-10-24 17:30:08.299692
1,sim,kernel_1,start_time,2015-10-24 17:30:08.299718
1,sim,kernel_1,wait_time,2015-10-24 17:30:08.791799
1,sim,kernel_1,res_time,2015-10-24 17:33:53.951165
1,sim,kernel_1,stop_time,2015-10-24 17:33:53.951881
1,sim,post,start_time,2015-10-24 17:33:53.951909
1,sim,post,stop_time,2015-10-24 17:33:53.954893
1,ana,kernel_0,start_time,2015-10-24 17:33:53.970856
1,ana,kernel_0,wait_time,2015-10-24 17:33:54.030460
1,ana,kernel_0,res_time,2015-10-24 17:34:19.909091
1,ana,kernel_0,stop_time,2015-10-24 17:34:19.909769
1,ana,kernel_1,start_time,2015-10-24 17:34:19.909797
1,ana,kernel_1,wait_time,2015-10-24 17:34:19.962477
1,ana,kernel_1,res_time,2015-10-24 17:34:36.281187
1,ana,kernel_1,stop_time,2015-10-24 17:34:36.281982
1,ana,post,start_time,2015-10-24 17:34:36.282010
1,ana,post,stop_time,2015-10-24 17:34:36.282291
