Start= 2015-09-03 00:41:15.410913
Allocating= 2015-09-03 00:41:15.435581
Allocated= 2015-09-03 00:41:22.739162
Executing= 2015-09-03 00:41:22.739324
Deallocating= 2015-09-03 00:58:12.606598
Done= 2015-09-03 00:58:30.984239
