uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445697180.52, 1445697181.59, 1445697191.25, 1445697191.28, 1445697192.18, 1445697192.8
unit.000001, 1, sim, 1445697202.43, 1445697229.35, 1445697230.17, 1445697230.24, 1445697430.91, 1445697431.79
unit.000002, 1, sim, 1445697202.43, 1445697228.47, 1445697229.13, 1445697229.14, 1445697437.25, 1445697438.43
unit.000003, 1, sim, 1445697202.43, 1445697226.35, 1445697227.24, 1445697227.3, 1445697443.28, 1445697444.42
unit.000004, 1, sim, 1445697202.43, 1445697230.41, 1445697230.94, 1445697231.28, 1445697427.41, 1445697429.62
unit.000005, 1, sim, 1445697202.44, 1445697230.59, 1445697231.33, 1445697231.34, 1445697431.52, 1445697432.68
unit.000006, 1, sim, 1445697202.44, 1445697230.95, 1445697231.72, 1445697231.73, 1445697430.3, 1445697432.5
unit.000007, 1, sim, 1445697202.44, 1445697231.3, 1445697231.79, 1445697231.83, 1445697430.51, 1445697432.86
unit.000008, 1, sim, 1445697202.45, 1445697229.71, 1445697230.43, 1445697230.44, 1445697428.45, 1445697431.97
unit.000009, 1, sim, 1445697202.45, 1445697231.66, 1445697232.19, 1445697232.22, 1445697430.09, 1445697433.22
unit.000010, 1, sim, 1445697202.45, 1445697208.59, 1445697209.42, 1445697209.43, 1445697402.56, 1445697403.94
unit.000011, 1, sim, 1445697202.46, 1445697208.77, 1445697209.44, 1445697209.47, 1445697402.66, 1445697404.07
unit.000012, 1, sim, 1445697202.46, 1445697209.21, 1445697209.91, 1445697209.94, 1445697410.86, 1445697411.93
unit.000013, 1, sim, 1445697202.46, 1445697209.48, 1445697210.51, 1445697210.55, 1445697425.83, 1445697426.58
unit.000014, 1, sim, 1445697202.47, 1445697230.99, 1445697231.74, 1445697231.82, 1445697430.31, 1445697432.51
unit.000015, 1, sim, 1445697202.47, 1445697221.61, 1445697222.28, 1445697222.38, 1445697420.32, 1445697421.94
unit.000016, 1, sim, 1445697202.47, 1445697221.24, 1445697221.94, 1445697221.97, 1445697420.95, 1445697422.68
unit.000017, 1, sim, 1445697202.47, 1445697210.01, 1445697211.03, 1445697211.08, 1445697439.46, 1445697439.88
unit.000018, 1, sim, 1445697202.47, 1445697211.57, 1445697212.3, 1445697212.31, 1445697429.89, 1445697431.25
unit.000019, 1, sim, 1445697202.47, 1445697230.76, 1445697231.37, 1445697231.4, 1445697427.38, 1445697429.8
unit.000020, 1, sim, 1445697202.48, 1445697212.32, 1445697212.82, 1445697212.84, 1445697435.34, 1445697436.63
unit.000021, 1, sim, 1445697202.48, 1445697211.42, 1445697211.94, 1445697211.97, 1445697414.75, 1445697415.53
unit.000022, 1, sim, 1445697202.48, 1445697213.17, 1445697213.69, 1445697213.75, 1445697432.42, 1445697434.12
unit.000023, 1, sim, 1445697202.48, 1445697213.03, 1445697213.68, 1445697213.74, 1445697420.31, 1445697421.23
unit.000024, 1, sim, 1445697202.48, 1445697214.37, 1445697214.92, 1445697214.95, 1445697413.42, 1445697414.09
unit.000025, 1, sim, 1445697202.48, 1445697214.72, 1445697215.36, 1445697215.9, 1445697440.97, 1445697442.62
unit.000026, 1, sim, 1445697202.49, 1445697215.08, 1445697216.22, 1445697216.23, 1445697447.6, 1445697448.91
unit.000027, 1, sim, 1445697202.49, 1445697215.95, 1445697216.68, 1445697216.7, 1445697419.8, 1445697420.17
unit.000028, 1, sim, 1445697202.49, 1445697214.9, 1445697215.41, 1445697215.92, 1445697450.11, 1445697451.27
unit.000029, 1, sim, 1445697202.49, 1445697216.31, 1445697217.24, 1445697217.25, 1445697415.47, 1445697416.8
unit.000030, 1, sim, 1445697202.49, 1445697216.85, 1445697217.8, 1445697217.81, 1445697416.51, 1445697417.51
unit.000031, 1, sim, 1445697202.5, 1445697217.38, 1445697218.23, 1445697218.24, 1445697419.7, 1445697420.17
unit.000032, 1, sim, 1445697202.5, 1445697213.53, 1445697214.08, 1445697214.13, 1445697411.68, 1445697413.73
unit.000033, 1, sim, 1445697202.5, 1445697218.27, 1445697218.88, 1445697218.9, 1445697416.96, 1445697418.75
unit.000034, 1, sim, 1445697202.5, 1445697226.18, 1445697227.19, 1445697227.21, 1445697424.41, 1445697426.27
unit.000035, 1, sim, 1445697202.5, 1445697225.83, 1445697226.54, 1445697226.55, 1445697424.26, 1445697426.09
