iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-03-08 10:16:27.405543
1,sim,kernel_0,start_time,2016-03-08 10:16:27.406993
1,sim,kernel_0,wait_time,2016-03-08 10:16:27.659175
1,sim,kernel_0,res_time,2016-03-08 10:16:56.345520
1,sim,kernel_0,stop_time,2016-03-08 10:16:56.345990
1,sim,kernel_1,start_time,2016-03-08 10:16:56.346060
1,sim,kernel_1,wait_time,2016-03-08 10:16:56.622297
1,sim,kernel_1,res_time,2016-03-08 10:18:23.211596
1,sim,kernel_1,stop_time,2016-03-08 10:18:23.212049
1,sim,post,start_time,2016-03-08 10:18:23.212118
1,sim,post,stop_time,2016-03-08 10:18:23.217436
1,ana,kernel_0,start_time,2016-03-08 10:18:23.222179
1,ana,kernel_0,wait_time,2016-03-08 10:18:23.240041
1,ana,kernel_0,res_time,2016-03-08 10:19:02.184843
1,ana,kernel_0,stop_time,2016-03-08 10:19:02.185069
1,ana,kernel_1,start_time,2016-03-08 10:19:02.185142
1,ana,kernel_1,wait_time,2016-03-08 10:19:02.198934
1,ana,kernel_1,res_time,2016-03-08 10:19:23.414676
1,ana,kernel_1,stop_time,2016-03-08 10:19:23.414909
1,ana,post,start_time,2016-03-08 10:19:23.414984
1,ana,post,stop_time,2016-03-08 10:19:23.415215
