uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 1, sim, 2015-10-09 18:05:07.799000, 2015-10-09 18:05:13.514000, 2015-10-09 18:05:13.800000, 2015-10-09 18:05:13.966000, 2015-10-09 18:05:26.080000, 2015-10-09 18:05:27.678000
unit.000001, 1, sim, 2015-10-09 18:05:07.800000, 2015-10-09 18:05:13.578000, 2015-10-09 18:05:13.810000, 2015-10-09 18:05:14.034000, 2015-10-09 18:05:26.082000, 2015-10-09 18:05:27.684000
unit.000002, 1, sim, 2015-10-09 18:05:07.810000, 2015-10-09 18:05:13.606000, 2015-10-09 18:05:14.045000, 2015-10-09 18:05:14.085000, 2015-10-09 18:05:26.090000, 2015-10-09 18:05:27.708000
unit.000003, 1, sim, 2015-10-09 18:05:07.812000, 2015-10-09 18:05:13.630000, 2015-10-09 18:05:14.051000, 2015-10-09 18:05:14.112000, 2015-10-09 18:05:25.772000, 2015-10-09 18:05:27.653000
unit.000004, 1, sim, 2015-10-09 18:05:07.813000, 2015-10-09 18:05:13.682000, 2015-10-09 18:05:14.059000, 2015-10-09 18:05:14.155000, 2015-10-09 18:05:25.768000, 2015-10-09 18:05:27.643000
unit.000005, 1, sim, 2015-10-09 18:05:07.829000, 2015-10-09 18:05:13.708000, 2015-10-09 18:05:14.071000, 2015-10-09 18:05:14.198000, 2015-10-09 18:05:25.776000, 2015-10-09 18:05:27.664000
unit.000006, 1, sim, 2015-10-09 18:05:07.839000, 2015-10-09 18:05:13.722000, 2015-10-09 18:05:14.079000, 2015-10-09 18:05:14.230000, 2015-10-09 18:05:25.771000, 2015-10-09 18:05:27.650000
unit.000007, 1, sim, 2015-10-09 18:05:07.841000, 2015-10-09 18:05:13.735000, 2015-10-09 18:05:14.085000, 2015-10-09 18:05:14.261000, 2015-10-09 18:05:25.359000, 2015-10-09 18:05:26.607000
unit.000008, 1, sim, 2015-10-09 18:05:07.858000, 2015-10-09 18:05:13.702000, 2015-10-09 18:05:14.067000, 2015-10-09 18:05:14.181000, 2015-10-09 18:05:25.774000, 2015-10-09 18:05:27.659000
unit.000009, 1, sim, 2015-10-09 18:05:07.860000, 2015-10-09 18:05:13.762000, 2015-10-09 18:05:14.100000, 2015-10-09 18:05:14.359000, 2015-10-09 18:05:24.533000, 2015-10-09 18:05:26.516000
unit.000010, 1, sim, 2015-10-09 18:05:07.873000, 2015-10-09 18:05:09.408000, 2015-10-09 18:05:13.763000, 2015-10-09 18:05:13.776000, 2015-10-09 18:05:24.640000, 2015-10-09 18:05:26.527000
