uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446424837.65, 1446424838.29, 1446424848.29, 1446424848.49, 1446424849.81, 1446424850.31
unit.000001, 1, sim, 1446424871.65, 1446424878.4, 1446424919.81, 1446427390.14, 1446427582.48, 1446427583.01
unit.000002, 1, sim, 1446424871.65, 1446424878.42, 1446424921.45, 1446427409.7, 1446427603.93, 1446427605.17
unit.000003, 1, sim, 1446424871.65, 1446424878.44, 1446424922.67, 1446427422.92, 1446427615.57, 1446427617.17
unit.000004, 1, sim, 1446424871.65, 1446424878.46, 1446424923.7, 1446427588.01, 1446427781.36, 1446427783.17
unit.000005, 1, sim, 1446424871.66, 1446424878.48, 1446424924.52, 1446427599.95, 1446427792.78, 1446427794.29
unit.000006, 1, sim, 1446424871.66, 1446424878.49, 1446424925.34, 1446427608.86, 1446427800.0, 1446427801.4
unit.000007, 1, sim, 1446424871.66, 1446424878.51, 1446424925.75, 1446427609.77, 1446427804.11, 1446427805.31
unit.000008, 1, sim, 1446424871.66, 1446424877.52, 1446424883.0, 1446425107.37, 1446425298.9, 1446425300.12
unit.000009, 1, sim, 1446424871.66, 1446424878.52, 1446424926.57, 1446427774.56, 1446427965.99, 1446427967.21
unit.000010, 1, sim, 1446424871.66, 1446424878.61, 1446424928.61, 1446427800.31, 1446427991.04, 1446427992.78
unit.000011, 1, sim, 1446424871.67, 1446424877.66, 1446424886.27, 1446425299.02, 1446425490.47, 1446425491.56
unit.000012, 1, sim, 1446424871.67, 1446424878.62, 1446424929.84, 1446427966.11, 1446428158.34, 1446428159.95
unit.000013, 1, sim, 1446424871.67, 1446424878.63, 1446424930.66, 1446427975.42, 1446428167.36, 1446428169.42
unit.000014, 1, sim, 1446424871.67, 1446424878.64, 1446424931.48, 1446427990.86, 1446428181.9, 1446428183.6
unit.000015, 1, sim, 1446424871.67, 1446424878.65, 1446424931.89, 1446427991.29, 1446428182.7, 1446428183.6
unit.000016, 1, sim, 1446424871.67, 1446424878.66, 1446424932.91, 1446428156.55, 1446428352.8, 1446428354.49
unit.000017, 1, sim, 1446424871.67, 1446424878.05, 1446424909.99, 1446426809.29, 1446427006.24, 1446427007.63
unit.000018, 1, sim, 1446424871.68, 1446424878.33, 1446424914.08, 1446427008.05, 1446427199.99, 1446427200.53
unit.000019, 1, sim, 1446424871.68, 1446424878.7, 1446424934.55, 1446428182.05, 1446428373.05, 1446428373.95
unit.000020, 1, sim, 1446424871.68, 1446424878.71, 1446424935.37, 1446428185.52, 1446428377.48, 1446428378.07
unit.000021, 1, sim, 1446424871.68, 1446424878.52, 1446424926.98, 1446427781.47, 1446427974.91, 1446427976.3
unit.000022, 1, sim, 1446424871.68, 1446424878.73, 1446424936.4, 1446428354.15, 1446428546.08, 1446428546.87
unit.000023, 1, sim, 1446424871.69, 1446424878.71, 1446424935.78, 1446428196.85, 1446428389.51, 1446428391.26
unit.000024, 1, sim, 1446424871.69, 1446424878.75, 1446424937.83, 1446428373.19, 1446428564.22, 1446428566.1
unit.000025, 1, sim, 1446424871.69, 1446424878.9, 1446424943.36, 1446428744.85, 1446428939.11, 1446428940.74
unit.000026, 1, sim, 1446424871.69, 1446424878.78, 1446424939.06, 1446428389.63, 1446428582.46, 1446428583.7
unit.000027, 1, sim, 1446424871.69, 1446424878.79, 1446424939.88, 1446428546.19, 1446428739.53, 1446428740.34
unit.000028, 1, sim, 1446424871.69, 1446424879.28, 1446424955.42, 1446429358.92, 1446429553.36, 1446429555.35
unit.000029, 1, sim, 1446424871.69, 1446424878.88, 1446424941.72, 1446428570.35, 1446428763.5, 1446428765.12
unit.000030, 1, sim, 1446424871.7, 1446424877.5, 1446424882.18, 1446425089.43, 1446425282.56, 1446425284.62
unit.000031, 1, sim, 1446424871.7, 1446424877.51, 1446424882.59, 1446425103.86, 1446425296.79, 1446425298.07
unit.000032, 1, sim, 1446424871.7, 1446424877.52, 1446424882.79, 1446425104.16, 1446425295.29, 1446425297.05
unit.000033, 1, sim, 1446424871.7, 1446424877.53, 1446424883.2, 1446425108.31, 1446425300.11, 1446425302.14
unit.000034, 1, sim, 1446424871.7, 1446424878.77, 1446424938.86, 1446428383.31, 1446428575.75, 1446428577.51
unit.000035, 1, sim, 1446424871.7, 1446424877.54, 1446424883.61, 1446425110.47, 1446425301.81, 1446425303.14
unit.000036, 1, sim, 1446424871.71, 1446424877.62, 1446424883.81, 1446425271.44, 1446425462.88, 1446425464.64
unit.000037, 1, sim, 1446424871.71, 1446424877.63, 1446424884.43, 1446425273.46, 1446425464.99, 1446425466.75
unit.000038, 1, sim, 1446424871.71, 1446424879.33, 1446424961.56, 1446429730.8, 1446429924.56, 1446429926.18
unit.000039, 1, sim, 1446424871.71, 1446424878.41, 1446424921.04, 1446427401.48, 1446427593.92, 1446427595.03
unit.000040, 1, sim, 1446424871.71, 1446424878.64, 1446424931.28, 1446427989.16, 1446428180.99, 1446428182.55
unit.000041, 1, sim, 1446424871.71, 1446424879.41, 1446424970.36, 1446430296.66, 1446430489.01, 1446430490.18
