uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-26 03:02:29.578000, 2015-09-26 03:02:30.747000, 2015-09-26 03:02:36.353000, 2015-09-26 03:02:36.366000, 2015-09-26 03:02:37.525000, 2015-09-26 03:02:39.544000
unit.000001, 1, sim, 2015-09-26 03:02:40.855000, 2015-09-26 03:02:42.565000, 2015-09-26 03:02:43.631000, 2015-09-26 03:02:43.643000, 2015-09-26 03:05:55.507000, 2015-09-26 03:05:57.189000
unit.000002, 1, sim, 2015-09-26 03:02:40.857000, 2015-09-26 03:02:43.816000, 2015-09-26 03:02:45.131000, 2015-09-26 03:02:45.145000, 2015-09-26 03:06:00.720000, 2015-09-26 03:06:02.618000
unit.000003, 1, sim, 2015-09-26 03:02:40.859000, 2015-09-26 03:02:44.704000, 2015-09-26 03:02:45.895000, 2015-09-26 03:05:56.520000, 2015-09-26 03:09:07.672000, 2015-09-26 03:09:09.766000
unit.000004, 1, sim, 2015-09-26 03:02:40.860000, 2015-09-26 03:02:44.527000, 2015-09-26 03:02:45.890000, 2015-09-26 03:05:56.317000, 2015-09-26 03:09:07.374000, 2015-09-26 03:09:09.542000
unit.000005, 1, sim, 2015-09-26 03:02:40.862000, 2015-09-26 03:02:42.212000, 2015-09-26 03:02:42.884000, 2015-09-26 03:02:42.896000, 2015-09-26 03:05:56.509000, 2015-09-26 03:05:56.836000
unit.000006, 1, sim, 2015-09-26 03:02:40.864000, 2015-09-26 03:02:42.725000, 2015-09-26 03:02:44.383000, 2015-09-26 03:02:44.393000, 2015-09-26 03:05:56.209000, 2015-09-26 03:05:57.736000
unit.000007, 1, sim, 2015-09-26 03:02:40.865000, 2015-09-26 03:02:43.464000, 2015-09-26 03:02:44.384000, 2015-09-26 03:02:44.395000, 2015-09-26 03:06:01.320000, 2015-09-26 03:06:02.267000
unit.000008, 1, sim, 2015-09-26 03:02:40.867000, 2015-09-26 03:02:43.109000, 2015-09-26 03:02:44.375000, 2015-09-26 03:02:44.389000, 2015-09-26 03:05:56.308000, 2015-09-26 03:05:57.541000
unit.000009, 1, sim, 2015-09-26 03:02:40.868000, 2015-09-26 03:02:43.288000, 2015-09-26 03:02:44.377000, 2015-09-26 03:02:44.393000, 2015-09-26 03:05:56.009000, 2015-09-26 03:05:57.716000
unit.000010, 1, sim, 2015-09-26 03:02:40.870000, 2015-09-26 03:02:43.640000, 2015-09-26 03:02:44.389000, 2015-09-26 03:02:44.398000, 2015-09-26 03:06:00.518000, 2015-09-26 03:06:02.443000
unit.000011, 1, sim, 2015-09-26 03:02:40.872000, 2015-09-26 03:02:42.741000, 2015-09-26 03:02:43.633000, 2015-09-26 03:02:43.645000, 2015-09-26 03:05:55.910000, 2015-09-26 03:05:57.364000
unit.000012, 1, sim, 2015-09-26 03:02:40.873000, 2015-09-26 03:02:44.616000, 2015-09-26 03:02:45.891000, 2015-09-26 03:05:56.518000, 2015-09-26 03:09:07.875000, 2015-09-26 03:09:09.590000
unit.000013, 1, sim, 2015-09-26 03:02:40.875000, 2015-09-26 03:02:44.436000, 2015-09-26 03:02:45.147000, 2015-09-26 03:05:56.218000, 2015-09-26 03:09:09.276000, 2015-09-26 03:09:09.719000
unit.000014, 1, sim, 2015-09-26 03:02:40.876000, 2015-09-26 03:02:44.347000, 2015-09-26 03:02:45.146000, 2015-09-26 03:05:56.018000, 2015-09-26 03:09:07.482000, 2015-09-26 03:09:09.412000
unit.000015, 1, sim, 2015-09-26 03:02:40.878000, 2015-09-26 03:02:44.169000, 2015-09-26 03:02:45.143000, 2015-09-26 03:05:55.516000, 2015-09-26 03:09:07.770000, 2015-09-26 03:09:09.236000
unit.000016, 1, sim, 2015-09-26 03:02:40.880000, 2015-09-26 03:02:43.903000, 2015-09-26 03:02:45.133000, 2015-09-26 03:02:45.148000, 2015-09-26 03:06:03.823000, 2015-09-26 03:06:05.135000
unit.000017, 1, sim, 2015-09-26 03:02:40.881000, 2015-09-26 03:02:43.727000, 2015-09-26 03:02:45.129000, 2015-09-26 03:02:45.142000, 2015-09-26 03:06:00.719000, 2015-09-26 03:06:02.605000
unit.000018, 1, sim, 2015-09-26 03:02:40.883000, 2015-09-26 03:02:42.388000, 2015-09-26 03:02:43.628000, 2015-09-26 03:02:43.641000, 2015-09-26 03:05:56.509000, 2015-09-26 03:05:57.012000
unit.000019, 1, sim, 2015-09-26 03:02:40.884000, 2015-09-26 03:02:44.081000, 2015-09-26 03:02:45.138000, 2015-09-26 03:02:45.151000, 2015-09-26 03:06:00.718000, 2015-09-26 03:06:02.793000
