uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446803054.53, 1446803054.73, 1446803061.98, 1446803062.18, 1446803062.76, 1446803073.52
unit.000001, 1, sim, 1446803054.54, 1446803054.73, 1446803062.59, 1446803062.79, 1446803063.36, 1446803075.85
unit.000002, 1, sim, 1446803054.54, 1446803054.73, 1446803062.99, 1446803063.19, 1446803063.76, 1446803077.23
unit.000003, 1, sim, 1446803054.54, 1446803054.73, 1446803062.38, 1446803062.59, 1446803063.16, 1446803074.91
unit.000004, 1, sim, 1446803054.54, 1446803054.73, 1446803063.19, 1446803063.4, 1446803063.97, 1446803077.67
unit.000005, 1, sim, 1446803054.54, 1446803054.73, 1446803063.6, 1446803063.8, 1446803064.37, 1446803079.05
unit.000006, 1, sim, 1446803054.54, 1446803054.71, 1446803059.34, 1446803059.54, 1446803060.25, 1446803065.1
unit.000007, 1, sim, 1446803054.54, 1446803054.72, 1446803059.74, 1446803059.95, 1446803060.55, 1446803066.05
unit.000008, 1, sim, 1446803054.55, 1446803054.72, 1446803059.54, 1446803059.75, 1446803060.35, 1446803064.59
unit.000009, 1, sim, 1446803054.55, 1446803054.72, 1446803059.95, 1446803060.15, 1446803060.75, 1446803066.54
unit.000010, 1, sim, 1446803054.55, 1446803054.72, 1446803060.15, 1446803060.35, 1446803060.95, 1446803067.5
unit.000011, 1, sim, 1446803054.55, 1446803054.72, 1446803060.56, 1446803060.76, 1446803061.35, 1446803068.93
unit.000012, 1, sim, 1446803054.55, 1446803054.72, 1446803060.97, 1446803061.17, 1446803061.75, 1446803070.31
unit.000013, 1, sim, 1446803054.55, 1446803054.72, 1446803061.17, 1446803061.37, 1446803061.95, 1446803070.75
unit.000014, 1, sim, 1446803054.56, 1446803054.72, 1446803061.37, 1446803061.57, 1446803062.16, 1446803071.69
unit.000015, 1, sim, 1446803054.56, 1446803054.73, 1446803061.77, 1446803061.98, 1446803062.56, 1446803073.08
unit.000016, 1, sim, 1446803054.56, 1446803054.73, 1446803062.18, 1446803062.38, 1446803062.96, 1446803074.47
unit.000017, 1, sim, 1446803054.56, 1446803054.72, 1446803060.76, 1446803060.96, 1446803061.55, 1446803069.38
unit.000018, 1, sim, 1446803054.56, 1446803054.73, 1446803062.79, 1446803062.99, 1446803063.56, 1446803076.29
unit.000019, 1, sim, 1446803054.56, 1446803054.73, 1446803063.4, 1446803063.6, 1446803064.17, 1446803078.61
unit.000020, 1, sim, 1446803054.57, 1446803054.73, 1446803063.8, 1446803064.01, 1446803064.57, 1446803079.99
unit.000021, 1, sim, 1446803054.57, 1446803054.73, 1446803064.01, 1446803064.21, 1446803064.77, 1446803080.43
unit.000022, 1, sim, 1446803054.57, 1446803054.72, 1446803060.35, 1446803060.55, 1446803061.15, 1446803067.99
