uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446764000.2, 1446764000.52, 1446764010.21, 1446764010.41, 1446764011.08, 1446764021.52
unit.000001, 1, sim, 1446764000.2, 1446764000.5, 1446764005.77, 1446764005.97, 1446764006.67, 1446764011.26
unit.000002, 1, sim, 1446764000.2, 1446764000.51, 1446764006.18, 1446764006.38, 1446764007.36, 1446764012.63
unit.000003, 1, sim, 1446764000.2, 1446764000.5, 1446764005.97, 1446764006.18, 1446764007.16, 1446764010.8
unit.000004, 1, sim, 1446764000.21, 1446764000.51, 1446764006.38, 1446764006.58, 1446764007.46, 1446764012.77
unit.000005, 1, sim, 1446764000.21, 1446764000.51, 1446764006.78, 1446764007.13, 1446764007.76, 1446764014.16
unit.000006, 1, sim, 1446764000.21, 1446764000.51, 1446764007.63, 1446764007.83, 1446764008.67, 1446764016.96
unit.000007, 1, sim, 1446764000.21, 1446764000.51, 1446764008.04, 1446764008.24, 1446764010.37, 1446764018.7
unit.000008, 1, sim, 1446764000.21, 1446764000.51, 1446764008.44, 1446764008.65, 1446764010.68, 1446764020.0
unit.000009, 1, sim, 1446764000.22, 1446764000.52, 1446764009.46, 1446764010.23, 1446764010.88, 1446764021.44
unit.000010, 1, sim, 1446764000.22, 1446764000.52, 1446764010.42, 1446764010.65, 1446764011.29, 1446764022.88
unit.000011, 1, sim, 1446764000.22, 1446764000.52, 1446764010.66, 1446764010.82, 1446764012.19, 1446764022.96
unit.000012, 1, sim, 1446764000.22, 1446764000.52, 1446764011.03, 1446764011.23, 1446764013.3, 1446764024.68
unit.000013, 1, sim, 1446764000.22, 1446764000.52, 1446764011.23, 1446764011.43, 1446764013.5, 1446764026.13
unit.000014, 1, sim, 1446764000.22, 1446764000.52, 1446764011.43, 1446764012.13, 1446764013.4, 1446764025.99
unit.000015, 1, sim, 1446764000.23, 1446764000.52, 1446764011.96, 1446764012.24, 1446764013.6, 1446764027.5
