uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446062701.04, 1446062701.53, 1446062711.73, 1446062711.93, 1446062714.36, 1446062715.57
unit.000001, 1, sim, 1446062734.52, 1446062741.02, 1446062827.25, 1446063344.05, 1446063539.7, 1446063541.44
unit.000002, 1, sim, 1446062734.52, 1446062741.02, 1446062827.86, 1446063344.56, 1446063537.07, 1446063539.35
unit.000003, 1, sim, 1446062734.52, 1446062741.04, 1446062830.51, 1446063347.31, 1446063539.9, 1446063543.44
unit.000004, 1, sim, 1446062734.52, 1446062739.82, 1446062753.19, 1446062753.39, 1446062948.5, 1446062950.16
unit.000005, 1, sim, 1446062734.53, 1446062739.82, 1446062753.39, 1446062753.6, 1446062948.7, 1446062950.16
unit.000006, 1, sim, 1446062734.53, 1446062739.82, 1446062753.61, 1446062753.8, 1446062970.78, 1446062971.73
unit.000007, 1, sim, 1446062734.53, 1446062739.83, 1446062754.02, 1446062754.22, 1446062974.33, 1446062976.01
unit.000008, 1, sim, 1446062734.53, 1446062739.83, 1446062754.23, 1446062754.43, 1446062969.47, 1446062970.71
unit.000009, 1, sim, 1446062734.53, 1446062739.83, 1446062754.64, 1446062754.84, 1446062952.46, 1446062953.21
unit.000010, 1, sim, 1446062734.54, 1446062739.84, 1446062754.85, 1446062755.05, 1446062953.36, 1446062954.23
unit.000011, 1, sim, 1446062734.54, 1446062739.84, 1446062755.05, 1446062755.26, 1446062951.84, 1446062953.21
unit.000012, 1, sim, 1446062734.54, 1446062739.84, 1446062755.26, 1446062755.47, 1446062951.44, 1446062953.21
unit.000013, 1, sim, 1446062734.54, 1446062739.85, 1446062755.47, 1446062755.67, 1446062953.66, 1446062954.23
unit.000014, 1, sim, 1446062734.54, 1446062739.85, 1446062755.68, 1446062755.88, 1446062972.1, 1446062972.95
unit.000015, 1, sim, 1446062734.54, 1446062739.86, 1446062755.89, 1446062756.09, 1446062965.12, 1446062966.56
unit.000016, 1, sim, 1446062734.54, 1446062739.86, 1446062756.1, 1446062756.3, 1446062981.01, 1446062982.2
unit.000017, 1, sim, 1446062734.55, 1446062739.86, 1446062756.36, 1446062756.51, 1446062951.94, 1446062953.21
unit.000018, 1, sim, 1446062734.55, 1446062739.86, 1446062756.52, 1446062756.72, 1446062953.46, 1446062954.24
unit.000019, 1, sim, 1446062734.55, 1446062739.86, 1446062756.72, 1446062756.92, 1446062977.97, 1446062979.04
unit.000020, 1, sim, 1446062734.55, 1446062739.87, 1446062756.93, 1446062757.13, 1446062957.72, 1446062959.36
unit.000021, 1, sim, 1446062734.55, 1446062739.87, 1446062757.36, 1446062757.53, 1446062955.58, 1446062956.34
unit.000022, 1, sim, 1446062734.56, 1446062739.87, 1446062757.54, 1446062757.74, 1446062957.82, 1446062959.36
unit.000023, 1, sim, 1446062734.56, 1446062739.88, 1446062757.74, 1446062757.94, 1446062958.53, 1446062961.41
unit.000024, 1, sim, 1446062734.56, 1446062739.88, 1446062757.95, 1446062758.15, 1446062955.28, 1446062956.35
unit.000025, 1, sim, 1446062734.56, 1446062739.88, 1446062758.15, 1446062758.36, 1446062955.89, 1446062958.34
unit.000026, 1, sim, 1446062734.56, 1446062739.88, 1446062758.37, 1446062758.56, 1446062955.38, 1446062956.35
unit.000027, 1, sim, 1446062734.57, 1446062739.88, 1446062758.56, 1446062758.76, 1446062957.92, 1446062960.37
unit.000028, 1, sim, 1446062734.57, 1446062739.89, 1446062758.77, 1446062758.97, 1446062955.69, 1446062958.34
unit.000029, 1, sim, 1446062734.57, 1446062739.89, 1446062758.98, 1446062759.18, 1446062955.99, 1446062958.35
unit.000030, 1, sim, 1446062734.57, 1446062739.89, 1446062759.19, 1446062759.39, 1446062958.83, 1446062962.51
unit.000031, 1, sim, 1446062734.57, 1446062739.89, 1446062759.39, 1446062759.6, 1446062957.01, 1446062959.36
unit.000032, 1, sim, 1446062734.57, 1446062739.9, 1446062759.6, 1446062759.8, 1446062956.5, 1446062959.37
unit.000033, 1, sim, 1446062734.58, 1446062739.9, 1446062760.01, 1446062760.21, 1446062955.79, 1446062958.35
unit.000034, 1, sim, 1446062734.58, 1446062739.9, 1446062760.42, 1446062760.62, 1446062991.51, 1446062993.76
unit.000035, 1, sim, 1446062734.58, 1446062740.51, 1446062793.14, 1446063135.49, 1446063326.73, 1446063327.85
unit.000036, 1, sim, 1446062734.58, 1446062740.64, 1446062797.42, 1446063142.3, 1446063337.78, 1446063339.89
unit.000037, 1, sim, 1446062734.58, 1446062740.67, 1446062800.69, 1446063148.79, 1446063343.05, 1446063344.51
unit.000038, 1, sim, 1446062734.59, 1446062740.7, 1446062803.55, 1446063151.76, 1446063346.62, 1446063348.87
unit.000039, 1, sim, 1446062734.59, 1446062739.79, 1446062750.12, 1446062750.32, 1446062945.86, 1446062947.01
unit.000040, 1, sim, 1446062734.59, 1446062739.81, 1446062752.16, 1446062752.36, 1446062971.19, 1446062971.73
unit.000041, 1, sim, 1446062734.59, 1446062740.76, 1446062808.24, 1446063160.75, 1446063353.31, 1446063353.97
unit.000042, 1, sim, 1446062734.59, 1446062739.66, 1446062740.45, 1446062740.68, 1446062934.41, 1446062935.85
unit.000043, 1, sim, 1446062734.6, 1446062739.66, 1446062740.65, 1446062740.86, 1446062940.9, 1446062941.96
unit.000044, 1, sim, 1446062734.6, 1446062739.67, 1446062740.86, 1446062741.06, 1446062939.28, 1446062939.9
unit.000045, 1, sim, 1446062734.6, 1446062741.04, 1446062830.31, 1446063347.15, 1446063539.49, 1446063541.44
unit.000046, 1, sim, 1446062734.6, 1446062739.68, 1446062741.07, 1446062741.27, 1446062933.91, 1446062934.78
unit.000047, 1, sim, 1446062734.6, 1446062739.68, 1446062741.27, 1446062741.47, 1446062935.94, 1446062936.86
unit.000048, 1, sim, 1446062734.6, 1446062739.68, 1446062741.48, 1446062741.68, 1446062935.02, 1446062935.85
unit.000049, 1, sim, 1446062734.61, 1446062739.69, 1446062741.68, 1446062741.88, 1446062934.03, 1446062934.78
unit.000050, 1, sim, 1446062734.61, 1446062739.69, 1446062741.88, 1446062742.09, 1446062937.66, 1446062938.88
unit.000051, 1, sim, 1446062734.61, 1446062739.69, 1446062742.09, 1446062742.29, 1446062936.64, 1446062937.87
unit.000052, 1, sim, 1446062734.61, 1446062739.69, 1446062742.29, 1446062742.5, 1446062937.25, 1446062937.88
unit.000053, 1, sim, 1446062734.62, 1446062739.69, 1446062742.5, 1446062742.7, 1446062935.32, 1446062935.86
unit.000054, 1, sim, 1446062734.62, 1446062739.7, 1446062742.71, 1446062742.91, 1446062938.06, 1446062938.9
unit.000055, 1, sim, 1446062734.62, 1446062739.7, 1446062742.91, 1446062743.11, 1446062936.54, 1446062937.88
unit.000056, 1, sim, 1446062734.62, 1446062739.71, 1446062743.73, 1446062743.93, 1446062967.85, 1446062968.59
unit.000057, 1, sim, 1446062734.62, 1446062739.73, 1446062745.81, 1446062746.01, 1446062982.02, 1446062983.4
unit.000058, 1, sim, 1446062734.62, 1446062739.76, 1446062747.45, 1446062747.65, 1446062967.95, 1446062968.59
unit.000059, 1, sim, 1446062734.63, 1446062739.78, 1446062749.3, 1446062749.5, 1446062946.16, 1446062948.02
unit.000060, 1, sim, 1446062734.63, 1446062739.79, 1446062750.94, 1446062751.14, 1446062970.48, 1446062971.72
unit.000061, 1, sim, 1446062734.63, 1446062739.82, 1446062752.78, 1446062752.98, 1446062948.4, 1446062949.15
unit.000062, 1, sim, 1446062734.63, 1446062739.83, 1446062754.43, 1446062754.63, 1446062979.29, 1446062980.18
unit.000063, 1, sim, 1446062734.63, 1446062739.87, 1446062757.13, 1446062757.36, 1446062959.34, 1446062963.52
unit.000064, 1, sim, 1446062734.63, 1446062739.9, 1446062759.81, 1446062760.0, 1446062955.48, 1446062956.36
unit.000065, 1, sim, 1446062734.64, 1446062739.9, 1446062760.21, 1446062760.41, 1446062958.12, 1446062960.38
unit.000066, 1, sim, 1446062734.64, 1446062739.91, 1446062760.64, 1446062760.83, 1446062964.01, 1446062966.57
unit.000067, 1, sim, 1446062734.64, 1446062739.91, 1446062761.24, 1446062761.44, 1446062983.83, 1446062984.41
unit.000068, 1, sim, 1446062734.64, 1446062739.92, 1446062761.65, 1446062761.85, 1446062986.47, 1446062987.45
unit.000069, 1, sim, 1446062734.64, 1446062739.93, 1446062762.28, 1446062762.48, 1446062958.63, 1446062961.41
unit.000070, 1, sim, 1446062734.64, 1446062739.92, 1446062761.85, 1446062762.05, 1446062958.33, 1446062960.38
unit.000071, 1, sim, 1446062734.65, 1446062739.93, 1446062762.48, 1446062762.68, 1446062972.71, 1446062973.97
unit.000072, 1, sim, 1446062734.65, 1446062739.93, 1446062762.69, 1446062762.89, 1446062994.14, 1446062995.77
unit.000073, 1, sim, 1446062734.65, 1446062739.93, 1446062762.89, 1446062763.09, 1446062958.46, 1446062961.41
unit.000074, 1, sim, 1446062734.65, 1446062739.93, 1446062763.1, 1446062763.3, 1446062958.73, 1446062962.51
unit.000075, 1, sim, 1446062734.65, 1446062739.94, 1446062763.51, 1446062763.71, 1446062962.38, 1446062965.55
unit.000076, 1, sim, 1446062734.65, 1446062739.94, 1446062764.12, 1446062764.32, 1446062985.66, 1446062986.44
unit.000077, 1, sim, 1446062734.65, 1446062739.94, 1446062763.71, 1446062763.91, 1446062962.89, 1446062965.55
unit.000078, 1, sim, 1446062734.66, 1446062739.75, 1446062746.84, 1446062747.04, 1446062951.04, 1446062952.18
unit.000079, 1, sim, 1446062734.66, 1446062739.95, 1446062764.53, 1446062764.73, 1446062961.77, 1446062963.52
unit.000080, 1, sim, 1446062734.66, 1446062739.95, 1446062764.73, 1446062764.93, 1446062985.86, 1446062986.44
unit.000081, 1, sim, 1446062734.66, 1446062739.96, 1446062765.4, 1446062765.56, 1446062961.87, 1446062964.54
unit.000082, 1, sim, 1446062734.66, 1446062739.97, 1446062765.77, 1446062765.97, 1446062974.43, 1446062976.01
unit.000083, 1, sim, 1446062734.66, 1446062739.7, 1446062743.12, 1446062743.32, 1446062935.83, 1446062936.87
unit.000084, 1, sim, 1446062734.67, 1446062739.7, 1446062743.32, 1446062743.52, 1446062936.03, 1446062936.87
unit.000085, 1, sim, 1446062734.67, 1446062739.7, 1446062743.53, 1446062743.73, 1446062936.74, 1446062937.88
unit.000086, 1, sim, 1446062734.67, 1446062739.97, 1446062765.97, 1446062766.17, 1446062961.98, 1446062964.54
unit.000087, 1, sim, 1446062734.67, 1446062739.98, 1446062766.99, 1446062934.3, 1446063125.66, 1446063126.59
unit.000088, 1, sim, 1446062734.67, 1446062739.99, 1446062767.2, 1446062934.6, 1446063127.78, 1446063129.63
unit.000089, 1, sim, 1446062734.67, 1446062739.99, 1446062767.61, 1446062935.44, 1446063130.42, 1446063130.77
unit.000090, 1, sim, 1446062734.68, 1446062739.99, 1446062767.82, 1446062935.98, 1446063127.58, 1446063129.63
unit.000091, 1, sim, 1446062734.68, 1446062740.01, 1446062768.02, 1446062936.78, 1446063130.52, 1446063131.8
unit.000092, 1, sim, 1446062734.68, 1446062740.01, 1446062768.43, 1446062937.15, 1446063127.99, 1446063129.63
unit.000093, 1, sim, 1446062734.68, 1446062740.02, 1446062769.05, 1446062941.1, 1446063137.92, 1446063139.1
unit.000094, 1, sim, 1446062734.68, 1446062740.03, 1446062769.45, 1446062944.54, 1446063135.7, 1446063137.08
unit.000095, 1, sim, 1446062734.69, 1446062740.03, 1446062769.87, 1446062944.89, 1446063138.33, 1446063140.12
unit.000096, 1, sim, 1446062734.69, 1446062740.04, 1446062770.27, 1446062946.05, 1446063138.02, 1446063139.1
unit.000097, 1, sim, 1446062734.69, 1446062740.05, 1446062770.68, 1446062946.68, 1446063138.13, 1446063139.1
unit.000098, 1, sim, 1446062734.69, 1446062739.71, 1446062743.93, 1446062744.13, 1446062945.04, 1446062945.99
unit.000099, 1, sim, 1446062734.69, 1446062739.71, 1446062744.14, 1446062744.34, 1446062944.12, 1446062944.98
unit.000100, 1, sim, 1446062734.69, 1446062739.71, 1446062744.34, 1446062744.54, 1446062944.33, 1446062946.0
unit.000101, 1, sim, 1446062734.7, 1446062739.72, 1446062744.55, 1446062744.75, 1446062946.26, 1446062948.02
unit.000102, 1, sim, 1446062734.7, 1446062739.72, 1446062744.76, 1446062744.96, 1446062964.21, 1446062966.56
unit.000103, 1, sim, 1446062734.7, 1446062739.72, 1446062744.96, 1446062745.22, 1446062962.18, 1446062964.53
unit.000104, 1, sim, 1446062734.7, 1446062739.72, 1446062745.23, 1446062745.37, 1446062977.16, 1446062978.03
unit.000105, 1, sim, 1446062734.7, 1446062739.72, 1446062745.38, 1446062745.58, 1446062979.39, 1446062980.18
unit.000106, 1, sim, 1446062734.7, 1446062739.73, 1446062745.6, 1446062745.8, 1446062948.96, 1446062950.16
unit.000107, 1, sim, 1446062734.71, 1446062740.94, 1446062818.06, 1446063328.67, 1446063524.88, 1446063526.81
unit.000108, 1, sim, 1446062734.71, 1446062739.73, 1446062746.01, 1446062746.22, 1446062943.92, 1446062944.98
unit.000109, 1, sim, 1446062734.71, 1446062739.73, 1446062746.23, 1446062746.42, 1446062944.23, 1446062946.0
unit.000110, 1, sim, 1446062734.71, 1446062739.74, 1446062746.43, 1446062746.63, 1446062959.24, 1446062962.5
unit.000111, 1, sim, 1446062734.71, 1446062739.75, 1446062746.63, 1446062746.84, 1446062944.03, 1446062944.99
unit.000112, 1, sim, 1446062734.71, 1446062739.75, 1446062747.04, 1446062747.24, 1446062945.96, 1446062947.01
unit.000113, 1, sim, 1446062734.72, 1446062739.75, 1446062747.25, 1446062747.45, 1446062967.34, 1446062968.59
unit.000114, 1, sim, 1446062734.72, 1446062739.76, 1446062747.66, 1446062747.86, 1446062945.65, 1446062947.01
unit.000115, 1, sim, 1446062734.72, 1446062739.76, 1446062747.86, 1446062748.06, 1446062984.75, 1446062985.42
unit.000116, 1, sim, 1446062734.72, 1446062739.76, 1446062748.07, 1446062748.27, 1446062946.06, 1446062948.02
unit.000117, 1, sim, 1446062734.72, 1446062739.76, 1446062748.29, 1446062748.48, 1446062945.44, 1446062946.0
unit.000118, 1, sim, 1446062734.72, 1446062739.77, 1446062748.48, 1446062748.68, 1446062960.06, 1446062963.52
unit.000119, 1, sim, 1446062734.72, 1446062739.77, 1446062748.68, 1446062748.88, 1446062951.13, 1446062952.18
unit.000120, 1, sim, 1446062734.73, 1446062739.77, 1446062748.89, 1446062749.09, 1446062971.69, 1446062972.96
unit.000121, 1, sim, 1446062734.73, 1446062739.77, 1446062749.1, 1446062749.29, 1446062945.75, 1446062947.01
unit.000122, 1, sim, 1446062734.73, 1446062739.78, 1446062749.5, 1446062749.7, 1446062946.97, 1446062948.02
unit.000123, 1, sim, 1446062734.73, 1446062739.78, 1446062749.71, 1446062749.91, 1446062981.81, 1446062983.4
unit.000124, 1, sim, 1446062734.73, 1446062739.78, 1446062749.91, 1446062750.14, 1446062976.25, 1446062977.02
unit.000125, 1, sim, 1446062734.73, 1446062739.79, 1446062750.32, 1446062750.52, 1446062972.21, 1446062973.96
unit.000126, 1, sim, 1446062734.74, 1446062739.79, 1446062750.53, 1446062750.73, 1446062948.3, 1446062949.15
unit.000127, 1, sim, 1446062734.74, 1446062739.79, 1446062750.73, 1446062750.93, 1446062973.22, 1446062973.97
unit.000128, 1, sim, 1446062734.74, 1446062739.8, 1446062751.14, 1446062751.34, 1446062951.33, 1446062952.19
unit.000129, 1, sim, 1446062734.74, 1446062739.8, 1446062751.35, 1446062751.55, 1446062958.94, 1446062962.51
unit.000130, 1, sim, 1446062734.74, 1446062740.5, 1446062792.12, 1446063130.69, 1446063321.68, 1446063323.75
unit.000131, 1, sim, 1446062734.74, 1446062740.51, 1446062792.73, 1446063132.86, 1446063324.3, 1446063325.83
unit.000132, 1, sim, 1446062734.74, 1446062739.98, 1446062766.18, 1446062766.4, 1446062990.61, 1446062992.56
unit.000133, 1, sim, 1446062734.75, 1446062740.51, 1446062793.35, 1446063135.71, 1446063328.59, 1446063330.07
unit.000134, 1, sim, 1446062734.75, 1446062740.53, 1446062793.95, 1446063137.74, 1446063328.65, 1446063330.07
unit.000135, 1, sim, 1446062734.75, 1446062740.62, 1446062794.77, 1446063138.39, 1446063332.51, 1446063334.35
unit.000136, 1, sim, 1446062734.75, 1446062740.36, 1446062777.83, 1446062959.17, 1446063152.97, 1446063156.43
unit.000137, 1, sim, 1446062734.75, 1446062740.63, 1446062795.99, 1446063140.38, 1446063331.59, 1446063333.35
unit.000138, 1, sim, 1446062734.75, 1446062740.43, 1446062785.59, 1446062976.16, 1446063168.37, 1446063169.58
unit.000139, 1, sim, 1446062734.76, 1446062740.46, 1446062789.48, 1446062991.67, 1446063184.96, 1446063185.74
unit.000140, 1, sim, 1446062734.76, 1446062740.65, 1446062798.03, 1446063143.52, 1446063337.07, 1446063338.88
unit.000141, 1, sim, 1446062734.76, 1446062740.65, 1446062798.65, 1446063144.94, 1446063338.29, 1446063339.89
unit.000142, 1, sim, 1446062734.76, 1446062740.66, 1446062799.26, 1446063146.56, 1446063342.35, 1446063344.5
unit.000143, 1, sim, 1446062734.76, 1446062739.8, 1446062751.55, 1446062751.75, 1446062962.28, 1446062965.55
unit.000144, 1, sim, 1446062734.76, 1446062740.84, 1446062815.81, 1446063187.79, 1446063381.73, 1446063382.84
unit.000145, 1, sim, 1446062734.76, 1446062740.7, 1446062803.14, 1446063151.51, 1446063347.84, 1446063349.88
unit.000146, 1, sim, 1446062734.77, 1446062740.68, 1446062801.3, 1446063149.18, 1446063341.23, 1446063343.22
unit.000147, 1, sim, 1446062734.77, 1446062740.95, 1446062819.49, 1446063331.55, 1446063524.17, 1446063525.68
unit.000148, 1, sim, 1446062734.77, 1446062740.69, 1446062802.32, 1446063150.98, 1446063341.93, 1446063344.51
unit.000149, 1, sim, 1446062734.77, 1446062740.69, 1446062802.73, 1446063151.26, 1446063346.01, 1446063348.87
unit.000150, 1, sim, 1446062734.77, 1446062739.8, 1446062751.76, 1446062751.95, 1446062950.53, 1446062951.17
unit.000151, 1, sim, 1446062734.77, 1446062740.7, 1446062803.95, 1446063152.06, 1446063346.82, 1446063349.89
unit.000152, 1, sim, 1446062734.78, 1446062740.71, 1446062804.57, 1446063152.99, 1446063345.59, 1446063347.86
unit.000153, 1, sim, 1446062734.78, 1446062740.94, 1446062818.47, 1446063329.07, 1446063521.54, 1446063522.65
unit.000154, 1, sim, 1446062734.78, 1446062740.74, 1446062806.2, 1446063155.63, 1446063354.03, 1446063355.22
unit.000155, 1, sim, 1446062734.78, 1446062740.74, 1446062807.01, 1446063158.26, 1446063350.68, 1446063351.94
unit.000156, 1, sim, 1446062734.78, 1446062740.76, 1446062807.63, 1446063159.56, 1446063355.04, 1446063356.23
unit.000157, 1, sim, 1446062734.78, 1446062740.76, 1446062808.44, 1446063161.29, 1446063354.13, 1446063355.22
unit.000158, 1, sim, 1446062734.79, 1446062739.92, 1446062761.44, 1446062761.64, 1446062958.22, 1446062960.38
unit.000159, 1, sim, 1446062734.79, 1446062740.77, 1446062809.46, 1446063164.14, 1446063357.27, 1446063358.51
unit.000160, 1, sim, 1446062734.79, 1446062740.47, 1446062789.67, 1446062994.25, 1446063187.74, 1446063188.82
unit.000161, 1, sim, 1446062734.79, 1446062740.49, 1446062791.91, 1446063130.53, 1446063360.1, 1446063362.09
unit.000162, 1, sim, 1446062734.79, 1446062740.51, 1446062792.32, 1446063131.97, 1446063349.77, 1446063351.94
unit.000163, 1, sim, 1446062734.79, 1446062740.51, 1446062792.93, 1446063134.17, 1446063328.25, 1446063328.85
unit.000164, 1, sim, 1446062734.79, 1446062740.52, 1446062793.55, 1446063135.9, 1446063328.96, 1446063330.07
unit.000165, 1, sim, 1446062734.8, 1446062740.02, 1446062769.25, 1446062944.03, 1446063138.23, 1446063140.12
unit.000166, 1, sim, 1446062734.8, 1446062740.62, 1446062794.36, 1446063138.09, 1446063356.66, 1446063358.5
unit.000167, 1, sim, 1446062734.8, 1446062740.62, 1446062794.97, 1446063138.54, 1446063331.39, 1446063333.34
unit.000168, 1, sim, 1446062734.8, 1446062740.63, 1446062795.59, 1446063139.77, 1446063332.3, 1446063334.35
unit.000169, 1, sim, 1446062734.8, 1446062740.63, 1446062796.4, 1446063140.84, 1446063334.44, 1446063336.62
unit.000170, 1, sim, 1446062734.8, 1446062740.64, 1446062797.01, 1446063141.32, 1446063335.26, 1446063336.63
unit.000171, 1, sim, 1446062734.81, 1446062740.49, 1446062791.3, 1446063128.65, 1446063322.39, 1446063323.74
unit.000172, 1, sim, 1446062734.81, 1446062740.65, 1446062798.44, 1446063144.64, 1446063339.0, 1446063341.19
unit.000173, 1, sim, 1446062734.81, 1446062740.65, 1446062798.24, 1446063144.32, 1446063338.49, 1446063339.89
unit.000174, 1, sim, 1446062734.81, 1446062740.66, 1446062799.87, 1446063148.24, 1446063342.75, 1446063344.5
unit.000175, 1, sim, 1446062734.81, 1446062740.75, 1446062807.42, 1446063158.58, 1446063351.19, 1446063351.95
unit.000176, 1, sim, 1446062734.81, 1446062740.8, 1446062811.71, 1446063170.01, 1446063363.34, 1446063365.17
unit.000177, 1, sim, 1446062734.81, 1446062741.0, 1446062825.62, 1446063342.38, 1446063534.31, 1446063536.29
unit.000178, 1, sim, 1446062734.82, 1446062739.81, 1446062751.96, 1446062752.16, 1446062984.15, 1446062985.42
unit.000179, 1, sim, 1446062734.82, 1446062739.81, 1446062752.37, 1446062752.57, 1446062948.8, 1446062950.16
unit.000180, 1, sim, 1446062734.82, 1446062740.69, 1446062802.52, 1446063151.11, 1446063345.7, 1446063348.87
unit.000181, 1, sim, 1446062734.82, 1446062740.7, 1446062803.75, 1446063151.91, 1446063345.49, 1446063347.86
unit.000182, 1, sim, 1446062734.82, 1446062740.7, 1446062803.34, 1446063151.64, 1446063344.58, 1446063346.55
unit.000183, 1, sim, 1446062734.82, 1446062739.81, 1446062752.57, 1446062752.77, 1446062969.77, 1446062970.71
unit.000184, 1, sim, 1446062734.83, 1446062739.82, 1446062752.98, 1446062753.18, 1446062974.23, 1446062975.0
unit.000185, 1, sim, 1446062734.83, 1446062739.91, 1446062760.84, 1446062761.03, 1446062984.04, 1446062985.42
unit.000186, 1, sim, 1446062734.83, 1446062739.98, 1446062766.41, 1446062766.58, 1446062962.08, 1446062964.54
unit.000187, 1, sim, 1446062734.83, 1446062739.98, 1446062766.58, 1446062766.78, 1446062962.48, 1446062965.56
unit.000188, 1, sim, 1446062734.84, 1446062739.83, 1446062753.81, 1446062754.01, 1446062976.05, 1446062977.02
unit.000189, 1, sim, 1446062734.84, 1446062739.91, 1446062761.03, 1446062761.23, 1446062963.3, 1446062965.55
unit.000190, 1, sim, 1446062734.84, 1446062739.92, 1446062762.07, 1446062762.27, 1446062958.02, 1446062960.38
unit.000191, 1, sim, 1446062734.84, 1446062739.94, 1446062763.3, 1446062763.5, 1446062978.58, 1446062980.19
unit.000192, 1, sim, 1446062734.84, 1446062739.94, 1446062763.92, 1446062764.12, 1446062961.67, 1446062963.52
unit.000193, 1, sim, 1446062734.84, 1446062739.95, 1446062764.33, 1446062764.53, 1446062987.38, 1446062988.46
unit.000194, 1, sim, 1446062734.84, 1446062739.95, 1446062764.94, 1446062765.14, 1446062968.86, 1446062969.71
unit.000195, 1, sim, 1446062734.85, 1446062739.96, 1446062765.15, 1446062765.4, 1446062997.67, 1446062998.8
unit.000196, 1, sim, 1446062734.85, 1446062739.97, 1446062765.56, 1446062765.76, 1446062994.64, 1446062995.77
unit.000197, 1, sim, 1446062734.85, 1446062739.98, 1446062766.79, 1446062934.04, 1446063125.36, 1446063126.59
