uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446068318.26, 1446068319.11, 1446068328.88, 1446068329.09, 1446068330.41, 1446068331.15
unit.000001, 1, sim, 1446068351.89, 1446068358.17, 1446068433.64, 1446069519.69, 1446069714.02, 1446069715.56
unit.000002, 1, sim, 1446068351.9, 1446068358.02, 1446068417.91, 1446069153.3, 1446069348.83, 1446069350.78
unit.000003, 1, sim, 1446068351.9, 1446068357.64, 1446068384.82, 1446068755.01, 1446068946.44, 1446068948.35
unit.000004, 1, sim, 1446068351.9, 1446068357.41, 1446068366.84, 1446068367.05, 1446068564.48, 1446068566.15
unit.000005, 1, sim, 1446068351.9, 1446068357.41, 1446068367.05, 1446068367.25, 1446068564.99, 1446068568.34
unit.000006, 1, sim, 1446068351.9, 1446068357.42, 1446068367.46, 1446068367.66, 1446068564.58, 1446068567.32
unit.000007, 1, sim, 1446068351.9, 1446068357.42, 1446068367.66, 1446068367.86, 1446068565.9, 1446068569.35
unit.000008, 1, sim, 1446068351.9, 1446068357.42, 1446068367.87, 1446068368.07, 1446068567.32, 1446068571.37
unit.000009, 1, sim, 1446068351.91, 1446068357.43, 1446068368.29, 1446068368.48, 1446068569.04, 1446068573.41
unit.000010, 1, sim, 1446068351.91, 1446068357.43, 1446068368.69, 1446068368.89, 1446068567.42, 1446068571.37
unit.000011, 1, sim, 1446068351.91, 1446068357.44, 1446068368.9, 1446068369.1, 1446068566.71, 1446068570.36
unit.000012, 1, sim, 1446068351.91, 1446068357.45, 1446068369.31, 1446068369.51, 1446068566.81, 1446068570.36
unit.000013, 1, sim, 1446068351.91, 1446068357.45, 1446068369.72, 1446068369.92, 1446068567.82, 1446068572.39
unit.000014, 1, sim, 1446068351.92, 1446068357.45, 1446068369.92, 1446068370.12, 1446068567.21, 1446068571.38
unit.000015, 1, sim, 1446068351.92, 1446068357.46, 1446068370.33, 1446068370.53, 1446068568.94, 1446068573.41
unit.000016, 1, sim, 1446068351.92, 1446068357.46, 1446068370.54, 1446068370.74, 1446068569.44, 1446068573.41
unit.000017, 1, sim, 1446068351.92, 1446068357.46, 1446068370.74, 1446068370.94, 1446068566.91, 1446068570.36
unit.000018, 1, sim, 1446068351.92, 1446068357.46, 1446068370.94, 1446068371.14, 1446068567.52, 1446068571.38
unit.000019, 1, sim, 1446068351.92, 1446068357.47, 1446068371.56, 1446068552.31, 1446068742.92, 1446068744.13
unit.000020, 1, sim, 1446068351.93, 1446068357.48, 1446068371.96, 1446068552.9, 1446068746.15, 1446068747.41
unit.000021, 1, sim, 1446068351.93, 1446068357.48, 1446068372.17, 1446068553.25, 1446068745.34, 1446068746.38
unit.000022, 1, sim, 1446068351.93, 1446068357.82, 1446068398.49, 1446068946.72, 1446069138.25, 1446069140.38
unit.000023, 1, sim, 1446068351.93, 1446068357.57, 1446068379.11, 1446068570.14, 1446068761.08, 1446068763.6
unit.000024, 1, sim, 1446068351.93, 1446068357.34, 1446068362.52, 1446068362.7, 1446068560.36, 1446068562.08
unit.000025, 1, sim, 1446068351.93, 1446068357.48, 1446068372.58, 1446068556.55, 1446068750.37, 1446068751.12
unit.000026, 1, sim, 1446068351.94, 1446068357.5, 1446068373.8, 1446068563.38, 1446068754.9, 1446068756.47
unit.000027, 1, sim, 1446068351.94, 1446068357.5, 1446068374.21, 1446068564.4, 1446068755.21, 1446068756.47
unit.000028, 1, sim, 1446068351.94, 1446068357.51, 1446068374.41, 1446068564.99, 1446068755.71, 1446068757.5
unit.000029, 1, sim, 1446068351.94, 1446068357.51, 1446068374.62, 1446068565.12, 1446068756.32, 1446068757.51
unit.000030, 1, sim, 1446068351.94, 1446068357.51, 1446068374.82, 1446068565.33, 1446068759.15, 1446068762.56
unit.000031, 1, sim, 1446068351.94, 1446068357.52, 1446068375.23, 1446068565.69, 1446068756.42, 1446068758.52
unit.000032, 1, sim, 1446068351.94, 1446068357.52, 1446068375.64, 1446068566.18, 1446068756.93, 1446068758.52
unit.000033, 1, sim, 1446068351.95, 1446068357.52, 1446068375.84, 1446068566.42, 1446068757.43, 1446068759.53
unit.000034, 1, sim, 1446068351.95, 1446068357.52, 1446068376.05, 1446068566.66, 1446068757.33, 1446068759.54
unit.000035, 1, sim, 1446068351.95, 1446068357.53, 1446068376.45, 1446068567.92, 1446068758.64, 1446068760.76
unit.000036, 1, sim, 1446068351.95, 1446068358.01, 1446068416.69, 1446069149.05, 1446069345.01, 1446069346.2
unit.000037, 1, sim, 1446068351.95, 1446068358.02, 1446068417.71, 1446069153.17, 1446069346.32, 1446069347.49
unit.000038, 1, sim, 1446068351.95, 1446068358.03, 1446068418.32, 1446069153.97, 1446069347.73, 1446069348.5
unit.000039, 1, sim, 1446068351.96, 1446068358.03, 1446068418.93, 1446069155.79, 1446069350.44, 1446069351.79
unit.000040, 1, sim, 1446068351.96, 1446068358.03, 1446068419.56, 1446069166.55, 1446069361.8, 1446069363.67
unit.000041, 1, sim, 1446068351.96, 1446068358.03, 1446068419.97, 1446069322.77, 1446069514.11, 1446069515.89
