iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-10-31 15:32:42.272761
None,pre_loop,None,wait_time,2015-10-31 15:32:42.326160
None,pre_loop,None,res_time,2015-10-31 15:32:56.966296
None,pre_loop,None,stop_time,2015-10-31 15:32:56.967095
1,sim,kernel_0,start_time,2015-10-31 15:32:56.969478
1,sim,kernel_0,wait_time,2015-10-31 15:33:55.350174
1,sim,kernel_0,res_time,2015-10-31 17:21:15.353072
1,sim,kernel_0,stop_time,2015-10-31 17:21:15.366305
1,sim,kernel_1,start_time,2015-10-31 17:21:15.366357
1,sim,kernel_1,wait_time,2015-10-31 17:21:26.073150
1,sim,kernel_1,res_time,2015-10-31 19:17:55.466842
1,sim,kernel_1,stop_time,2015-10-31 19:17:55.482098
1,sim,post,start_time,2015-10-31 19:17:55.482152
1,sim,post,stop_time,2015-10-31 19:17:55.663141
1,ana,kernel_0,start_time,2015-10-31 19:17:55.889093
1,ana,kernel_0,wait_time,2015-10-31 19:18:10.696704
1,ana,kernel_0,res_time,2015-10-31 19:26:20.753084
1,ana,kernel_0,stop_time,2015-10-31 19:26:20.756518
1,ana,kernel_1,start_time,2015-10-31 19:26:20.756552
1,ana,kernel_1,wait_time,2015-10-31 19:26:21.114942
1,ana,kernel_1,res_time,2015-10-31 19:31:03.917140
1,ana,kernel_1,stop_time,2015-10-31 19:31:03.917880
1,ana,post,start_time,2015-10-31 19:31:03.917910
1,ana,post,stop_time,2015-10-31 19:31:03.918216
