step,probe,timestamp

step_1,start_time,2015-10-31 16:30:25.406027
step_1,wait_time,2015-10-31 16:30:26.557524
step_1,res_time,2015-10-31 16:31:55.103857
step_1,stop_time,2015-10-31 16:31:55.112847
step_2,start_time,2015-10-31 16:31:55.112878
step_2,wait_time,2015-10-31 16:31:55.778990
step_2,res_time,2015-10-31 16:33:03.002978
step_2,stop_time,2015-10-31 16:33:03.033032
